step,mode,term_reason,term_reason_name,episode_length,ball_contact,ball_blocked,goal_conceded,contact_body_name,contact_body_idx,ball_speed,ball_shot_level,ball_pos_x,ball_pos_y,ball_pos_z,ball_lin_vel_x,ball_lin_vel_y,ball_lin_vel_z,base_pos_x,base_pos_y,base_pos_z,base_rpy_x,base_rpy_y,base_rpy_z,dof_pos_0_x,dof_pos_0_y,dof_pos_0_z
64,random_small,0,none,66,1,0,0,left_ankle_pitch_link,5,1.0532888174057007,0,0.1564861536026001,0.056631214916706085,0.10707428306341171,-0.3553667664527893,0.08142697811126709,0.988180935382843,0.03316783532500267,0.17676787078380585,0.36714524030685425,-0.03810068964958191,0.08186206966638565,-0.05712281912565231,0.01624404825270176,-0.4919700622558594,0.014135858044028282
65,random_small,0,none,67,1,0,0,left_ankle_pitch_link,5,0.8716779947280884,0,0.14937973022460938,0.05825955048203468,0.12438318133354187,-0.35529571771621704,0.08141069114208221,0.7918078899383545,0.03502620384097099,0.1837088167667389,0.36492714285850525,-0.04660607501864433,0.09189988672733307,-0.05557920038700104,0.01263128686696291,-0.5030390620231628,0.00474314671009779
66,random_small,0,none,68,1,0,0,left_ankle_pitch_link,5,0.6981397271156311,0,0.1422746777534485,0.059887561947107315,0.13776510953903198,-0.3552246689796448,0.08139441907405853,0.595474123954773,0.03666827827692032,0.1907976269721985,0.36226844787597656,-0.05763813480734825,0.10522884130477905,-0.0591457299888134,0.004690790548920631,-0.5134825706481934,-0.0015497455606237054
67,random_small,0,none,69,1,0,0,left_ankle_pitch_link,5,0.5404635071754456,0,0.1351710557937622,0.06151524558663368,0.14722084999084473,-0.3551536202430725,0.08137814700603485,0.3991795778274536,0.03918100893497467,0.1984848529100418,0.3591800928115845,-0.06858157366514206,0.11600812524557114,-0.061515964567661285,0.0016406442737206817,-0.5257973670959473,-0.009412267245352268
68,random_small,0,none,70,1,0,0,left_ankle_pitch_link,5,0.33820030093193054,0,0.12858544290065765,0.06336205452680588,0.15288251638412476,0.03986126184463501,0.23803207278251648,0.23692035675048828,0.04189280793070793,0.2065563201904297,0.3554621934890747,-0.08042006939649582,0.12724493443965912,-0.06776721775531769,-0.0021906939800828695,-0.5395296812057495,-0.014840328134596348
69,random_small,0,none,71,1,0,0,left_ankle_pitch_link,5,0.2786311209201813,0,0.13037259876728058,0.06817498803138733,0.15353287756443024,0.11276581883430481,0.2420024871826172,-0.07971175760030746,0.044910967350006104,0.21508458256721497,0.35127323865890503,-0.09222546964883804,0.13805332779884338,-0.0727587342262268,-0.004412318114191294,-0.5549142956733704,-0.022537540644407272
70,random_small,0,none,72,1,0,0,left_ankle_pitch_link,5,0.3838720917701721,0,0.13262762129306793,0.07301443815231323,0.14948658645153046,0.11274325847625732,0.24195408821105957,-0.27587127685546875,0.0487280935049057,0.22393253445625305,0.3463590145111084,-0.10417748242616653,0.14614954590797424,-0.07286436855792999,-0.00011618577264016494,-0.5710249543190002,-0.0339953787624836
71,random_small,0,none,73,1,0,0,left_ankle_pitch_link,5,0.542218029499054,0,0.13488221168518066,0.07785291224718094,0.14151759445667267,0.11272069811820984,0.24190568923950195,-0.4719915986061096,0.05265745893120766,0.23356936872005463,0.3407960832118988,-0.11632845550775528,0.15570467710494995,-0.07921842485666275,0.0014762531500309706,-0.5896857380867004,-0.04061601683497429
72,random_small,0,none,74,1,0,0,left_ankle_pitch_link,5,0.3547970652580261,0,0.13720665872097015,0.08329709619283676,0.13674718141555786,0.1720154732465744,0.3003920316696167,-0.07782197743654251,0.056715138256549835,0.24348683655261993,0.3343043923377991,-0.1320590227842331,0.16588194668293,-0.09719301760196686,-0.0009549650712870061,-0.6092765927314758,-0.03969264775514603
73,random_small,0,none,75,1,0,0,left_ankle_pitch_link,5,0.49708059430122375,0,0.14243611693382263,0.08973616361618042,0.13292630016803741,0.28142249584198,0.3204319179058075,-0.25537005066871643,0.06186697632074356,0.2541441321372986,0.3270929157733917,-0.14803916215896606,0.1724725216627121,-0.11100208014249802,0.003486793953925371,-0.63006591796875,-0.04214358702301979
74,random_small,0,none,76,1,0,0,left_ankle_pitch_link,5,0.5888676643371582,0,0.14835970103740692,0.0961957648396492,0.1262720376253128,0.31355562806129456,0.33801785111427307,-0.3663221299648285,0.06767287850379944,0.2649301588535309,0.31869983673095703,-0.16799461841583252,0.1769731044769287,-0.1275787651538849,0.01049353089183569,-0.650547981262207,-0.044361215084791183
75,random_small,0,none,77,1,0,0,left_ankle_pitch_link,5,0.6927666664123535,0,0.15488427877426147,0.1028519943356514,0.11732251942157745,0.3291146755218506,0.33161211013793945,-0.5115101337432861,0.07413510233163834,0.27627599239349365,0.3093084692955017,-0.19056273996829987,0.1795581728219986,-0.1453884243965149,0.019700508564710617,-0.6713886260986328,-0.046919047832489014
