step,mode,term_reason,term_reason_name,episode_length,ball_contact,ball_blocked,goal_conceded,contact_body_name,contact_body_idx,ball_speed,ball_shot_level,ball_pos_x,ball_pos_y,ball_pos_z,ball_lin_vel_x,ball_lin_vel_y,ball_lin_vel_z,base_pos_x,base_pos_y,base_pos_z,base_rpy_x,base_rpy_y,base_rpy_z,dof_pos_0_x,dof_pos_0_y,dof_pos_0_z
27,zero_action,0,none,29,0,0,0,,-1,1.469300627708435,1,1.138648271560669,0.09409724920988083,0.09999983012676239,-1.4651094675064087,0.11089950799942017,-4.509981554878806e-10,0.0008948026807047427,0.01603301800787449,0.4077303409576416,-0.0003628114645835012,-0.02151653915643692,-0.0004464120138436556,0.02437797375023365,-0.06422552466392517,0.01340675912797451
28,zero_action,0,none,30,0,0,0,,-1,1.4690064191818237,1,1.1093497276306152,0.09631496667861938,0.09999983757734299,-1.4648160934448242,0.11087732017040253,1.5544228404440474e-10,0.0007199532119557261,0.0181913860142231,0.4075864553451538,-0.0004088110872544348,-0.023638388141989708,-0.0006813109503127635,0.026012273505330086,-0.07028239965438843,0.014228099957108498
29,zero_action,0,none,31,0,0,0,,-1,1.4687126874923706,1,1.08005690574646,0.09853223711252213,0.09999983757734299,-1.464523196220398,0.11085516959428787,-4.5100273515785716e-10,0.0005085205193608999,0.02059907279908657,0.40741050243377686,-0.0004604039422702044,-0.02575681172311306,-0.0009400006383657455,0.02752939611673355,-0.0770396962761879,0.01504712924361229
30,zero_action,0,none,32,0,0,0,,-1,1.4684185981750488,1,1.0507702827453613,0.10074906051158905,0.09999985247850418,-1.464229941368103,0.11083297431468964,3.914104595992285e-08,0.00025550139253027737,0.023284079506993294,0.4071950316429138,-0.000516968488227576,-0.027865929529070854,-0.0012218444608151913,0.028906352818012238,-0.0845777839422226,0.015858987346291542
31,zero_action,0,none,33,0,0,0,,-1,1.4681247472763062,1,1.0214893817901611,0.10296544432640076,0.09999985247850418,-1.4639369249343872,0.110810786485672,3.914106372349124e-08,-4.390023968880996e-05,0.02627703547477722,0.4069308638572693,-0.0005794386379420757,-0.0299676563590765,-0.0015226268442347646,0.03012825921177864,-0.09298308938741684,0.016661016270518303
32,zero_action,0,none,34,0,0,0,,-1,1.4678311347961426,1,0.9922142624855042,0.10518138110637665,0.09999985247850418,-1.4636441469192505,0.11078860610723495,-4.5101353207677164e-10,-0.0003947086224798113,0.029611514881253242,0.4066065549850464,-0.000649744994007051,-0.03206595033407211,-0.001838359865359962,0.031181465834379196,-0.10235168039798737,0.017450891435146332
33,zero_action,0,none,35,0,0,0,,-1,1.467537522315979,1,0.9629450440406799,0.10739687830209732,0.09999985992908478,-1.4633513689041138,0.11076643317937851,3.8534412993840306e-08,-0.0008023299742490053,0.033323705196380615,0.4062079191207886,-0.0007271585054695606,-0.03416672721505165,-0.0021637347526848316,0.03205416724085808,-0.1127891093492508,0.018229050561785698
34,zero_action,0,none,36,0,0,0,,-1,1.4672439098358154,1,0.9336816668510437,0.10961192846298218,0.09999985992908478,-1.463058590888977,0.11074425280094147,-4.509871920355124e-10,-0.0012729077134281397,0.037452153861522675,0.4057179093360901,-0.0008126436732709408,-0.03627382963895798,-0.002494269283488393,0.03272800147533417,-0.12440895289182663,0.018996313214302063
35,zero_action,0,none,37,0,0,0,,-1,1.4669501781463623,1,0.9044241309165955,0.11182653158903122,0.09999986737966537,-1.4627656936645508,0.11072210222482681,3.853442365198134e-08,-0.00181201146915555,0.04203743487596512,0.40511542558670044,-0.0009077702416107059,-0.03839951008558273,-0.002819167682901025,0.03319554775953293,-0.13733048737049103,0.019753774628043175
36,zero_action,0,none,38,0,0,0,,-1,1.4666565656661987,1,0.87517249584198,0.11404069513082504,0.09999986737966537,-1.462472915649414,0.11069993674755096,-4.5101336554331795e-10,-0.0024257947225123644,0.047121256589889526,0.40437573194503784,-0.001011809566989541,-0.04055559262633324,-0.003122668480500579,0.03344578668475151,-0.1516810655593872,0.02049880661070347
37,zero_action,0,none,39,0,0,0,,-1,1.4663630723953247,1,0.8459266424179077,0.11625441908836365,0.09999987483024597,-1.462180256843567,0.1106777936220169,3.853443786283606e-08,-0.003121014451608062,0.05274456366896629,0.40346866846084595,-0.0011287023080512881,-0.042753513902425766,-0.0033815738279372454,0.03346460685133934,-0.16758662462234497,0.021227426826953888
38,zero_action,0,none,40,0,0,0,,-1,1.4660699367523193,1,0.816686749458313,0.11846769601106644,0.09999987483024597,-1.4618879556655884,0.11065566539764404,1.5418083476603783e-09,-0.003904335666447878,0.05894645303487778,0.40235909819602966,-0.0012569853570312262,-0.04501023888587952,-0.0035699435975402594,0.033246614038944244,-0.18517763912677765,0.021937059238553047
39,zero_action,0,none,41,0,0,0,,-1,1.4657766819000244,1,0.7874525785446167,0.12068053334951401,0.09999988228082657,-1.4615955352783203,0.11063352227210999,4.153845600818329e-10,-0.0047829123213887215,0.06576190888881683,0.4010063111782074,-0.0014016047352924943,-0.04734630510210991,-0.003650692757219076,0.03278559073805809,-0.20457078516483307,0.022624250501394272
40,zero_action,0,none,42,0,0,0,,-1,1.4654837846755981,1,0.758224368095398,0.12289292365312576,0.09999988228082657,-1.461303472518921,0.11061140894889832,-4.510067042051702e-10,-0.005764822009950876,0.0732194185256958,0.39936357736587524,-0.0015632061986252666,-0.0497833676636219,-0.0035841509234160185,0.03207807615399361,-0.22587911784648895,0.02328626811504364
41,zero_action,0,none,43,0,0,0,,-1,1.4651904106140137,1,0.7290018796920776,0.1251048743724823,0.09999988973140717,-1.4610110521316528,0.11058925837278366,-2.18369899940285e-09,-0.0067669847048819065,0.08013828098773956,0.3985559642314911,0.007376093417406082,-0.05379626527428627,0.0005707757663913071,0.030224567279219627,-0.2519891858100891,0.019806506112217903
42,zero_action,0,none,44,0,0,0,,-1,1.4648973941802979,1,0.6997853517532349,0.12731638550758362,0.09999988973140717,-1.4607187509536743,0.11056714504957199,-4.50991050060523e-10,-0.007853810675442219,0.08609253168106079,0.39692625403404236,0.00869117584079504,-0.05740079656243324,0.0036728668492287397,0.030476387590169907,-0.270647257566452,0.018043164163827896
43,zero_action,0,none,45,0,0,0,,-1,1.4646039009094238,1,0.6705746054649353,0.12952744960784912,0.09999989718198776,-1.4604260921478271,0.11054500192403793,-2.1837747166131294e-09,-0.009088757447898388,0.09145557880401611,0.394921213388443,0.0023645861074328423,-0.06087026745080948,0.006979664321988821,0.03119402751326561,-0.2818920910358429,0.016727693378925323
44,zero_action,0,none,46,0,0,0,,-1,1.4643107652664185,1,0.6413697600364685,0.1317380666732788,0.09999989718198776,-1.4601337909698486,0.11052291840314865,-2.183746738992909e-09,-0.010477812960743904,0.09726240485906601,0.39285364747047424,-0.0024409363977611065,-0.06427296251058578,0.010034963488578796,0.03183681145310402,-0.29542937874794006,0.015508540906012058
45,zero_action,0,none,47,0,0,0,,-1,1.4640177488327026,1,0.6121706962585449,0.13394825160503387,0.09999990463256836,-1.4598416090011597,0.11050079762935638,-4.510324613793415e-10,-0.012129982933402061,0.10437925159931183,0.3905220329761505,-0.002799376379698515,-0.06698115170001984,0.011398161761462688,0.02976372465491295,-0.31617170572280884,0.015714868903160095
46,zero_action,0,none,48,0,0,0,,-1,1.4637248516082764,1,0.5829775333404541,0.13615797460079193,0.09999990463256836,-1.4595495462417603,0.11047867685556412,-4.510116446976298e-10,-0.013950211927294731,0.11257535219192505,0.38765132427215576,-0.0030983565375208855,-0.06970124691724777,0.012257312424480915,0.027131594717502594,-0.3403230309486389,0.016690349206328392
47,zero_action,0,none,49,0,0,0,,-1,1.4634321928024292,1,0.5537901520729065,0.13836728036403656,0.09999991208314896,-1.45925772190094,0.11045657098293304,1.5545970066810355e-10,-0.015876529738307,0.1218579038977623,0.3845962584018707,-0.001645902986638248,-0.0730399489402771,0.013208005577325821,0.02487986907362938,-0.36864230036735535,0.01801210828125477
48,zero_action,0,none,50,0,0,0,,-1,1.4631391763687134,1,0.5246086716651917,0.14057613909244537,0.09999991208314896,-1.458965539932251,0.11043447256088257,-4.5102629964155483e-10,-0.017862552776932716,0.13125932216644287,0.38230666518211365,0.00037680903915315866,-0.07772573083639145,0.01598910428583622,0.02318635955452919,-0.3959546685218811,0.018106479197740555
49,zero_action,0,none,51,0,0,0,,-1,1.4628463983535767,1,0.49543294310569763,0.14278455078601837,0.09999991953372955,-1.4586737155914307,0.11041241884231567,-4.510251616629546e-10,-0.019971618428826332,0.14007551968097687,0.3792555332183838,-0.004299120046198368,-0.08247672021389008,0.01887640543282032,0.022278590127825737,-0.41740652918815613,0.018748611211776733
50,zero_action,0,none,52,0,0,0,,-1,1.4625539779663086,1,0.4662631154060364,0.14499253034591675,0.09999991953372955,-1.4583820104599,0.11039035767316818,-4.5104231460868505e-10,-0.022347955033183098,0.14997126162052155,0.37602001428604126,-0.004986466374248266,-0.08708001673221588,0.020897718146443367,0.019622212275862694,-0.44471970200538635,0.02022102102637291
51,zero_action,0,none,53,0,0,0,,-1,1.462261438369751,1,0.4370991289615631,0.14720004796981812,0.09999993443489075,-1.4580904245376587,0.11036829650402069,3.9141053065350206e-08,-0.024881919845938683,0.16058474779129028,0.37183934450149536,-0.004213402047753334,-0.09196507930755615,0.02303137630224228,0.016719290986657143,-0.47639837861061096,0.02205599658191204
52,zero_action,0,none,54,0,0,0,,-1,1.4619686603546143,1,0.40794098377227783,0.14940714836120605,0.09999994188547134,-1.4577983617782593,0.11034620553255081,7.379489375125559e-08,-0.02757778950035572,0.17160221934318542,0.3671607971191406,-0.00460035540163517,-0.09761600941419601,0.026384010910987854,0.014085323549807072,-0.5086662173271179,0.02352520450949669
53,zero_action,0,none,55,0,0,0,,-1,1.4616762399673462,1,0.37878865003585815,0.15161378681659698,0.09999993443489075,-1.457506775856018,0.11032412201166153,-4.5102813150954546e-10,-0.030457735061645508,0.18301331996917725,0.36184337735176086,-0.006837689783424139,-0.10380793362855911,0.03048601560294628,0.011488944292068481,-0.5411703586578369,0.02522238716483116
54,zero_action,0,none,56,0,0,0,,-1,1.4613842964172363,1,0.34964215755462646,0.1538199931383133,0.09999994188547134,-1.457215666770935,0.11030208319425583,3.853443431012238e-08,-0.03358560800552368,0.19517822563648224,0.35552752017974854,-0.008093570359051228,-0.11015975475311279,0.03470756486058235,0.007930722087621689,-0.5777115821838379,0.027640489861369133
55,zero_action,0,none,57,0,0,0,,-1,1.4610918760299683,1,0.3205014765262604,0.15602576732635498,0.09999994188547134,-1.4569240808486938,0.11028004437685013,-4.510173901017822e-10,-0.03691678121685982,0.2079981118440628,0.3480711877346039,-0.009031358174979687,-0.11698643863201141,0.03956584632396698,0.003974877297878265,-0.6178204417228699,0.03062506951391697
56,zero_action,0,none,58,0,0,0,,-1,1.4607999324798584,1,0.2913666367530823,0.15823107957839966,0.09999994933605194,-1.4566329717636108,0.11025799810886383,3.853442720469502e-08,-0.040458936244249344,0.2214105725288391,0.33952605724334717,-0.010751784779131413,-0.12434542179107666,0.04504283890128136,-4.986593557987362e-05,-0.6598219275474548,0.035675399005413055
57,zero_action,0,none,59,0,0,0,,-1,1.4605077505111694,1,0.2622376084327698,0.1604359745979309,0.09999994933605194,-1.4563416242599487,0.11023591458797455,1.5418013532553232e-09,-0.04424865171313286,0.23535895347595215,0.33006995916366577,-0.0165261197835207,-0.1325150430202484,0.052771978080272675,-0.003518759971484542,-0.6998128890991211,0.04268471524119377
58,zero_action,0,none,60,0,0,0,,-1,1.4602158069610596,1,0.23311443626880646,0.16264040768146515,0.09999995678663254,-1.4560503959655762,0.11021387577056885,2.1587580079085456e-07,-0.048641156405210495,0.24472977221012115,0.3259660005569458,-0.0484575591981411,-0.1429453045129776,0.06332635134458542,-0.004076872020959854,-0.6987646818161011,0.04618255794048309
59,zero_action,0,none,61,1,0,0,left_ankle_pitch_link,5,1.459923267364502,1,0.20399706065654755,0.16484440863132477,0.09999995678663254,-1.455758810043335,0.11019180715084076,2.1561579899298522e-07,-0.053706180304288864,0.2549196183681488,0.32320114970207214,-0.09200282394886017,-0.15259093046188354,0.07840026170015335,-0.0058464910835027695,-0.6849603056907654,0.047211866825819016
60,zero_action,0,none,62,1,0,0,left_ankle_pitch_link,5,1.4596312046051025,1,0.17488552629947662,0.16704797744750977,0.09999996423721313,-1.4554675817489624,0.11016977578401566,2.1821487905526737e-07,-0.058814965188503265,0.2647983431816101,0.31740397214889526,-0.1341364085674286,-0.16083188354969025,0.0963263139128685,-0.0057352143339812756,-0.6799852848052979,0.04718971252441406
61,zero_action,0,none,63,1,0,0,left_ankle_pitch_link,5,1.4593392610549927,1,0.1457798182964325,0.16925108432769775,0.09999996423721313,-1.4551764726638794,0.11014777421951294,2.1934113192401128e-07,-0.06449366360902786,0.27624017000198364,0.30969318747520447,-0.16623364388942719,-0.1672976166009903,0.1177058145403862,-0.008151166141033173,-0.6894060373306274,0.046190276741981506
62,zero_action,0,none,64,1,0,0,left_ankle_pitch_link,5,1.1274652481079102,1,0.1325792670249939,0.17753133177757263,0.11628977209329605,-0.5366289615631104,0.4692562520503998,0.8735021352767944,-0.07067728042602539,0.28852054476737976,0.300007700920105,-0.20528902113437653,-0.1719135344028473,0.14027690887451172,-0.01213934738188982,-0.698903501033783,0.047246623784303665
63,zero_action,0,none,65,1,0,0,left_ankle_pitch_link,5,0.9831092357635498,1,0.12184801697731018,0.1869152933359146,0.13130538165569305,-0.5365216732025146,0.4691624343395233,0.6771520376205444,-0.07758965343236923,0.30130645632743835,0.29055872559547424,-0.2548007369041443,-0.17542371153831482,0.16458448767662048,-0.016933424398303032,-0.6984779834747314,0.04816485941410065
64,zero_action,0,none,66,1,0,0,left_ankle_pitch_link,5,0.8596359491348267,1,0.11111891269683838,0.19629736244678497,0.14239448308944702,-0.536414384841919,0.46906861662864685,0.48084115982055664,-0.08487450331449509,0.313519686460495,0.2800833582878113,-0.305378794670105,-0.17682437598705292,0.18948917090892792,-0.022928442806005478,-0.6982530355453491,0.04972582310438156
65,zero_action,0,none,67,1,0,0,left_ankle_pitch_link,5,0.7671651840209961,1,0.10039195418357849,0.2056775689125061,0.14955785870552063,-0.5363070964813232,0.4689747989177704,0.28456947207450867,-0.09265952557325363,0.3262241780757904,0.26758140325546265,-0.3609501123428345,-0.17539963126182556,0.2146439254283905,-0.031162623316049576,-0.6985341906547546,0.05342787131667137
66,zero_action,0,none,68,1,0,0,left_ankle_pitch_link,5,0.7177485823631287,1,0.08966714143753052,0.21505588293075562,0.15279628336429596,-0.5361998081207275,0.4688809812068939,0.08833707123994827,-0.10086904466152191,0.3390190005302429,0.25361719727516174,-0.4201938509941101,-0.17137259244918823,0.24083547294139862,-0.04056672006845474,-0.6982889771461487,0.057638976722955704
67,zero_action,0,none,69,1,0,0,left_ankle_pitch_link,5,0.7202704548835754,1,0.07894447445869446,0.2244323343038559,0.15211056172847748,-0.5360925197601318,0.46878716349601746,-0.10785606503486633,-0.10929587483406067,0.35179975628852844,0.2375456839799881,-0.484205424785614,-0.16441598534584045,0.2676946520805359,-0.050424203276634216,-0.6982724070549011,0.06334337592124939
68,zero_action,0,none,70,1,0,0,left_ankle_pitch_link,5,0.6906325817108154,1,0.0706031322479248,0.23550599813461304,0.15265725553035736,-0.3959689140319824,0.5658131837844849,-0.00611968245357275,-0.1179802268743515,0.36443474888801575,0.21924453973770142,-0.5531037449836731,-0.15392045676708221,0.29449254274368286,-0.06175944581627846,-0.6982138156890869,0.07064841687679291
69,zero_action,0,none,71,1,0,0,left_ankle_pitch_link,5,0.717447817325592,1,0.06289106607437134,0.2471562623977661,0.1507043093442917,-0.38487479090690613,0.5842809081077576,-0.15880358219146729,-0.12671896815299988,0.3768630623817444,0.19858823716640472,-0.6266142725944519,-0.1404268890619278,0.3200715184211731,-0.07449361681938171,-0.6981301307678223,0.08078882098197937
70,zero_action,0,none,72,1,0,0,left_ankle_pitch_link,5,0.7736826539039612,1,0.05551329627633095,0.25918665528297424,0.14570128917694092,-0.36726129055023193,0.6081573367118835,-0.3063473403453827,-0.13533534109592438,0.38898053765296936,0.17541520297527313,-0.7045671343803406,-0.12442994117736816,0.34353581070899963,-0.08891929686069489,-0.6976349353790283,0.09602069854736328
71,zero_action,0,none,73,1,0,0,left_ankle_pitch_link,5,0.846452534198761,1,0.048523224890232086,0.27139371633529663,0.13747122883796692,-0.3445773124694824,0.6180312633514404,-0.4645273983478546,-0.14344285428524017,0.4004586637020111,0.14990338683128357,-0.7888379096984863,-0.10658155381679535,0.36524534225463867,-0.10335234552621841,-0.6925106644630432,0.11268706619739532
72,zero_action,0,none,74,1,0,0,left_ankle_pitch_link,5,0.9381449818611145,1,0.04193168133497238,0.28383100032806396,0.12609520554542542,-0.3180730938911438,0.6299256682395935,-0.6181740760803223,-0.15094903111457825,0.4113851487636566,0.12207883596420288,-0.8795230388641357,-0.08755768835544586,0.3844012916088104,-0.11517275124788284,-0.6827034950256348,0.12725895643234253
73,zero_action,0,none,75,1,0,0,left_ankle_pitch_link,5,0.7567574977874756,1,0.037811800837516785,0.2969680726528168,0.11845171451568604,-0.0038733931723982096,0.7119767069816589,0.25642937421798706,-0.15665867924690247,0.419060617685318,0.10328911989927292,-0.9578647613525391,-0.083437979221344,0.39173540472984314,-0.1202896311879158,-0.6806924939155579,0.09035905450582504
74,zero_action,0,none,76,1,0,0,left_ankle_pitch_link,5,0.7143861055374146,1,0.037734340876340866,0.31120583415031433,0.1211274042725563,-0.0038726183120161295,0.7118343710899353,0.06020260974764824,-0.16107474267482758,0.423493891954422,0.10374458879232407,-1.022420048713684,-0.10232433676719666,0.39154401421546936,-0.11801425367593765,-0.662571907043457,0.04814727604389191
