frame,ball_x,ball_y,ball_z,re_x,re_y,re_z,le_x,le_y,le_z,re_to_ball,le_to_ball,ee_raw
17,-8.766192436218262,-5.3304338455200195,0.10000116378068924,-10.003717422485352,-5.123863220214844,0.572499692440033,-10.003724098205566,-4.8786234855651855,0.5717545747756958,1.3406693935394287,1.3993457555770874,0.6183925271034241
18,-8.766128540039062,-5.330470085144043,0.10000116378068924,-10.004034042358398,-5.123918056488037,0.5724786520004272,-10.004051208496094,-4.8786773681640625,0.5717682242393494,1.341010332107544,1.3996905088424683,0.6181578636169434
19,-8.766058921813965,-5.330470085144043,0.10000116378068924,-10.004371643066406,-5.123958110809326,0.5724596977233887,-10.00439167022705,-4.87871789932251,0.5717790722846985,1.3413734436035156,1.4000437259674072,0.6179186105728149
20,-8.766014099121094,-5.330451011657715,0.10000116378068924,-10.004730224609375,-5.123983860015869,0.5724430680274963,-10.004746437072754,-4.8787431716918945,0.5717871785163879,1.3417330980300903,1.4003856182098389,0.6176754236221313
21,-8.765974044799805,-5.330462455749512,0.10000116378068924,-10.005107879638672,-5.123991012573242,0.5724285244941711,-10.00511360168457,-4.8787522315979,0.5717931389808655,1.3421143293380737,1.400748610496521,0.6174278259277344
22,-8.765953063964844,-5.330473899841309,0.10000116378068924,-10.005510330200195,-5.1239848136901855,0.5724142789840698,-10.005500793457031,-4.878745079040527,0.5717965960502625,1.3425029516220093,1.4011168479919434,0.6171711087226868
23,-8.765892028808594,-5.33050012588501,0.10000116378068924,-10.005939483642578,-5.123960971832275,0.572403609752655,-10.005908012390137,-4.878721714019775,0.5717962980270386,1.3429595232009888,1.4015469551086426,0.6169079542160034
24,-8.765801429748535,-5.330512046813965,0.10000116378068924,-10.006392478942871,-5.1239213943481445,0.5723974108695984,-10.00633716583252,-4.878681659698486,0.5717897415161133,1.3434672355651855,1.4020214080810547,0.6166415214538574
25,-8.765718460083008,-5.3305158615112305,0.10000116378068924,-10.006865501403809,-5.123868942260742,0.5723947882652283,-10.00678825378418,-4.8786301612854,0.5717777609825134,1.343988299369812,1.4025077819824219,0.6163698434829712
26,-8.76518726348877,-5.331035137176514,0.10000116378068924,-10.007354736328125,-5.123809814453125,0.5723962783813477,-10.007265090942383,-4.878571033477783,0.571759819984436,1.3450202941894531,1.4035801887512207,0.6160908937454224
27,-8.764681816101074,-5.33158540725708,0.10000116378068924,-10.007864952087402,-5.123743057250977,0.5724015235900879,-10.007763862609863,-4.878503322601318,0.5717365145683289,1.346055269241333,1.4046603441238403,0.615807056427002
