frame,ball_x,ball_y,ball_z,re_x,re_y,re_z,le_x,le_y,le_z,re_to_ball,le_to_ball,ee_raw
29,-8.771490097045898,-5.326161861419678,0.10000116378068924,-10.042194366455078,-5.109920024871826,0.5749928951263428,-10.00890064239502,-4.8775739669799805,0.5711700320243835,1.3737056255340576,1.3980042934417725,0.9914799928665161
30,-8.771659851074219,-5.326057434082031,0.10000116378068924,-10.044144630432129,-5.109874725341797,0.5751229524612427,-10.009653091430664,-4.877547264099121,0.5711576342582703,1.3753883838653564,1.3984910249710083,0.9904685020446777
31,-8.771821022033691,-5.325967788696289,0.10000116378068924,-10.046137809753418,-5.109837055206299,0.5752571225166321,-10.010457038879395,-4.877529621124268,0.5711379647254944,1.3771216869354248,1.399030327796936,0.989372730255127
32,-8.77202320098877,-5.3258819580078125,0.10000116378068924,-10.048168182373047,-5.109808921813965,0.5753933191299438,-10.011311531066895,-4.8775224685668945,0.5711140036582947,1.3788514137268066,1.399574637413025,0.9881864786148071
33,-8.772248268127441,-5.325826168060303,0.10000116378068924,-10.050246238708496,-5.109792232513428,0.575531542301178,-10.01221752166748,-4.877528667449951,0.571083664894104,1.380608081817627,1.400147557258606,0.986906886100769
34,-8.772500038146973,-5.325805187225342,0.10000116378068924,-10.052310943603516,-5.109776496887207,0.575648844242096,-10.013172149658203,-4.877538204193115,0.5710533261299133,1.3823260068893433,1.4007500410079956,0.9855395555496216
35,-8.772712707519531,-5.325774192810059,0.10000116378068924,-10.054211616516113,-5.109760761260986,0.5757009983062744,-10.01417064666748,-4.877551078796387,0.5710239410400391,1.3839044570922852,1.4014222621917725,0.9840842485427856
36,-8.772894859313965,-5.325711250305176,0.10000116378068924,-10.055872917175293,-5.1097540855407715,0.5756711363792419,-10.015219688415527,-4.877572536468506,0.5709919929504395,1.3852553367614746,1.4021525382995605,0.9825262427330017
37,-8.773043632507324,-5.32564640045166,0.10000116378068924,-10.057306289672852,-5.10976505279541,0.5755683779716492,-10.016337394714355,-4.877612113952637,0.5709534883499146,1.3863980770111084,1.4029648303985596,0.9808256030082703
38,-8.77316665649414,-5.325568675994873,0.10000116378068924,-10.058584213256836,-5.109797477722168,0.5754134654998779,-10.017547607421875,-4.877668380737305,0.5709097385406494,1.3873977661132812,1.403870940208435,0.9789488911628723
39,-8.76745319366455,-5.322999477386475,0.10000117123126984,-10.059788703918457,-5.109851837158203,0.5752260088920593,-10.018869400024414,-4.877734184265137,0.5708591341972351,1.3933418989181519,1.4092589616775513,0.9768738746643066
40,-8.765250205993652,-5.32195520401001,0.10000117123126984,-10.060982704162598,-5.109923839569092,0.5750228762626648,-10.020295143127441,-4.877798557281494,0.5708004832267761,1.3962541818618774,1.4121136665344238,0.9746264219284058
41,-8.7648286819458,-5.321701526641846,0.10000117123126984,-10.06222915649414,-5.110004425048828,0.5748100280761719,-10.02182388305664,-4.877861499786377,0.5707382559776306,1.3976792097091675,1.413727045059204,0.9721993207931519
42,-8.764443397521973,-5.321484088897705,0.10000117123126984,-10.063560485839844,-5.1100921630859375,0.5745909810066223,-10.02343463897705,-4.8779215812683105,0.5706717371940613,1.3991522789001465,1.4153929948806763,0.969620943069458
43,-8.764077186584473,-5.321287631988525,0.10000117123126984,-10.0650053024292,-5.110171794891357,0.5743640661239624,-10.025115966796875,-4.8779730796813965,0.5706021189689636,1.4007154703140259,1.4171139001846313,0.9669097661972046
44,-8.763676643371582,-5.321121692657471,0.10000117123126984,-10.066559791564941,-5.110243797302246,0.5741283893585205,-10.02684497833252,-4.878021717071533,0.570530891418457,1.4024159908294678,1.4189187288284302,0.9640892744064331
45,-8.763298988342285,-5.320921421051025,0.10000117123126984,-10.068224906921387,-5.110306739807129,0.573883056640625,-10.028618812561035,-4.878068447113037,0.5704565644264221,1.4041916131973267,1.4207326173782349,0.9611613750457764
46,-8.762917518615723,-5.32070779800415,0.10000117123126984,-10.069992065429688,-5.110352516174316,0.5736328363418579,-10.030423164367676,-4.87811279296875,0.5703903436660767,1.4060654640197754,1.4225776195526123,0.9581577181816101
47,-8.762528419494629,-5.320511817932129,0.10000117123126984,-10.071879386901855,-5.110389709472656,0.5733552575111389,-10.032279968261719,-4.8781538009643555,0.5702984929084778,1.4080537557601929,1.424475073814392,0.9550316333770752
48,-8.76210880279541,-5.320282936096191,0.10000117123126984,-10.073859214782715,-5.110410213470459,0.5730725526809692,-10.034193992614746,-4.878189563751221,0.5702183842658997,1.4101532697677612,1.4264472723007202,0.9517371654510498
49,-8.761685371398926,-5.320071220397949,0.10000117123126984,-10.075963020324707,-5.110421657562256,0.5727365016937256,-10.0361909866333,-4.878218173980713,0.5700955986976624,1.4123587608337402,1.4284913539886475,0.9482067823410034
50,-8.761281967163086,-5.319851875305176,0.10000117123126984,-10.078136444091797,-5.110416889190674,0.5723721981048584,-10.03825569152832,-4.87823486328125,0.5699710249900818,1.414603590965271,1.4305800199508667,0.9444606304168701
51,-8.760906219482422,-5.319634914398193,0.10000117123126984,-10.080404281616211,-5.110403537750244,0.5719757676124573,-10.040411949157715,-4.878239154815674,0.5698281526565552,1.4169025421142578,1.4327255487442017,0.9404605031013489
52,-8.760538101196289,-5.319383144378662,0.10000117123126984,-10.08276653289795,-5.110390663146973,0.5715383291244507,-10.042677879333496,-4.878235340118408,0.5696554183959961,1.4192650318145752,1.4349455833435059,0.9361475706100464
53,-8.760184288024902,-5.319163799285889,0.10000117123126984,-10.085227966308594,-5.1103715896606445,0.571063756942749,-10.045064926147461,-4.878223896026611,0.5694612264633179,1.421701431274414,1.4372678995132446,0.9315006732940674
54,-8.759799003601074,-5.318910121917725,0.10000117123126984,-10.087800979614258,-5.110352993011475,0.5705512762069702,-10.047590255737305,-4.878203868865967,0.5692312121391296,1.424255132675171,1.4397239685058594,0.926489531993866
55,-8.759445190429688,-5.318624019622803,0.10000117123126984,-10.090465545654297,-5.110336780548096,0.5699772238731384,-10.050219535827637,-4.878186225891113,0.5689144134521484,1.426841378211975,1.4422078132629395,0.9212956428527832
56,-8.759090423583984,-5.318296432495117,0.10000117123126984,-10.093106269836426,-5.110295295715332,0.5695050954818726,-10.052969932556152,-4.8781418800354,0.5686706900596619,1.4294393062591553,1.4448221921920776,0.9163513779640198
57,-8.758706092834473,-5.3179931640625,0.10000117123126984,-10.095873832702637,-5.110240459442139,0.5689984560012817,-10.056007385253906,-4.878096580505371,0.5683780312538147,1.4321792125701904,1.4477143287658691,0.9108831882476807
58,-8.758347511291504,-5.317707538604736,0.10000117123126984,-10.098956108093262,-5.110234260559082,0.5684241652488708,-10.059514045715332,-4.878001689910889,0.5678945183753967,1.4351643323898315,1.4509650468826294,0.9040893316268921
59,-8.757996559143066,-5.317381381988525,0.10000117123126984,-10.101733207702637,-5.110611438751221,0.5680579543113708,-10.063769340515137,-4.878124713897705,0.5672902464866638,1.4378662109375,1.4547673463821411,0.8955833911895752
60,-8.757661819458008,-5.317051410675049,0.10000117123126984,-10.10446548461914,-5.110599994659424,0.5675930976867676,-10.069273948669434,-4.878173351287842,0.5670446157455444,1.4405361413955688,1.4598184823989868,0.8814844489097595
61,-8.757318496704102,-5.316751956939697,0.10000117123126984,-10.107463836669922,-5.1104230880737305,0.565315842628479,-10.07421875,-4.877796173095703,0.5661409497261047,1.4429073333740234,1.4643069505691528,0.8639640212059021
62,-8.757009506225586,-5.316485404968262,0.10000117123126984,-10.110001564025879,-5.110291004180908,0.5618218183517456,-10.078030586242676,-4.87755823135376,0.56449294090271,1.4444314241409302,1.4674829244613647,0.8512787222862244
63,-8.756658554077148,-5.316252708435059,0.10000117123126984,-10.112913131713867,-5.110489845275879,0.5582151412963867,-10.081501960754395,-4.877602577209473,0.5622826218605042,1.4462796449661255,1.470145583152771,0.8413360118865967
64,-8.756277084350586,-5.31599760055542,0.10000117123126984,-10.117274284362793,-5.110212326049805,0.5559036135673523,-10.08548355102539,-4.877315521240234,0.5609635710716248,1.4500027894973755,1.473675012588501,0.8288847208023071
65,-8.75636100769043,-5.311929225921631,0.10430648922920227,-10.123651504516602,-5.109793186187744,0.5553927421569824,-10.090129852294922,-4.877110958099365,0.5612382888793945,1.4538986682891846,1.4753957986831665,0.8118330240249634
66,-8.756204605102539,-5.307424068450928,0.10506138950586319,-10.130505561828613,-5.1096391677856445,0.5531290769577026,-10.09423542022705,-4.877260208129883,0.5596678853034973,1.4589675664901733,1.4771710634231567,0.7971361875534058
67,-8.756425857543945,-5.3032145500183105,0.1018524244427681,-10.137655258178711,-5.109714984893799,0.5494757890701294,-10.098743438720703,-4.877773284912109,0.5559157729148865,1.4647878408432007,1.4795236587524414,0.78220134973526
68,-8.756102561950684,-5.301593780517578,0.10000116378068924,-10.145844459533691,-5.109314918518066,0.5458570718765259,-10.104453086853027,-4.878129005432129,0.5520880222320557,1.4721213579177856,1.4838309288024902,0.7666014432907104
69,-8.755702018737793,-5.300960540771484,0.10000116378068924,-10.156035423278809,-5.107653617858887,0.5441387295722961,-10.11192512512207,-4.877670764923096,0.5509609580039978,1.481742024421692,1.4905972480773926,0.7448799014091492
70,-8.755335807800293,-5.300310134887695,0.10000116378068924,-10.166816711425781,-5.106026649475098,0.540266215801239,-10.119497299194336,-4.877141952514648,0.5490992665290833,1.4912605285644531,1.4972296953201294,0.7233677506446838
71,-8.75495433807373,-5.29966402053833,0.10000116378068924,-10.17817497253418,-5.104161262512207,0.5359993577003479,-10.128281593322754,-4.876472473144531,0.547572135925293,1.5012904405593872,1.5051374435424805,0.6972827911376953
72,-8.754530906677246,-5.2990336418151855,0.10000116378068924,-10.189569473266602,-5.102053165435791,0.5303938984870911,-10.137478828430176,-4.874903678894043,0.5446487069129944,1.511083960533142,1.5133216381072998,0.6703569293022156
73,-8.754088401794434,-5.298430919647217,0.10000116378068924,-10.20156478881836,-5.1001296043396,0.5244965553283691,-10.148802757263184,-4.873322010040283,0.5414960384368896,1.5214163064956665,1.5234379768371582,0.6401737928390503
74,-8.753626823425293,-5.297801494598389,0.10000116378068924,-10.214170455932617,-5.097550868988037,0.5169631242752075,-10.161214828491211,-4.8708624839782715,0.5361931324005127,1.5320396423339844,1.5342243909835815,0.604661226272583
75,-8.75318431854248,-5.29713773727417,0.10000116378068924,-10.226840019226074,-5.095418930053711,0.5083356499671936,-10.174360275268555,-4.868271350860596,0.5296200513839722,1.5424294471740723,1.5453931093215942,0.5650430917739868
76,-8.752718925476074,-5.296475887298584,0.10000116378068924,-10.23840045928955,-5.093822479248047,0.5004885792732239,-10.190522193908691,-4.865753650665283,0.5230565667152405,1.5520013570785522,1.5594151020050049,0.5181724429130554
77,-8.752245903015137,-5.295838832855225,0.10000116378068924,-10.251035690307617,-5.09257173538208,0.4933253228664398,-10.208723068237305,-4.863049030303955,0.5158400535583496,1.5628154277801514,1.575295090675354,0.4669511318206787
78,-8.751784324645996,-5.295199871063232,0.10000116378068924,-10.264506340026855,-5.091423034667969,0.4860095977783203,-10.228283882141113,-4.86043643951416,0.5075809359550476,1.5744380950927734,1.5922284126281738,0.4155726432800293
79,-8.751299858093262,-5.2945780754089355,0.10000116378068924,-10.278877258300781,-5.089931964874268,0.47805285453796387,-10.249227523803711,-4.8577799797058105,0.49769285321235657,1.5869139432907104,1.6101983785629272,0.3656480610370636
80,-8.75080394744873,-5.293979167938232,0.10000116378068924,-10.29463005065918,-5.088395595550537,0.4697408080101013,-10.271496772766113,-4.8550615310668945,0.485740602016449,1.6007407903671265,1.6290949583053589,0.31968602538108826
81,-8.750285148620605,-5.293410778045654,0.10000116378068924,-10.312455177307129,-5.086831092834473,0.4608926475048065,-10.294947624206543,-4.85230827331543,0.47148123383522034,1.6165682077407837,1.6488029956817627,0.27780723571777344
82,-8.749789237976074,-5.292863368988037,0.10000116378068924,-10.337223052978516,-5.082983016967773,0.4489067494869232,-10.31600284576416,-4.848158359527588,0.4575949013233185,1.638819932937622,1.6669315099716187,0.2378271222114563
83,-8.749323844909668,-5.292306423187256,0.10000116378068924,-10.363070487976074,-5.079833030700684,0.4348961412906647,-10.339881896972656,-4.845073223114014,0.4420875608921051,1.6617695093154907,1.6872804164886475,0.19832298159599304
84,-8.748824119567871,-5.29175329208374,0.10000116378068924,-10.387462615966797,-5.0776801109313965,0.4191617965698242,-10.365155220031738,-4.843111991882324,0.42326468229293823,1.6831004619598389,1.708304524421692,0.1649356186389923
85,-5.69658899307251,-5.447710990905762,0.2082042694091797,-10.412738800048828,-5.0746750831604,0.39918261766433716,-10.390944480895996,-4.840249538421631,0.39990541338920593,4.7347331047058105,4.7373762130737305,0.32424962520599365
