frame,ball_x,ball_y,ball_z,le_x,le_y,le_z,re_x,re_y,re_z,le_to_ball,re_to_ball,ee_raw,ee_scaled
22,-8.765835762023926,-5.333543300628662,0.23231104016304016,-10.001540184020996,-4.878480434417725,0.5713295340538025,-10.013765335083008,-5.110923767089844,0.5734062194824219,1.3597724437713623,1.3127199411392212,0.0,0.0
23,-8.765835762023926,-5.333543300628662,0.22642503678798676,-10.001556396484375,-4.878486633300781,0.5713270902633667,-10.014793395996094,-5.110910415649414,0.5734675526618958,1.3612638711929321,1.3152562379837036,0.0,0.0
24,-8.765835762023926,-5.333543300628662,0.220293790102005,-10.001556396484375,-4.878479957580566,0.5713263154029846,-10.01583480834961,-5.110897541046143,0.5735356211662292,1.3628323078155518,1.317895531654358,0.0,0.0
25,-8.765835762023926,-5.333543300628662,0.21391728520393372,-10.001542091369629,-4.878462791442871,0.5713268518447876,-10.016886711120605,-5.110881805419922,0.5736110210418701,1.3644815683364868,1.3206385374069214,0.0,0.0
26,-8.765835762023926,-5.333543300628662,0.20729553699493408,-10.001513481140137,-4.878436088562012,0.57132887840271,-10.017943382263184,-5.1108622550964355,0.5736929178237915,1.366214632987976,1.3234831094741821,0.0,0.0
27,-8.765835762023926,-5.333543300628662,0.2004285454750061,-10.001470565795898,-4.878404140472412,0.5713324546813965,-10.01900577545166,-5.110842227935791,0.5737821459770203,1.3680331707000732,1.326432704925537,0.0,0.0
28,-8.765835762023926,-5.333543300628662,0.1933162957429886,-10.00141429901123,-4.878366947174072,0.5713371634483337,-10.020068168640137,-5.110819339752197,0.5738785266876221,1.3699414730072021,1.3294857740402222,0.0,0.0
29,-8.765835762023926,-5.333543300628662,0.18595880270004272,-10.001347541809082,-4.878324508666992,0.5713425874710083,-10.021138191223145,-5.1107916831970215,0.5739814639091492,1.3719453811645508,1.3326530456542969,0.0,0.0
30,-8.765835762023926,-5.333543300628662,0.17835605144500732,-10.00127124786377,-4.878281116485596,0.5713490843772888,-10.022207260131836,-5.110762119293213,0.5740911960601807,1.3740479946136475,1.3359293937683105,0.0,0.0
31,-8.765835762023926,-5.333543300628662,0.17050805687904358,-10.001184463500977,-4.878236770629883,0.5713563561439514,-10.023279190063477,-5.110730171203613,0.5742079019546509,1.3762520551681519,1.3393219709396362,0.0,0.0
32,-8.765835762023926,-5.333543300628662,0.1624148041009903,-10.001094818115234,-4.878192901611328,0.5713636875152588,-10.024352073669434,-5.1106953620910645,0.574331521987915,1.3785674571990967,1.3428326845169067,0.0,0.0
33,-8.765835762023926,-5.333543300628662,0.15407630801200867,-10.000996589660645,-4.878150463104248,0.5713715553283691,-10.025420188903809,-5.110659122467041,0.5744621157646179,1.3809925317764282,1.346459984779358,0.0,0.0
34,-8.765835762023926,-5.333543300628662,0.1454925537109375,-10.000892639160156,-4.878108978271484,0.5713788866996765,-10.02648639678955,-5.110620975494385,0.5745997428894043,1.3835335969924927,1.350210189819336,0.0,0.0
35,-8.765835762023926,-5.333543300628662,0.136663556098938,-10.000786781311035,-4.87807035446167,0.571386992931366,-10.02755355834961,-5.110579967498779,0.5747442245483398,1.386197805404663,1.3540897369384766,0.0,0.0
36,-8.765835762023926,-5.333543300628662,0.12758931517601013,-10.000677108764648,-4.87803316116333,0.5713950395584106,-10.028615951538086,-5.110536575317383,0.574895441532135,1.3889875411987305,1.3580974340438843,0.0,0.0
37,-8.765835762023926,-5.333543300628662,0.11826981604099274,-10.000570297241211,-4.8779988288879395,0.5714030861854553,-10.02967643737793,-5.11049222946167,0.5750534534454346,1.3919123411178589,1.3622394800186157,0.0,0.0
38,-8.765835762023926,-5.333543300628662,0.108705073595047,-10.00046443939209,-4.87796688079834,0.571410596370697,-10.030733108520508,-5.110445499420166,0.5752184391021729,1.394974708557129,1.3665183782577515,0.0,0.0
39,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000356674194336,-4.877938747406006,0.5714176297187805,-10.031784057617188,-5.110398292541504,0.5753902196884155,1.3978022336959839,1.3705523014068604,0.0,0.0
40,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.00025463104248,-4.877912998199463,0.5714241862297058,-10.032830238342285,-5.110351085662842,0.5755690336227417,1.397722601890564,1.3715883493423462,0.0,0.0
41,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000157356262207,-4.877888202667236,0.5714322924613953,-10.033883094787598,-5.110300540924072,0.5757550001144409,1.3976476192474365,1.3726335763931274,0.0,0.0
42,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000065803527832,-4.877866744995117,0.5714405179023743,-10.034912109375,-5.110249042510986,0.5759419202804565,1.3975764513015747,1.373657464981079,0.0,0.0
43,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999974250793457,-4.877845287322998,0.571449875831604,-10.035913467407227,-5.110193729400635,0.5761262774467468,1.397505760192871,1.3746554851531982,0.0,0.0
44,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999886512756348,-4.8778228759765625,0.571459174156189,-10.036865234375,-5.110136032104492,0.5763047337532043,1.3974387645721436,1.3756059408187866,0.0,0.0
45,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999801635742188,-4.877799987792969,0.5714683532714844,-10.037765502929688,-5.110075950622559,0.5764738917350769,1.3973743915557861,1.3765060901641846,0.0,0.0
46,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.99972152709961,-4.877777576446533,0.5714777708053589,-10.038606643676758,-5.110014915466309,0.5766310691833496,1.3973140716552734,1.377347707748413,0.0,0.0
47,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999646186828613,-4.8777546882629395,0.5714864730834961,-10.039385795593262,-5.109951972961426,0.5767747759819031,1.3972580432891846,1.3781275749206543,0.0,0.0
48,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.9995756149292,-4.877732276916504,0.5714941024780273,-10.040096282958984,-5.109889984130859,0.5769037008285522,1.3972054719924927,1.3788388967514038,0.0,0.0
49,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.99951171875,-4.877712249755859,0.5715003609657288,-10.040741920471191,-5.109830379486084,0.577017068862915,1.3971577882766724,1.3794845342636108,0.0,0.0
50,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999455451965332,-4.877692699432373,0.5715056657791138,-10.0413179397583,-5.109771251678467,0.5771145224571228,1.3971163034439087,1.380060076713562,0.0,0.0
51,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999406814575195,-4.877674102783203,0.5715090036392212,-10.041826248168945,-5.109713077545166,0.5771954655647278,1.397080421447754,1.3805673122406006,0.0,0.0
52,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999369621276855,-4.877659797668457,0.5715104937553406,-10.04227352142334,-5.109658718109131,0.5772609114646912,1.3970527648925781,1.3810120820999146,0.0,0.0
53,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999344825744629,-4.877647399902344,0.5715107321739197,-10.042658805847168,-5.1096086502075195,0.5773115754127502,1.397035002708435,1.3813939094543457,0.0,0.0
54,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999329566955566,-4.8776373863220215,0.5715093016624451,-10.042981147766113,-5.109561443328857,0.5773481130599976,1.397024393081665,1.3817120790481567,0.0,0.0
55,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.99932861328125,-4.877630233764648,0.5715059041976929,-10.043253898620605,-5.1095194816589355,0.5773717761039734,1.3970247507095337,1.38197922706604,0.0,0.0
56,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999342918395996,-4.877623558044434,0.5715006589889526,-10.043473243713379,-5.1094818115234375,0.577384352684021,1.3970377445220947,1.3821923732757568,0.0,0.0
57,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999368667602539,-4.877620697021484,0.5714938640594482,-10.043646812438965,-5.109450340270996,0.5773864984512329,1.3970592021942139,1.3823586702346802,0.0,0.0
58,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.99941349029541,-4.877618789672852,0.5714852809906006,-10.043778419494629,-5.1094255447387695,0.5773800015449524,1.3970963954925537,1.3824821710586548,0.0,0.0
59,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999473571777344,-4.877620220184326,0.5714747905731201,-10.043872833251953,-5.109405994415283,0.5773659348487854,1.3971455097198486,1.3825676441192627,0.0,0.0
60,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999552726745605,-4.877622127532959,0.5714631676673889,-10.04393482208252,-5.109392166137695,0.5773462057113647,1.3972108364105225,1.3826204538345337,0.0,0.0
61,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999645233154297,-4.877623558044434,0.5714495778083801,-10.043968200683594,-5.109384059906006,0.5773213505744934,1.3972874879837036,1.3826439380645752,0.0,0.0
62,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.99975299835205,-4.877625465393066,0.571434497833252,-10.043974876403809,-5.109378337860107,0.5772921442985535,1.3973768949508667,1.382641077041626,0.0,0.0
63,-8.765835762023926,-5.333543300628662,0.10000116378068924,-9.999876976013184,-4.877628326416016,0.5714191794395447,-10.043962478637695,-5.109379291534424,0.5772606134414673,1.3974802494049072,1.3826184272766113,0.0,0.0
64,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000019073486328,-4.877631664276123,0.5714027881622314,-10.043932914733887,-5.109385967254639,0.5772267580032349,1.397599220275879,1.3825783729553223,0.0,0.0
65,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000175476074219,-4.877633571624756,0.5713855624198914,-10.043891906738281,-5.109394550323486,0.5771913528442383,1.397730827331543,1.3825268745422363,0.0,0.0
66,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000348091125488,-4.8776373863220215,0.5713675022125244,-10.043843269348145,-5.109409332275391,0.5771554708480835,1.3978759050369263,1.3824671506881714,0.0,0.0
67,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000534057617188,-4.877638339996338,0.5713489651679993,-10.043787002563477,-5.109426498413086,0.5771194100379944,1.398033618927002,1.3823999166488647,0.0,0.0
68,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000732421875,-4.877639293670654,0.5713301301002502,-10.04372787475586,-5.109447002410889,0.5770837664604187,1.3982021808624268,1.3823297023773193,0.0,0.0
69,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.000945091247559,-4.877638816833496,0.5713111758232117,-10.043668746948242,-5.109468936920166,0.5770487785339355,1.3983837366104126,1.3822593688964844,0.0,0.0
70,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.001168251037598,-4.8776373863220215,0.5712922215461731,-10.043614387512207,-5.109493732452393,0.5770151615142822,1.398574948310852,1.3821934461593628,0.0,0.0
71,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.001399040222168,-4.877634048461914,0.5712735652923584,-10.043560981750488,-5.109518527984619,0.5769826769828796,1.3987735509872437,1.3821288347244263,0.0,0.0
72,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.001638412475586,-4.877631187438965,0.5712549090385437,-10.043513298034668,-5.109546184539795,0.576951265335083,1.398979663848877,1.38206946849823,0.0,0.0
73,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.001886367797852,-4.877628326416016,0.5712365508079529,-10.043476104736328,-5.1095757484436035,0.576921284198761,1.3991934061050415,1.3820199966430664,0.0,0.0
74,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.002141952514648,-4.877624034881592,0.5712192058563232,-10.043448448181152,-5.109604358673096,0.5768929719924927,1.3994147777557373,1.3819799423217773,0.0,0.0
75,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.002401351928711,-4.87761926651001,0.5712020397186279,-10.043432235717773,-5.109633922576904,0.5768656730651855,1.3996397256851196,1.3819507360458374,0.0,0.0
76,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.002663612365723,-4.877615451812744,0.5711860656738281,-10.043428421020508,-5.109663963317871,0.5768402218818665,1.399867296218872,1.381933569908142,0.0,0.0
77,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.0029296875,-4.877609729766846,0.5711710453033447,-10.043436050415039,-5.109692096710205,0.5768154263496399,1.4000991582870483,1.3819276094436646,0.0,0.0
78,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.003195762634277,-4.877603530883789,0.5711565017700195,-10.04345703125,-5.1097211837768555,0.5767924189567566,1.4003314971923828,1.3819342851638794,0.0,0.0
79,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.003459930419922,-4.877597332000732,0.5711433291435242,-10.043490409851074,-5.109746932983398,0.5767703056335449,1.4005625247955322,1.3819533586502075,0.0,0.0
80,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.003724098205566,-4.87759256362915,0.5711311101913452,-10.043538093566895,-5.109774589538574,0.5767490863800049,1.400793433189392,1.3819856643676758,0.0,0.0
81,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.003988265991211,-4.877588748931885,0.5711202025413513,-10.043598175048828,-5.109799861907959,0.5767290592193604,1.401024341583252,1.3820302486419678,0.0,0.0
82,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.00424861907959,-4.877582550048828,0.5711102485656738,-10.04367446899414,-5.109823226928711,0.5767091512680054,1.4012531042099,1.3820899724960327,0.0,0.0
83,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.004508972167969,-4.877579212188721,0.5711016058921814,-10.0437650680542,-5.109845161437988,0.576689600944519,1.4014813899993896,1.3821635246276855,0.0,0.0
84,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.004761695861816,-4.877575874328613,0.5710947513580322,-10.043869972229004,-5.109865188598633,0.5766704678535461,1.4017035961151123,1.3822506666183472,0.0,0.0
85,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.005013465881348,-4.877572059631348,0.5710880160331726,-10.043988227844238,-5.109883785247803,0.5766506791114807,1.4019250869750977,1.382350206375122,0.0,0.0
86,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.005260467529297,-4.877569675445557,0.5710828900337219,-10.044120788574219,-5.109900951385498,0.5766322016716003,1.4021425247192383,1.3824635744094849,0.0,0.0
87,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.005501747131348,-4.877567291259766,0.5710790157318115,-10.04426383972168,-5.1099162101745605,0.5766136646270752,1.4023551940917969,1.3825870752334595,0.0,0.0
88,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.005738258361816,-4.877567291259766,0.5710762143135071,-10.04442024230957,-5.10992956161499,0.5765948295593262,1.4025633335113525,1.3827229738235474,0.0,0.0
89,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.005967140197754,-4.877566337585449,0.5710749626159668,-10.044587135314941,-5.109940528869629,0.5765761137008667,1.4027656316757202,1.3828691244125366,0.0,0.0
90,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.006195068359375,-4.877565860748291,0.5710741877555847,-10.04476547241211,-5.109949588775635,0.5765566825866699,1.4029669761657715,1.383025884628296,0.0,0.0
91,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.006417274475098,-4.877566337585449,0.5710748434066772,-10.044955253601074,-5.109957218170166,0.5765372514724731,1.4031635522842407,1.3831934928894043,0.0,0.0
92,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.006635665893555,-4.877567768096924,0.5710760951042175,-10.045154571533203,-5.109963417053223,0.5765174031257629,1.4033565521240234,1.3833699226379395,0.0,0.0
93,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.00684642791748,-4.877570152282715,0.571078360080719,-10.04536247253418,-5.1099677085876465,0.5764971375465393,1.4035428762435913,1.383554458618164,0.0,0.0
94,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.007055282592773,-4.877572536468506,0.5710812211036682,-10.045580863952637,-5.109970569610596,0.5764764547348022,1.4037277698516846,1.3837488889694214,0.0,0.0
95,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.007257461547852,-4.877574920654297,0.5710848569869995,-10.045804977416992,-5.10997200012207,0.5764553546905518,1.403907060623169,1.3839486837387085,0.0,0.0
96,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.007457733154297,-4.877578258514404,0.5710888504981995,-10.046037673950195,-5.10997200012207,0.5764338970184326,1.404084324836731,1.3841564655303955,0.0,0.0
97,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.007655143737793,-4.877583026885986,0.5710934400558472,-10.046274185180664,-5.109971523284912,0.5764122009277344,1.4042589664459229,1.384367823600769,0.0,0.0
98,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.007850646972656,-4.877587795257568,0.5710978507995605,-10.046518325805664,-5.109970569610596,0.5763900279998779,1.404431700706482,1.384586215019226,0.0,0.0
99,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.008042335510254,-4.87759256362915,0.5711026787757874,-10.046768188476562,-5.109969139099121,0.5763674974441528,1.4046013355255127,1.3848097324371338,0.0,0.0
100,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.008235931396484,-4.877598285675049,0.5711076855659485,-10.047025680541992,-5.109965801239014,0.5763440728187561,1.404772400856018,1.385040521621704,0.0,0.0
101,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.008428573608398,-4.877604961395264,0.5711129903793335,-10.047286033630371,-5.109963417053223,0.5763202905654907,1.4049423933029175,1.3852734565734863,0.0,0.0
102,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.008620262145996,-4.877610683441162,0.5711182355880737,-10.047553062438965,-5.109958648681641,0.5762956738471985,1.4051117897033691,1.3855128288269043,0.0,0.0
103,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.00881290435791,-4.877617835998535,0.5711231231689453,-10.047821044921875,-5.109955310821533,0.5762711763381958,1.4052815437316895,1.38575279712677,0.0,0.0
104,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.009007453918457,-4.877624988555908,0.5711276531219482,-10.04809284210205,-5.109951019287109,0.5762462019920349,1.405452847480774,1.3859964609146118,0.0,0.0
105,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.009202003479004,-4.8776326179504395,0.5711326003074646,-10.04836654663086,-5.1099467277526855,0.5762211680412292,1.4056240320205688,1.3862417936325073,0.0,0.0
106,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.009398460388184,-4.877640247344971,0.5711362361907959,-10.048644065856934,-5.109943389892578,0.5761954188346863,1.4057966470718384,1.3864902257919312,0.0,0.0
107,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.009598731994629,-4.8776469230651855,0.5711395144462585,-10.048924446105957,-5.109939098358154,0.5761697292327881,1.4059727191925049,1.3867415189743042,0.0,0.0
108,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.009800910949707,-4.877654075622559,0.5711427927017212,-10.049206733703613,-5.1099348068237305,0.5761433839797974,1.4061503410339355,1.3869943618774414,0.0,0.0
109,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.010010719299316,-4.877662181854248,0.5711452960968018,-10.049491882324219,-5.109931468963623,0.5761165618896484,1.4063341617584229,1.38724946975708,0.0,0.0
110,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.010217666625977,-4.877669811248779,0.5711472630500793,-10.049773216247559,-5.109929084777832,0.5760899782180786,1.4065154790878296,1.3875011205673218,0.0,0.0
111,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.0104341506958,-4.877678871154785,0.5711484551429749,-10.05006217956543,-5.109926700592041,0.5760625600814819,1.4067044258117676,1.3877594470977783,0.0,0.0
112,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.010653495788574,-4.877687454223633,0.5711495876312256,-10.050350189208984,-5.109925270080566,0.5760353803634644,1.4068961143493652,1.388016939163208,0.0,0.0
113,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.010878562927246,-4.877694606781006,0.5711492896080017,-10.050638198852539,-5.109923362731934,0.5760076642036438,1.407092809677124,1.3882741928100586,0.0,0.0
114,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.011107444763184,-4.877701759338379,0.5711483955383301,-10.05093002319336,-5.109922409057617,0.5759798288345337,1.4072927236557007,1.3885349035263062,0.0,0.0
115,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.011340141296387,-4.877710342407227,0.5711469650268555,-10.051217079162598,-5.109922885894775,0.5759515762329102,1.407495379447937,1.3887908458709717,0.0,0.0
116,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.01158332824707,-4.877718448638916,0.5711446404457092,-10.051511764526367,-5.109923362731934,0.5759234428405762,1.4077072143554688,1.3890539407730103,0.0,0.0
117,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.011826515197754,-4.8777265548706055,0.5711420774459839,-10.051800727844238,-5.109923839569092,0.5758944153785706,1.407918930053711,1.3893113136291504,0.0,0.0
118,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.012077331542969,-4.8777360916137695,0.5711382627487183,-10.052093505859375,-5.109927654266357,0.5758649706840515,1.4081364870071411,1.3895716667175293,0.0,0.0
119,-8.765835762023926,-5.333543300628662,0.10000116378068924,-10.012336730957031,-4.877745151519775,0.571133553981781,-10.052387237548828,-5.109931468963623,0.5758355259895325,1.408361554145813,1.389832854270935,0.0,0.0
