frame,ball_x,ball_y,ball_z,le_x,le_y,le_z,re_x,re_y,re_z,le_to_ball,re_to_ball,ee_raw,ee_scaled
36,-7.1358442306518555,-5.333543300628662,0.12758931517601013,-10.00175666809082,-4.877985000610352,0.5714606046676636,-10.001782417297363,-5.123240947723389,0.5728210210800171,2.9356446266174316,2.907930612564087,0.0,0.0
37,-7.145844459533691,-5.333543300628662,0.11826981604099274,-10.0017728805542,-4.878005504608154,0.5714660882949829,-10.001800537109375,-5.123258113861084,0.5728172063827515,2.9273245334625244,2.8995378017425537,0.0,0.0
38,-7.155844688415527,-5.333543300628662,0.108705073595047,-10.001794815063477,-4.878026008605957,0.5714723467826843,-10.001823425292969,-5.123273849487305,0.5728127956390381,2.9190890789031982,2.8912289142608643,0.0,0.0
39,-7.164738655090332,-5.333543300628662,0.10000094771385193,-10.001816749572754,-4.878044128417969,0.571479320526123,-10.001847267150879,-5.123288631439209,0.5728074312210083,2.911835193634033,2.8839101791381836,0.0,0.0
40,-7.165572166442871,-5.333543300628662,0.10000094771385193,-10.001843452453613,-4.878063201904297,0.57148677110672,-10.001876831054688,-5.1233038902282715,0.5728010535240173,2.9110472202301025,2.883117437362671,0.0,0.0
41,-7.166405200958252,-5.333543300628662,0.10000094771385193,-10.001867294311523,-4.87808084487915,0.5714946389198303,-10.00190544128418,-5.123318672180176,0.5727939605712891,2.910257339477539,2.882323741912842,0.0,0.0
42,-7.167238712310791,-5.333543300628662,0.10000094771385193,-10.001900672912598,-4.8780999183654785,0.5715030431747437,-10.001938819885254,-5.123335361480713,0.5727862119674683,2.9094762802124023,2.8815338611602783,0.0,0.0
43,-7.168071746826172,-5.333543300628662,0.10000094771385193,-10.001937866210938,-4.878117084503174,0.5715119242668152,-10.001977920532227,-5.123350143432617,0.5727783441543579,2.9086995124816895,2.8807504177093506,0.0,0.0
44,-7.168905258178711,-5.333543300628662,0.10000094771385193,-10.001974105834961,-4.878133773803711,0.5715209245681763,-10.0020170211792,-5.12336540222168,0.5727692246437073,2.907921552658081,2.8799664974212646,0.0,0.0
45,-7.169738292694092,-5.333543300628662,0.10000094771385193,-10.00201416015625,-4.87814998626709,0.5715301036834717,-10.002056121826172,-5.123379707336426,0.5727598667144775,2.9071478843688965,2.879182815551758,0.0,0.0
46,-7.170571804046631,-5.333543300628662,0.10000094771385193,-10.002059936523438,-4.878166198730469,0.5715397596359253,-10.002102851867676,-5.123394966125488,0.5727501511573792,2.9063796997070312,2.878406047821045,0.0,0.0
47,-7.171404838562012,-5.333543300628662,0.10000094771385193,-10.002106666564941,-4.878180503845215,0.5715498328208923,-10.002151489257812,-5.123408317565918,0.5727401375770569,2.9056129455566406,2.877631902694702,0.0,0.0
48,-7.172238349914551,-5.333543300628662,0.10000094771385193,-10.002157211303711,-4.878196716308594,0.5715593695640564,-10.002202033996582,-5.123423099517822,0.5727292895317078,2.904849052429199,2.876858711242676,0.0,0.0
49,-7.173071384429932,-5.333543300628662,0.10000094771385193,-10.002208709716797,-4.878211975097656,0.5715693235397339,-10.002254486083984,-5.123438358306885,0.5727192163467407,2.9040870666503906,2.8760881423950195,0.0,0.0
50,-7.173904895782471,-5.333543300628662,0.10000094771385193,-10.002265930175781,-4.878229141235352,0.5715787410736084,-10.002309799194336,-5.123455047607422,0.5727084875106812,2.903329610824585,2.875319719314575,0.0,0.0
51,-7.174737930297852,-5.333543300628662,0.10000094771385193,-10.00232219696045,-4.878244876861572,0.5715882182121277,-10.002365112304688,-5.123470783233643,0.5726983547210693,2.9025719165802,2.874551773071289,0.0,0.0
52,-7.175571441650391,-5.333543300628662,0.10000094771385193,-10.002381324768066,-4.878260612487793,0.571597158908844,-10.002424240112305,-5.1234869956970215,0.5726876854896545,2.9018163681030273,2.8737874031066895,0.0,0.0
53,-7.1764044761657715,-5.333543300628662,0.10000094771385193,-10.002443313598633,-4.878276348114014,0.5716060400009155,-10.002485275268555,-5.123502254486084,0.5726775527000427,2.901064395904541,2.8730249404907227,0.0,0.0
54,-7.1772379875183105,-5.333543300628662,0.10000094771385193,-10.002506256103516,-4.878291130065918,0.5716152787208557,-10.002546310424805,-5.123519420623779,0.5726672410964966,2.900313138961792,2.8722622394561768,0.0,0.0
55,-7.178071022033691,-5.333543300628662,0.10000094771385193,-10.002572059631348,-4.878307342529297,0.5716238021850586,-10.002607345581055,-5.123536586761475,0.5726568698883057,2.899564504623413,2.871500015258789,0.0,0.0
56,-7.1789045333862305,-5.333543300628662,0.10000094771385193,-10.00263786315918,-4.878325462341309,0.5716326832771301,-10.00267219543457,-5.12355375289917,0.5726467967033386,2.898815155029297,2.8707408905029297,0.0,0.0
57,-7.179737567901611,-5.333543300628662,0.10000094771385193,-10.002703666687012,-4.878342628479004,0.5716409087181091,-10.002734184265137,-5.123572826385498,0.5726364254951477,2.898066520690918,2.8699793815612793,0.0,0.0
58,-7.18057107925415,-5.333543300628662,0.10000094771385193,-10.002772331237793,-4.878360271453857,0.5716494917869568,-10.00279712677002,-5.123591423034668,0.5726269483566284,2.897320032119751,2.869218587875366,0.0,0.0
59,-7.181404113769531,-5.333543300628662,0.10000094771385193,-10.00284194946289,-4.8783769607543945,0.5716574192047119,-10.002864837646484,-5.123608112335205,0.5726170539855957,2.8965752124786377,2.8684630393981934,0.0,0.0
60,-7.18223762512207,-5.333543300628662,0.10000095516443253,-10.002914428710938,-4.878394603729248,0.5716652870178223,-10.002931594848633,-5.123627185821533,0.5726078152656555,2.8958323001861572,2.867705821990967,0.0,0.0
61,-7.183070659637451,-5.333543300628662,0.10000095516443253,-10.002982139587402,-4.878411769866943,0.5716727375984192,-10.002998352050781,-5.123644828796387,0.5725985169410706,2.895085573196411,2.8669493198394775,0.0,0.0
62,-7.18390417098999,-5.333543300628662,0.10000095516443253,-10.003057479858398,-4.8784260749816895,0.5716800689697266,-10.003067970275879,-5.123660564422607,0.5725895762443542,2.894345760345459,2.8661952018737793,0.0,0.0
63,-7.184737205505371,-5.333543300628662,0.10000095516443253,-10.003130912780762,-4.878443717956543,0.5716867446899414,-10.00313949584961,-5.123678684234619,0.5725806951522827,2.893604278564453,2.865443468093872,0.0,0.0
64,-7.18557071685791,-5.333543300628662,0.10000095516443253,-10.003205299377441,-4.878461837768555,0.5716937184333801,-10.003210067749023,-5.123696804046631,0.5725725889205933,2.8928630352020264,2.8646905422210693,0.0,0.0
65,-7.186403751373291,-5.333543300628662,0.10000095516443253,-10.003281593322754,-4.878478050231934,0.5716999173164368,-10.003281593322754,-5.123714447021484,0.5725646615028381,2.892124652862549,2.863938808441162,0.0,0.0
66,-7.18723726272583,-5.333543300628662,0.10000095516443253,-10.0033540725708,-4.878494739532471,0.5717059969902039,-10.003351211547852,-5.123732089996338,0.5725569128990173,2.8913819789886475,2.863184928894043,0.0,0.0
67,-7.188070297241211,-5.333543300628662,0.10000095516443253,-10.003433227539062,-4.87851095199585,0.5717113614082336,-10.003427505493164,-5.123748302459717,0.5725496411323547,2.890645742416382,2.862438201904297,0.0,0.0
68,-7.18890380859375,-5.333543300628662,0.10000095516443253,-10.003508567810059,-4.878526210784912,0.5717164278030396,-10.003501892089844,-5.123764514923096,0.5725421905517578,2.8899059295654297,2.861689329147339,0.0,0.0
69,-7.189736843109131,-5.333543300628662,0.10000095516443253,-10.003589630126953,-4.878541946411133,0.5717212557792664,-10.003579139709473,-5.123780727386475,0.572535514831543,2.889171838760376,2.860943555831909,0.0,0.0
70,-7.19057035446167,-5.333543300628662,0.10000095516443253,-10.003666877746582,-4.878557205200195,0.5717260241508484,-10.003652572631836,-5.123796463012695,0.572529137134552,2.8884336948394775,2.860193967819214,0.0,0.0
71,-7.191403388977051,-5.333543300628662,0.10000095516443253,-10.003748893737793,-4.878573894500732,0.5717299580574036,-10.003730773925781,-5.123813152313232,0.5725226998329163,2.887700319290161,2.8594491481781006,0.0,0.0
72,-7.19223690032959,-5.333543300628662,0.10000095516443253,-10.003828048706055,-4.878588676452637,0.571734607219696,-10.003809928894043,-5.123828887939453,0.5725168585777283,2.8869638442993164,2.8587050437927246,0.0,0.0
73,-7.193069934844971,-5.333543300628662,0.10000095516443253,-10.00390911102295,-4.878603458404541,0.5717388987541199,-10.003889083862305,-5.123843193054199,0.5725107192993164,2.886229991912842,2.857961416244507,0.0,0.0
74,-7.19390344619751,-5.333543300628662,0.10000095516443253,-10.003992080688477,-4.878617763519287,0.5717430710792542,-10.0039701461792,-5.1238579750061035,0.5725044012069702,2.885497570037842,2.8572194576263428,0.0,0.0
75,-7.194736480712891,-5.333543300628662,0.10000095516443253,-10.004075050354004,-4.878630638122559,0.5717471241950989,-10.004051208496094,-5.123870372772217,0.572498619556427,2.884765625,2.856477975845337,0.0,0.0
76,-7.19556999206543,-5.333543300628662,0.10000095516443253,-10.004158020019531,-4.878643989562988,0.5717512965202332,-10.004134178161621,-5.123884201049805,0.5724930167198181,2.884033203125,2.8557376861572266,0.0,0.0
77,-7.1964030265808105,-5.333543300628662,0.10000095516443253,-10.004241943359375,-4.8786540031433105,0.5717548727989197,-10.004218101501465,-5.123894691467285,0.5724874138832092,2.883302927017212,2.854999542236328,0.0,0.0
78,-7.19723653793335,-5.333543300628662,0.10000095516443253,-10.004328727722168,-4.878665447235107,0.5717580914497375,-10.004303932189941,-5.123905181884766,0.5724816918373108,2.8825745582580566,2.854262351989746,0.0,0.0
79,-7.1980695724487305,-5.333543300628662,0.10000095516443253,-10.004410743713379,-4.878674030303955,0.5717613101005554,-10.004386901855469,-5.1239142417907715,0.572476863861084,2.8818421363830566,2.8535232543945312,0.0,0.0
80,-7.1989030838012695,-5.333543300628662,0.10000095516443253,-10.004497528076172,-4.878683090209961,0.5717647671699524,-10.004473686218262,-5.123923301696777,0.5724713802337646,2.8811142444610596,2.8527872562408447,0.0,0.0
81,-7.19973611831665,-5.333543300628662,0.10000095516443253,-10.004584312438965,-4.878689765930176,0.571768045425415,-10.004562377929688,-5.123929977416992,0.5724665522575378,2.8803868293762207,2.8520538806915283,0.0,0.0
82,-7.2005696296691895,-5.333543300628662,0.10000095516443253,-10.00467300415039,-4.878696441650391,0.5717706680297852,-10.004652976989746,-5.123936176300049,0.5724615454673767,2.8796610832214355,2.8513219356536865,0.0,0.0
83,-7.20140266418457,-5.333543300628662,0.10000095516443253,-10.0047607421875,-4.878701210021973,0.5717732310295105,-10.004742622375488,-5.123941898345947,0.5724566578865051,2.8789350986480713,2.8505897521972656,0.0,0.0
84,-7.202236175537109,-5.333543300628662,0.10000095516443253,-10.004852294921875,-4.878706455230713,0.5717766284942627,-10.004840850830078,-5.123946189880371,0.5724518895149231,2.8782124519348145,2.849865436553955,0.0,0.0
85,-7.20306921005249,-5.333543300628662,0.10000095516443253,-10.00494384765625,-4.878710746765137,0.5717784762382507,-10.004935264587402,-5.123950481414795,0.572446882724762,2.8774898052215576,2.849138021469116,0.0,0.0
86,-7.203902721405029,-5.333543300628662,0.10000095516443253,-10.005036354064941,-4.878712177276611,0.5717809200286865,-10.005030632019043,-5.1239519119262695,0.5724427103996277,2.8767685890197754,2.8484113216400146,0.0,0.0
87,-7.20473575592041,-5.333543300628662,0.10000095516443253,-10.00512981414795,-4.878713130950928,0.571782648563385,-10.005127906799316,-5.1239519119262695,0.5724383592605591,2.8760485649108887,2.847687005996704,0.0,0.0
88,-7.205569267272949,-5.333543300628662,0.10000095516443253,-10.00522518157959,-4.8787126541137695,0.5717847347259521,-10.005228042602539,-5.1239519119262695,0.57243412733078,2.8753302097320557,2.8469650745391846,0.0,0.0
89,-7.20640230178833,-5.333543300628662,0.10000095516443253,-10.005322456359863,-4.878714084625244,0.5717863440513611,-10.005329132080078,-5.123952388763428,0.5724297165870667,2.8746140003204346,2.8462445735931396,0.0,0.0
90,-7.207235813140869,-5.333543300628662,0.10000095516443253,-10.00542163848877,-4.878711700439453,0.5717881321907043,-10.00543212890625,-5.123950958251953,0.5724263191223145,2.8738996982574463,2.8455257415771484,0.0,0.0
91,-7.20806884765625,-5.333543300628662,0.10000095516443253,-10.00551986694336,-4.87870979309082,0.5717889070510864,-10.005535125732422,-5.12394905090332,0.5724219679832458,2.8731846809387207,2.8448073863983154,0.0,0.0
92,-7.208902359008789,-5.333543300628662,0.10000095516443253,-10.005620002746582,-4.87870454788208,0.5717900395393372,-10.005640029907227,-5.12394380569458,0.572418212890625,2.872471570968628,2.844090700149536,0.0,0.0
93,-7.20973539352417,-5.333543300628662,0.10000095516443253,-10.005722999572754,-4.878701210021973,0.5717908143997192,-10.005746841430664,-5.1239399909973145,0.5724148154258728,2.8717615604400635,2.8433761596679688,0.0,0.0
94,-7.210568904876709,-5.333543300628662,0.10000095516443253,-10.005825996398926,-4.878695964813232,0.5717915296554565,-10.005855560302734,-5.123935222625732,0.5724114775657654,2.87105131149292,2.842663288116455,0.0,0.0
95,-7.21140193939209,-5.333543300628662,0.10000095516443253,-10.005932807922363,-4.878689289093018,0.5717915892601013,-10.005967140197754,-5.123928546905518,0.5724080204963684,2.870345115661621,2.841953992843628,0.0,0.0
96,-7.212235450744629,-5.333543300628662,0.10000095516443253,-10.006037712097168,-4.878681182861328,0.5717917084693909,-10.00607681274414,-5.123920440673828,0.5724051594734192,2.8696372509002686,2.8412420749664307,0.0,0.0
97,-7.21306848526001,-5.333543300628662,0.10000095516443253,-10.006142616271973,-4.878672122955322,0.5717910528182983,-10.006187438964844,-5.123910427093506,0.5724023580551147,2.868929624557495,2.840532064437866,0.0,0.0
98,-7.213901996612549,-5.333543300628662,0.10000095516443253,-10.00624942779541,-4.878663063049316,0.5717906951904297,-10.00629997253418,-5.1239013671875,0.5723997354507446,2.8682234287261963,2.8398234844207764,0.0,0.0
99,-7.21473503112793,-5.333543300628662,0.10000095516443253,-10.006362915039062,-4.878652572631836,0.5717892050743103,-10.006417274475098,-5.123891353607178,0.5723972916603088,2.8675241470336914,2.8391199111938477,0.0,0.0
