frame,ball_x,ball_y,ball_z,re_x,re_y,re_z,le_x,le_y,le_z,re_to_ball,le_to_ball,ee_raw
28,-7.314311504364014,-5.37720251083374,0.10000097006559372,-10.008508682250977,-5.12363338470459,0.572419285774231,-10.008415222167969,-4.87839412689209,0.5716950297355652,2.747030019760132,2.780197858810425,0.6546895503997803
29,-7.318362712860107,-5.377625942230225,0.10000097006559372,-10.009073257446289,-5.123566627502441,0.5724324584007263,-10.008974075317383,-4.878326892852783,0.5716586709022522,2.7436583042144775,2.776895761489868,0.654375433921814
30,-7.322421550750732,-5.378015041351318,0.10000097006559372,-10.009655952453613,-5.123500823974609,0.572445273399353,-10.00955867767334,-4.878261566162109,0.5716211795806885,2.7402937412261963,2.7736051082611084,0.6540406942367554
31,-7.331475734710693,-5.384782314300537,0.10206902772188187,-10.01026439666748,-5.123440742492676,0.5724562406539917,-10.010169982910156,-4.878201484680176,0.5715833902359009,2.732301712036133,2.766309976577759,0.6536813974380493
32,-7.340480327606201,-5.39143705368042,0.10045888274908066,-10.010897636413574,-5.123380661010742,0.5724633932113647,-10.010808944702148,-4.8781418800354,0.5715458989143372,2.725026845932007,2.759719133377075,0.6532958745956421
33,-7.346122741699219,-5.393764495849609,0.10000097751617432,-10.011558532714844,-5.123324871063232,0.5724675059318542,-10.011475563049316,-4.878085613250732,0.571508526802063,2.720461368560791,2.7554218769073486,0.6528831124305725
34,-7.350612640380859,-5.394678115844727,0.10000097751617432,-10.012247085571289,-5.123271465301514,0.5724677443504333,-10.012171745300293,-4.87803316116333,0.5714718103408813,2.7168335914611816,2.751927137374878,0.652440071105957
35,-7.355098247528076,-5.395562648773193,0.10000097751617432,-10.012968063354492,-5.123228549957275,0.5724658370018005,-10.012894630432129,-4.877989768981934,0.5714334845542908,2.713238000869751,2.7484562397003174,0.651970386505127
36,-7.359612941741943,-5.396483898162842,0.10000097751617432,-10.013717651367188,-5.123193740844727,0.5724608302116394,-10.01364803314209,-4.877954959869385,0.5713949799537659,2.7096452713012695,2.744992971420288,0.6514691710472107
37,-7.3641581535339355,-5.397447109222412,0.10000097751617432,-10.014495849609375,-5.123170852661133,0.5724499821662903,-10.01443099975586,-4.877932548522949,0.5713582038879395,2.7060534954071045,2.7415359020233154,0.6509299278259277
38,-7.368667125701904,-5.398448467254639,0.10000097751617432,-10.015308380126953,-5.123157024383545,0.5724326968193054,-10.015246391296387,-4.877918243408203,0.5713225603103638,2.702533483505249,2.738152265548706,0.6503517031669617
39,-7.373195171356201,-5.3994269371032715,0.10000097751617432,-10.016153335571289,-5.1231513023376465,0.572409987449646,-10.016096115112305,-4.877912521362305,0.5712875723838806,2.6990232467651367,2.734778642654419,0.649734377861023
40,-7.377724647521973,-5.400371074676514,0.10000097751617432,-10.0170316696167,-5.123154640197754,0.5723825693130493,-10.016975402832031,-4.87791633605957,0.5712524056434631,2.695539712905884,2.7314248085021973,0.6490819454193115
41,-7.382206439971924,-5.401261329650879,0.10000097751617432,-10.017943382263184,-5.1231689453125,0.572349488735199,-10.017888069152832,-4.877930164337158,0.5712181329727173,2.692128896713257,2.7281384468078613,0.6483899354934692
42,-7.386709213256836,-5.402199745178223,0.10000097751617432,-10.018895149230957,-5.123193740844727,0.5723089575767517,-10.018843650817871,-4.877954006195068,0.5711848735809326,2.688739776611328,2.724881649017334,0.6476475596427917
43,-7.391210556030273,-5.403115272521973,0.10000097751617432,-10.019882202148438,-5.123224258422852,0.5722620487213135,-10.019832611083984,-4.877984523773193,0.5711513757705688,2.6853833198547363,2.721653699874878,0.6468657851219177
44,-7.395679473876953,-5.4040632247924805,0.10000097751617432,-10.020910263061523,-5.123263359069824,0.5722069144248962,-10.020865440368652,-4.878024101257324,0.5711182951927185,2.682100534439087,2.7185051441192627,0.6460312604904175
45,-7.4001312255859375,-5.4050092697143555,0.10000097751617432,-10.02197265625,-5.123306751251221,0.5721436142921448,-10.021934509277344,-4.878066539764404,0.5710870027542114,2.6788668632507324,2.7154083251953125,0.6451507210731506
46,-7.404596328735352,-5.40594482421875,0.10000098496675491,-10.023072242736816,-5.123349666595459,0.5720736980438232,-10.023043632507324,-4.878109455108643,0.5710536241531372,2.675654888153076,2.7123360633850098,0.6442260146141052
47,-7.409090042114258,-5.406857967376709,0.10000098496675491,-10.02421760559082,-5.123394966125488,0.5719966292381287,-10.024194717407227,-4.8781538009643555,0.5710170269012451,2.6724562644958496,2.7092723846435547,0.6432558298110962
48,-7.413557052612305,-5.4077887535095215,0.10000098496675491,-10.025405883789062,-5.12344217300415,0.5719131231307983,-10.02538776397705,-4.878201007843018,0.5709784030914307,2.6693272590637207,2.7062783241271973,0.64223712682724
49,-7.417991638183594,-5.4087347984313965,0.10000098496675491,-10.026638984680176,-5.123489856719971,0.5718246102333069,-10.026618003845215,-4.8782477378845215,0.5709362626075745,2.6662750244140625,2.703354835510254,0.641181230545044
50,-7.422388076782227,-5.409661769866943,0.10000098496675491,-10.02791690826416,-5.123533725738525,0.5717301964759827,-10.02789306640625,-4.878291130065918,0.570888876914978,2.663302183151245,2.7005085945129395,0.6400818824768066
51,-7.42681884765625,-5.410604000091553,0.10000098496675491,-10.029242515563965,-5.123574256896973,0.5716317296028137,-10.029216766357422,-4.878331661224365,0.570833146572113,2.660344123840332,2.697678804397583,0.6389385461807251
52,-7.431248664855957,-5.4115824699401855,0.10000098496675491,-10.030618667602539,-5.123610973358154,0.571531355381012,-10.030587196350098,-4.878366947174072,0.5707688927650452,2.6574411392211914,2.6949028968811035,0.6377596259117126
53,-7.435711860656738,-5.412599086761475,0.10000098496675491,-10.032047271728516,-5.123642921447754,0.5714272260665894,-10.03201675415039,-4.878399848937988,0.5706947445869446,2.6545612812042236,2.6921591758728027,0.636523962020874
54,-7.440192222595215,-5.413575649261475,0.10000098496675491,-10.033519744873047,-5.123665809631348,0.5713170766830444,-10.033492088317871,-4.878421783447266,0.5706143379211426,2.6517040729522705,2.689436912536621,0.6352474689483643
55,-7.444645881652832,-5.414586544036865,0.10000098496675491,-10.03506088256836,-5.123684883117676,0.571194589138031,-10.035025596618652,-4.878440856933594,0.5705241560935974,2.648942708969116,2.6868033409118652,0.633901834487915
56,-7.449135780334473,-5.415612697601318,0.10000098496675491,-10.03667163848877,-5.1236982345581055,0.5710633993148804,-10.036620140075684,-4.87845516204834,0.5704300403594971,2.6462154388427734,2.6841976642608643,0.6324622631072998
57,-7.4491682052612305,-5.424746990203857,0.10649072378873825,-10.03835391998291,-5.12370491027832,0.5709189176559448,-10.038272857666016,-4.8784613609313965,0.5703235864639282,2.6476786136627197,2.686453342437744,0.6309376358985901
58,-7.448702812194824,-5.434049129486084,0.10952814668416977,-10.040102005004883,-5.123705863952637,0.5707616209983826,-10.039993286132812,-4.8784613609313965,0.5702030062675476,2.650358200073242,2.68992280960083,0.6293107271194458
59,-7.448105812072754,-5.443383693695068,0.10814327001571655,-10.041921615600586,-5.123696327209473,0.5705934762954712,-10.041784286499023,-4.878451824188232,0.5700699687004089,2.6540422439575195,2.6943817138671875,0.6275742053985596
60,-7.447257041931152,-5.452355861663818,0.10293930768966675,-10.043817520141602,-5.123682498931885,0.570411741733551,-10.043659210205078,-4.878438472747803,0.5699215531349182,2.6586995124816895,2.699769973754883,0.6256988048553467
61,-7.449495792388916,-5.456740379333496,0.10000099241733551,-10.045794486999512,-5.123663425445557,0.5702123641967773,-10.045626640319824,-4.878420352935791,0.5697544813156128,2.6594748497009277,2.7009291648864746,0.6236776113510132
62,-7.453537464141846,-5.4584150314331055,0.10000099241733551,-10.04786491394043,-5.12363862991333,0.5699948668479919,-10.047696113586426,-4.878396511077881,0.5695667862892151,2.6577255725860596,2.6993651390075684,0.6215030550956726
63,-7.457548141479492,-5.46005916595459,0.10000099241733551,-10.050039291381836,-5.123607635498047,0.5697654485702515,-10.049880027770996,-4.8783674240112305,0.5693699717521667,2.65610408782959,2.6979358196258545,0.6191902756690979
64,-7.461586952209473,-5.461667060852051,0.10000099986791611,-10.05235481262207,-5.123546123504639,0.569467306137085,-10.052059173583984,-4.878306865692139,0.5691661834716797,2.654581308364868,2.6964738368988037,0.6168590188026428
65,-7.465620994567871,-5.463261604309082,0.10000099986791611,-10.054829597473145,-5.123515605926514,0.5691510438919067,-10.054417610168457,-4.878276824951172,0.5689822435379028,2.6532113552093506,2.6951844692230225,0.6143748164176941
66,-7.469637870788574,-5.464871406555176,0.10000099986791611,-10.057160377502441,-5.123549461364746,0.5689127445220947,-10.0573148727417,-4.878312587738037,0.5686960816383362,2.651726245880127,2.694401264190674,0.611404538154602
67,-7.473658561706543,-5.466504096984863,0.10000099986791611,-10.05943775177002,-5.123507499694824,0.5686241388320923,-10.06081485748291,-4.878271102905273,0.5685061812400818,2.6501903533935547,2.6942331790924072,0.6075934171676636
68,-7.4776811599731445,-5.468173027038574,0.10000099986791611,-10.06256103515625,-5.12309455871582,0.5685877203941345,-10.064762115478516,-4.877773284912109,0.5687040090560913,2.6495766639709473,2.694669246673584,0.6006565690040588
69,-7.481701850891113,-5.46982479095459,0.10000099986791611,-10.065463066101074,-5.122298240661621,0.5671616196632385,-10.068459510803223,-4.877057075500488,0.5679225921630859,2.6485533714294434,2.6947429180145264,0.5926956534385681
70,-7.485724449157715,-5.471463203430176,0.10000099986791611,-10.068004608154297,-5.121185779571533,0.5656560063362122,-10.071820259094238,-4.8761982917785645,0.567391037940979,2.6472060680389404,2.694565773010254,0.5845767855644226
71,-7.489718437194824,-5.473061561584473,0.10000099986791611,-10.07115364074707,-5.119858741760254,0.5651010870933533,-10.074943542480469,-4.875163555145264,0.5670209527015686,2.6466729640960693,2.694249153137207,0.5763635039329529
72,-7.493717193603516,-5.474698066711426,0.10000099986791611,-10.074524879455566,-5.118776321411133,0.56342613697052,-10.07749080657959,-4.874311447143555,0.5648044943809509,2.6461312770843506,2.6930267810821533,0.5735329985618591
73,-7.497676849365234,-5.4763288497924805,0.10000099986791611,-10.078890800476074,-5.117777347564697,0.5611286163330078,-10.080655097961426,-4.873475551605225,0.5619419813156128,2.6464812755584717,2.692322015762329,0.574630618095398
74,-7.501644134521484,-5.477932929992676,0.10000099986791611,-10.08545970916748,-5.116713047027588,0.5606188178062439,-10.085893630981445,-4.872546672821045,0.5605608820915222,2.6492927074432373,2.693873167037964,0.5673785209655762
75,-7.505650043487549,-5.4795026779174805,0.10000099986791611,-10.092823028564453,-5.1153645515441895,0.5593807101249695,-10.09092903137207,-4.871241569519043,0.5590046644210815,2.6527514457702637,2.6952428817749023,0.5601493716239929
76,-7.5096611976623535,-5.4810686111450195,0.10000099986791611,-10.101800918579102,-5.113688945770264,0.5572764277458191,-10.095394134521484,-4.869504451751709,0.5577681660652161,2.6576788425445557,2.6962151527404785,0.5531905293464661
77,-7.5136494636535645,-5.482637882232666,0.10000099986791611,-10.111018180847168,-5.111849784851074,0.5548762679100037,-10.100956916809082,-4.867697238922119,0.556685209274292,2.6628403663635254,2.6983091831207275,0.5454044938087463
78,-7.517664432525635,-5.484205722808838,0.10000099986791611,-10.120572090148926,-5.109365463256836,0.5518975257873535,-10.107442855834961,-4.865334987640381,0.5549396276473999,2.6683034896850586,2.7012815475463867,0.5366360545158386
79,-7.521703243255615,-5.485762119293213,0.10000099986791611,-10.1307954788208,-5.106442928314209,0.5486727356910706,-10.115245819091797,-4.86257791519165,0.5532591342926025,2.6744253635406494,2.705598831176758,0.5256108641624451
80,-7.525722026824951,-5.487288951873779,0.10000099986791611,-10.141387939453125,-5.102659702301025,0.5442641973495483,-10.123558044433594,-4.858990669250488,0.5495630502700806,2.680861234664917,2.710279941558838,0.5148070454597473
81,-7.529759883880615,-5.48877477645874,0.10000099986791611,-10.15296745300293,-5.098534107208252,0.5389242768287659,-10.133373260498047,-4.855053901672363,0.545423686504364,2.6881515979766846,2.716395854949951,0.5003650188446045
82,-7.533820629119873,-5.490278720855713,0.10000099986791611,-10.16553783416748,-5.09458589553833,0.5334411859512329,-10.145840644836426,-4.851170539855957,0.5413708686828613,2.696363925933838,2.725053310394287,0.4811475872993469
83,-7.538798809051514,-5.490787029266357,0.10000099986791611,-10.179685592651367,-5.089831352233887,0.5298658013343811,-10.160914421081543,-4.846316337585449,0.5367887020111084,2.705518960952759,2.7352542877197266,0.4567059278488159
84,-7.543435573577881,-5.491618633270264,0.10000099986791611,-10.194140434265137,-5.084877967834473,0.5259035229682922,-10.176055908203125,-4.841246128082275,0.5303274989128113,2.715339183807373,2.745697498321533,0.4285312592983246
85,-7.548061847686768,-5.492440700531006,0.10000099986791611,-10.208398818969727,-5.081581115722656,0.5214709639549255,-10.191597938537598,-4.837784767150879,0.5222629308700562,2.7246716022491455,2.755932331085205,0.3958859145641327
86,-7.5526814460754395,-5.493264675140381,0.10000099986791611,-10.222638130187988,-5.079827785491943,0.5153661370277405,-10.208670616149902,-4.83580207824707,0.5124918222427368,2.7335190773010254,2.767071485519409,0.35915306210517883
87,-7.557339191436768,-5.494063854217529,0.10000099986791611,-10.234106063842773,-5.0799055099487305,0.5092359781265259,-10.230280876159668,-4.83525276184082,0.5006381869316101,2.7393577098846436,2.7819344997406006,0.32234734296798706
88,-7.561991214752197,-5.4948554039001465,0.10000099986791611,-10.245773315429688,-5.0796613693237305,0.5018340945243835,-10.254634857177734,-4.834804534912109,0.48575082421302795,2.74527645111084,2.7990713119506836,0.2852705121040344
89,-7.566608905792236,-5.495681285858154,0.10000099986791611,-10.260397911071777,-5.077688694000244,0.49282750487327576,-10.279237747192383,-4.833648681640625,0.4696199595928192,2.7541840076446533,2.8166043758392334,0.24795474112033844
90,-7.571210861206055,-5.49653959274292,0.1000010073184967,-10.2787504196167,-5.075143814086914,0.4838758707046509,-10.305362701416016,-4.832876205444336,0.4514152705669403,2.7668943405151367,2.8354060649871826,0.207455575466156
91,-7.575826644897461,-5.497401714324951,0.1000010073184967,-10.298149108886719,-5.0724287033081055,0.4739731550216675,-10.331645965576172,-4.832510471343994,0.43229103088378906,2.7805569171905518,2.854301691055298,0.16888931393623352
92,-7.5804219245910645,-5.498225688934326,0.1000010073184967,-10.317547798156738,-5.069185733795166,0.4614996910095215,-10.357404708862305,-4.832043170928955,0.4109341502189636,2.794032096862793,2.8726489543914795,0.14178994297981262
93,-6.275498867034912,-4.54547119140625,0.26389580965042114,-10.337697982788086,-5.065788269042969,0.44522032141685486,-10.383224487304688,-4.832131385803223,0.38463538885116577,4.099398612976074,4.119485378265381,0.320269376039505
