step,mode,term_reason,term_reason_name,episode_length,ball_contact,ball_blocked,goal_conceded,contact_body_name,contact_body_idx,ball_speed,ball_shot_level,ball_pos_x,ball_pos_y,ball_pos_z,ball_lin_vel_x,ball_lin_vel_y,ball_lin_vel_z,base_pos_x,base_pos_y,base_pos_z,base_rpy_x,base_rpy_y,base_rpy_z,dof_pos_0_x,dof_pos_0_y,dof_pos_0_z
10,zero_action,0,none,12,0,0,0,,-1,1.1059759855270386,0,1.276723027229309,0.023990105837583542,0.0999998152256012,-1.1017470359802246,-0.09662417322397232,-4.510049278483308e-10,-0.0009740671957843006,0.0007775190751999617,0.4119104743003845,-0.005797919351607561,0.006268233526498079,0.00041140729445032775,-0.006179558113217354,-0.013756503351032734,0.0026418683119118214
11,zero_action,0,none,13,0,0,0,,-1,1.1057546138763428,0,1.2546908855438232,0.02205786295235157,0.0999998152256012,-1.1015264987945557,-0.09660489112138748,-4.5103309975758066e-10,-0.0006597333122044802,0.0008051552576944232,0.4094752073287964,-0.010539227165281773,0.006084595341235399,0.0002942878636531532,-0.006236846558749676,-0.014246389269828796,0.0017922583501785994
12,zero_action,0,none,14,0,0,0,,-1,1.105533480644226,0,1.2326631546020508,0.02012600563466549,0.09999983012676239,-1.1013063192367554,-0.09658560156822205,3.680196769551003e-08,-0.00018528848886489868,0.0012156822485849261,0.40848612785339355,-0.0012361811241135001,0.00483564892783761,0.0006107140216045082,-0.0034862167667597532,-0.02573454938828945,0.0023632545489817858
13,zero_action,0,none,15,0,0,0,,-1,1.1053119897842407,0,1.2106397151947021,0.01819453574717045,0.09999983012676239,-1.1010856628417969,-0.09656628966331482,3.853440588841295e-08,0.00025880930479615927,0.001409425982274115,0.40836673974990845,-0.00024229177506640553,0.0036278271581977606,0.001125472248531878,-0.0010683083673939109,-0.027306033298373222,0.0026480823289602995
14,zero_action,0,none,16,0,0,0,,-1,1.1050910949707031,0,1.188620686531067,0.016263453289866447,0.09999983012676239,-1.1008656024932861,-0.09654694050550461,3.853442365198134e-08,0.000596251804381609,0.001594232744537294,0.40834763646125793,-0.00021930766524747014,0.002694200025871396,0.0013105164980515838,0.0008274823776446283,-0.02783416211605072,0.003086038399487734
15,zero_action,0,none,17,0,0,0,,-1,1.1048699617385864,0,1.1666061878204346,0.014332755468785763,0.09999983012676239,-1.1006453037261963,-0.09652763605117798,-4.5099421419614316e-10,0.0008124705636873841,0.0018048902275040746,0.4083400368690491,-0.00022331990476232022,0.0020325349178165197,0.0012958648148924112,0.0021187765523791313,-0.028423234820365906,0.0035247858613729477
16,zero_action,0,none,18,0,0,0,,-1,1.1046488285064697,0,1.1445960998535156,0.012402444146573544,0.09999983012676239,-1.1004250049591064,-0.09650830179452896,-4.510451179218222e-10,0.0009196576429530978,0.002040614141151309,0.40833285450935364,-0.00023169128689914942,0.0015847240574657917,0.0012049988145008683,0.002901344792917371,-0.02907923422753811,0.0038720830343663692
17,zero_action,0,none,19,0,0,0,,-1,1.1044278144836426,0,1.1225903034210205,0.010472520254552364,0.09999983757734299,-1.1002048254013062,-0.09648898988962173,-2.18368367832511e-09,0.0009366788435727358,0.002301923930644989,0.408325731754303,-0.00024312747700605541,0.0012949714437127113,0.0011074888752773404,0.003267456078901887,-0.029803963378071785,0.00409031892195344
18,zero_action,0,none,20,0,0,0,,-1,1.104206919670105,0,1.1005889177322388,0.008542981930077076,0.09999983757734299,-1.0999847650527954,-0.0964696854352951,-4.5101747336850906e-10,0.0008876986103132367,0.002589668147265911,0.40831804275512695,-0.00025650221505202353,0.001097651431336999,0.0010309830540791154,0.0033463300205767155,-0.030600251629948616,0.004193930886685848
19,zero_action,0,none,21,0,0,0,,-1,1.103986382484436,0,1.07859206199646,0.006613829173147678,0.09999983757734299,-1.0997650623321533,-0.09645039588212967,-4.510151974113086e-10,0.0007977563655003905,0.002905055647715926,0.4083096981048584,-0.000271862925728783,0.0009285416454076767,0.000980486860498786,0.0032753765117377043,-0.031472716480493546,0.004224048461765051
20,zero_action,0,none,22,0,0,0,,-1,1.1037653684616089,0,1.056599497795105,0.004685062915086746,0.09999985247850418,-1.0995450019836426,-0.09643112123012543,3.914104951263653e-08,0.0006895108381286263,0.003249425208196044,0.4083002507686615,-0.00028750734054483473,0.0007341569289565086,0.0009516517748124897,0.003172471886500716,-0.032426223158836365,0.004223430994898081
21,zero_action,0,none,23,0,0,0,,-1,1.1035447120666504,0,1.0346113443374634,0.002756682690232992,0.09999985247850418,-1.0993250608444214,-0.09641183167695999,3.9141053065350206e-08,0.0005807849811390042,0.0036240965127944946,0.4082893431186676,-0.00030597083969041705,0.00048038066597655416,0.000932966242544353,0.0031267886515706778,-0.0334622748196125,0.00423252210021019
22,zero_action,0,none,24,0,0,0,,-1,1.1033241748809814,0,1.0126276016235352,0.0008286882075481117,0.09999985247850418,-1.0991053581237793,-0.09639250487089157,1.5542837850102131e-10,0.00048415514174848795,0.004030501004308462,0.40827685594558716,-0.00032505503622815013,0.00015043038001749665,0.0009171335841529071,0.003191447351127863,-0.03458705544471741,0.004276275169104338
23,zero_action,0,none,25,0,0,0,,-1,1.1031033992767334,0,0.9906482100486755,-0.0010989205911755562,0.09999985247850418,-1.098885416984558,-0.09637320786714554,-4.5103010215541417e-10,0.0004062314983457327,0.004470072686672211,0.4082627296447754,-0.0003449107753112912,-0.0002529467747081071,0.0008970936760306358,0.0033849722240120173,-0.035805169492959976,0.0043665943667292595
24,zero_action,0,none,26,0,0,0,,-1,1.102882742881775,0,0.9686732292175293,-0.003026144113391638,0.09999985247850418,-1.098665714263916,-0.09635396301746368,-4.5101375412137656e-10,0.00034806039184331894,0.004944088868796825,0.4082467555999756,-0.00036572536919265985,-0.0007102477247826755,0.0008706235093995929,0.003690133336931467,-0.03711868077516556,0.004499655682593584
25,zero_action,0,none,27,0,0,0,,-1,1.1026619672775269,0,0.9467026591300964,-0.004952982068061829,0.09999985992908478,-1.0984457731246948,-0.09633462131023407,-4.510471995899934e-10,0.0003065885975956917,0.005454067140817642,0.40822848677635193,-0.00038757489528506994,-0.00119346275459975,0.000837538915220648,0.004069877322763205,-0.03853309899568558,0.0046639591455459595
26,zero_action,0,none,28,0,0,0,,-1,1.102441668510437,0,0.9247364401817322,-0.006879433523863554,0.09999985992908478,-1.0982263088226318,-0.09631533920764923,-4.510249673739253e-10,0.0002756117610260844,0.006001455243676901,0.40820837020874023,-0.0004105403204448521,-0.0016696179518476129,0.000797533430159092,0.004473243840038776,-0.04005157947540283,0.0048417286016047
27,zero_action,0,none,29,0,0,0,,-1,1.1022212505340576,0,0.9027746915817261,-0.008805500343441963,0.09999986737966537,-1.0980067253112793,-0.09629613161087036,-2.1837183172834784e-09,0.00024738640058785677,0.006587930954992771,0.4081859588623047,-0.0004358742153272033,-0.0021071035880595446,0.0007517669000662863,0.004845828283578157,-0.04167809337377548,0.005014142952859402
28,zero_action,0,none,30,0,0,0,,-1,1.1020007133483887,0,0.8808172941207886,-0.010731181129813194,0.09999986737966537,-1.0977870225906372,-0.09627687186002731,-4.5095777112535984e-10,0.0002139718271791935,0.007215084042400122,0.4081606864929199,-0.00046218736679293215,-0.0024823674466460943,0.0007019043550826609,0.005141519010066986,-0.04341782256960869,0.005165189504623413
29,zero_action,0,none,31,0,0,0,,-1,1.1017800569534302,0,0.8588643074035645,-0.012656478211283684,0.09999986737966537,-1.0975672006607056,-0.09625760465860367,-4.5103573653726414e-10,0.00016801978927105665,0.007884840480983257,0.40813302993774414,-0.0004910457064397633,-0.0027792665641754866,0.0006527542136609554,0.005321113858371973,-0.045274972915649414,0.005276726093143225
30,zero_action,0,none,32,0,0,0,,-1,1.1015598773956299,0,0.8369157314300537,-0.014581389725208282,0.09999988228082657,-1.0973478555679321,-0.09623835980892181,3.914103885449549e-08,0.00010376342106610537,0.008599361404776573,0.40810227394104004,-0.0005216903518885374,-0.002993970178067684,0.0006062145112082362,0.005365649703890085,-0.04725639894604683,0.005342318210750818
31,zero_action,0,none,33,0,0,0,,-1,1.10133957862854,0,0.8149715065956116,-0.01650591567158699,0.09999988228082657,-1.0971283912658691,-0.09621907770633698,3.9141056618063885e-08,1.7467420548200607e-05,0.009360965341329575,0.40806788206100464,-0.0005547399050556123,-0.0031340569257736206,0.0005676999571733177,0.0052699013613164425,-0.0493682362139225,0.005354997236281633
32,zero_action,0,none,34,0,0,0,,-1,1.1011191606521606,0,0.7930316925048828,-0.018430054187774658,0.09999988228082657,-1.0969088077545166,-0.09619980305433273,1.5540520259538226e-10,-9.24811465665698e-05,0.010172301903367043,0.4080297350883484,-0.0005894430796615779,-0.003216504119336605,0.0005400192458182573,0.005046882200986147,-0.051618434488773346,0.005316918715834618
33,zero_action,0,none,35,0,0,0,,-1,1.1008989810943604,0,0.7710962295532227,-0.020353810861706734,0.09999988228082657,-1.0966894626617432,-0.09618058055639267,-4.5098158540923805e-10,-0.00022592965979129076,0.01103608775883913,0.4079870581626892,-0.000627806643024087,-0.0032660705037415028,0.0005248712259344757,0.004722281359136105,-0.05401251092553139,0.005236439872533083
34,zero_action,0,none,36,0,0,0,,-1,1.100678563117981,0,0.7491651773452759,-0.02227718196809292,0.09999988228082657,-1.0964699983596802,-0.09616134315729141,-4.5097664491677847e-10,-0.00038101559039205313,0.01195549312978983,0.4079394042491913,-0.0006680678925476968,-0.0033118827268481255,0.0005249128444120288,0.0043301209807395935,-0.05656198784708977,0.005122663918882608
35,zero_action,0,none,37,0,0,0,,-1,1.100458025932312,0,0.7272385358810425,-0.024200167506933212,0.09999988973140717,-1.096250295639038,-0.09614206850528717,1.5540051190310322e-10,-0.0005550556816160679,0.012933732941746712,0.40788620710372925,-0.0007121609523892403,-0.00338458688929677,0.0005369374994188547,0.003908995538949966,-0.05927397683262825,0.004992409609258175
36,zero_action,0,none,38,0,0,0,,-1,1.1002377271652222,0,0.7053162455558777,-0.026122771203517914,0.09999988973140717,-1.096030831336975,-0.0961228758096695,-4.5106643420389503e-10,-0.0007444737129844725,0.01397451851516962,0.4078262448310852,-0.0007580812671221793,-0.0035143319983035326,0.0005628170329146087,0.003500490915030241,-0.06216049566864967,0.004858184140175581
37,zero_action,0,none,39,0,0,0,,-1,1.1000174283981323,0,0.6833983659744263,-0.028044987469911575,0.09999989718198776,-1.095811367034912,-0.09610368311405182,3.8534412993840306e-08,-0.0009458472486585379,0.015081651508808136,0.4077587425708771,-0.0008079303079284728,-0.003727106610313058,0.0006029526120983064,0.0031395992264151573,-0.0652313306927681,0.0047311317175626755
38,zero_action,0,none,40,0,0,0,,-1,1.0997971296310425,0,0.6614848375320435,-0.029966821894049644,0.09999989718198776,-1.0955919027328491,-0.09608443826436996,1.5417890297797499e-09,-0.0011562679428607225,0.01625939831137657,0.40768304467201233,-0.000860438565723598,-0.00404308782890439,0.0006543462513945997,0.002856540959328413,-0.06849967688322067,0.0046255867928266525
39,zero_action,0,none,41,0,0,0,,-1,1.0995773077011108,0,0.639575719833374,-0.03188827261328697,0.09999989718198776,-1.0953727960586548,-0.0960652232170105,1.5418037957459774e-09,-0.001373643521219492,0.017511975020170212,0.40759772062301636,-0.0009161765337921679,-0.00447573559358716,0.0007144113769754767,0.0026691583916544914,-0.07197630405426025,0.0045499843545258045
40,zero_action,0,none,42,0,0,0,,-1,1.0993572473526,0,0.617671012878418,-0.03380933776497841,0.09999990463256836,-1.0951536893844604,-0.09604600816965103,-4.510331552687319e-10,-0.0015971228713169694,0.01884422078728676,0.4075023829936981,-0.0009753278573043644,-0.005030508618801832,0.0007798970909789205,0.0025861694011837244,-0.07567595690488815,0.004511677194386721
41,zero_action,0,none,43,0,0,0,,-1,1.0991379022598267,0,0.5957706570625305,-0.035730015486478806,0.09999990463256836,-1.0949350595474243,-0.09602680802345276,-4.509745910041829e-10,-0.0018266764236614108,0.020260775461792946,0.40739479660987854,-0.0010386186186224222,-0.0057090832851827145,0.0008476407383568585,0.002610126743093133,-0.07961072772741318,0.004515153355896473
42,zero_action,0,none,44,0,0,0,,-1,1.0989179611206055,0,0.5738747119903564,-0.03765031322836876,0.09999991208314896,-1.0947160720825195,-0.09600759297609329,3.853458352409689e-08,-0.002063673222437501,0.021766988560557365,0.407274067401886,-0.00110560969915241,-0.00650569424033165,0.0009162168717011809,0.002731004962697625,-0.08379568159580231,0.004558888264000416
43,zero_action,0,none,45,0,0,0,,-1,1.0986982583999634,0,0.551983118057251,-0.03957022354006767,0.09999991208314896,-1.0944972038269043,-0.09598840773105621,-4.51020581992978e-10,-0.0023104739375412464,0.02336825802922249,0.40713828802108765,-0.0011775312013924122,-0.007410475518554449,0.0009868911001831293,0.0029323904309421778,-0.08824629336595535,0.004637949168682098
44,zero_action,0,none,46,0,0,0,,-1,1.0984784364700317,0,0.5300959348678589,-0.04148975387215614,0.09999991208314896,-1.0942782163619995,-0.09596919268369675,-4.510415652081434e-10,-0.0025704761501401663,0.025070402771234512,0.40698567032814026,-0.0012533889384940267,-0.008410586044192314,0.0010562974493950605,0.0031912666745483875,-0.09298010170459747,0.004749656654894352
45,zero_action,0,none,47,0,0,0,,-1,1.0982589721679688,0,0.5082131028175354,-0.043408896774053574,0.09999991953372955,-1.0940595865249634,-0.09595001488924026,1.5545280340756307e-10,-0.0028475881554186344,0.02687964215874672,0.40681445598602295,-0.0013348623178899288,-0.009493207558989525,0.0011252682888880372,0.003482912667095661,-0.09801338613033295,0.004887312650680542
46,zero_action,0,none,48,0,0,0,,-1,1.098039150238037,0,0.4863346517086029,-0.04532765597105026,0.09999991953372955,-1.0938405990600586,-0.0959307923913002,-4.510406770297237e-10,-0.003145845839753747,0.02880224958062172,0.4066218435764313,-0.0014208038337528706,-0.010648014023900032,0.0011959837283939123,0.0037860171869397163,-0.10336539894342422,0.005044092424213886
47,zero_action,0,none,49,0,0,0,,-1,1.0978195667266846,0,0.4644605815410614,-0.04724603146314621,0.09999992698431015,-1.093621850013733,-0.09591159224510193,3.8534590629524246e-08,-0.0034697335213422775,0.030845068395137787,0.4064052999019623,-0.0015142824267968535,-0.011864527128636837,0.0012733722105622292,0.004076700657606125,-0.10905370116233826,0.005209632217884064
48,zero_action,0,none,50,0,0,0,,-1,1.097599744796753,0,0.4425908625125885,-0.049164023250341415,0.09999992698431015,-1.0934028625488281,-0.09589238464832306,1.5415366760862526e-09,-0.0038234435487538576,0.0330154225230217,0.40616196393966675,-0.001613270491361618,-0.013137763366103172,0.0013600761303678155,0.004337799735367298,-0.1151016503572464,0.005379021633416414
49,zero_action,0,none,51,0,0,0,,-1,1.0973799228668213,0,0.420725554227829,-0.05108163133263588,0.09999992698431015,-1.0931838750839233,-0.09587320685386658,1.5415420051567708e-09,-0.0042116232216358185,0.03532077372074127,0.4058884382247925,-0.0017196813132613897,-0.01446305401623249,0.001454256009310484,0.004550544545054436,-0.12152929604053497,0.005553813651204109
50,zero_action,0,none,52,0,0,0,,-1,1.0971602201461792,0,0.39886462688446045,-0.0529988557100296,0.09999993443489075,-1.092965006828308,-0.09585404396057129,-4.510033735360963e-10,-0.004637928679585457,0.037768974900245667,0.4055803120136261,-0.0018336358480155468,-0.015843577682971954,0.001563564408570528,0.0047088367864489555,-0.12836086750030518,0.0057267844676971436
51,zero_action,0,none,53,0,0,0,,-1,1.0969411134719849,0,0.3770080506801605,-0.05491570010781288,0.09999993443489075,-1.0927467346191406,-0.09583482146263123,-4.510097295629123e-10,-0.005106097087264061,0.04036834463477135,0.405233770608902,-0.0019554251339286566,-0.017284926027059555,0.001695616520009935,0.004805261269211769,-0.1356203258037567,0.00589505722746253
52,zero_action,0,none,54,0,0,0,,-1,1.096721887588501,0,0.3551558554172516,-0.05683216080069542,0.09999993443489075,-1.0925283432006836,-0.09581570327281952,-4.510199991258901e-10,-0.005619277246296406,0.043127451092004776,0.40484368801116943,-0.0020869718864560127,-0.018796367570757866,0.0018583262572064996,0.004840410780161619,-0.14333245158195496,0.006056912709027529
53,zero_action,0,none,55,0,0,0,,-1,1.0965027809143066,0,0.33330801129341125,-0.05874823406338692,0.09999994188547134,-1.0923100709915161,-0.09579652547836304,-4.5102668821961345e-10,-0.006180336233228445,0.046055231243371964,0.40440472960472107,-0.0022274632938206196,-0.020392028614878654,0.002058150479570031,0.004819509107619524,-0.15152612328529358,0.006213624961674213
54,zero_action,0,none,56,0,0,0,,-1,1.0962834358215332,0,0.3114645183086395,-0.06066392734646797,0.09999994188547134,-1.0920915603637695,-0.09577736258506775,-4.510468387675104e-10,-0.006792090833187103,0.049160707741975784,0.4039105176925659,-0.002378653036430478,-0.022088224068284035,0.0023025155533105135,0.0047493926249444485,-0.1602274775505066,0.006369675975292921
55,zero_action,0,none,57,0,0,0,,-1,1.0960643291473389,0,0.2896254360675812,-0.06257923692464828,0.09999995678663254,-1.091873288154602,-0.09575819969177246,3.6801719005552513e-08,-0.007457078900188208,0.05245322361588478,0.4033541679382324,-0.0025427062064409256,-0.02390463836491108,0.0025992649607360363,0.004642514046281576,-0.16946552693843842,0.006529843434691429
56,zero_action,0,none,58,0,0,0,,-1,1.0958447456359863,0,0.26779070496559143,-0.06449416279792786,0.09999995678663254,-1.0916545391082764,-0.09573903679847717,3.853458707681057e-08,-0.008178336545825005,0.055942386388778687,0.4027283191680908,-0.002719699405133724,-0.02585812844336033,0.002954112133011222,0.004507301840931177,-0.17927145957946777,0.00670028617605567
57,zero_action,0,none,59,0,0,0,,-1,1.095625877380371,0,0.24596033990383148,-0.06640870869159698,0.09999995678663254,-1.091436505317688,-0.09571990370750427,3.853458352409689e-08,-0.008958477526903152,0.05963771045207977,0.4020245373249054,-0.002913412405177951,-0.027972811833024025,0.003379174740985036,0.0043572173453867435,-0.1896725744009018,0.00688663125038147
58,zero_action,0,none,60,0,0,0,,-1,1.095406413078308,0,0.22413434088230133,-0.06832286715507507,0.09999995678663254,-1.0912179946899414,-0.09570076316595078,1.6346176323622785e-07,-0.009800895117223263,0.06354856491088867,0.40123289823532104,-0.0031233502086251974,-0.030267735943198204,0.003883971367031336,0.004202812910079956,-0.20070350170135498,0.007094846572726965
59,zero_action,0,none,61,1,0,0,right_ankle_pitch_link,11,1.0951871871948242,0,0.20231270790100098,-0.07023663818836212,0.09999995678663254,-1.0909996032714844,-0.09568160027265549,1.6346177744708257e-07,-0.010709474794566631,0.06768437474966049,0.400343120098114,-0.0033522623125463724,-0.032763537019491196,0.004478465765714645,0.0040514194406569,-0.21239416301250458,0.007333060260862112
60,zero_action,0,none,62,1,0,0,right_ankle_pitch_link,11,1.0949679613113403,0,0.1804954558610916,-0.07215002924203873,0.09999996423721313,-1.0907812118530273,-0.09566245228052139,1.660608290876553e-07,-0.01168923918157816,0.07205420732498169,0.39934390783309937,-0.0036004434805363417,-0.03547680377960205,0.005164369009435177,0.0039051384665071964,-0.22477984428405762,0.0076189846731722355
61,zero_action,0,none,63,1,0,0,right_ankle_pitch_link,11,1.094749093055725,0,0.15868255496025085,-0.07406304031610489,0.09999996423721313,-1.0905630588531494,-0.0956432968378067,1.6346173481451842e-07,-0.012745632790029049,0.07666673511266708,0.3982222378253937,-0.003873542882502079,-0.038424551486968994,0.005951928906142712,0.003765585133805871,-0.23788882791996002,0.007961064577102661
62,zero_action,0,none,64,1,0,0,right_ankle_pitch_link,11,0.8020586371421814,0,0.14907626807689667,-0.07591798901557922,0.11079216748476028,-0.1490655541419983,-0.09972512722015381,0.7817496061325073,-0.013890189118683338,0.08153188228607178,0.3969675898551941,-0.004197623115032911,-0.04159354418516159,0.006818253546953201,0.003584478050470352,-0.2517317235469818,0.008390940725803375
63,zero_action,0,none,65,1,0,0,right_ankle_pitch_link,11,0.6122637391090393,0,0.14609532058238983,-0.07791224122047424,0.12397295236587524,-0.1490357518196106,-0.09970518946647644,0.5854178667068481,-0.015116480179131031,0.08665325492620468,0.3955543041229248,-0.004508038051426411,-0.045052669942379,0.00788738951086998,0.0034499047324061394,-0.26640939712524414,0.008840939961373806
64,zero_action,0,none,66,1,0,0,right_ankle_pitch_link,11,0.428437203168869,0,0.14311496913433075,-0.07990609854459763,0.13322760164737701,-0.1490059494972229,-0.09968525171279907,0.3891253173351288,-0.016444485634565353,0.09204021096229553,0.3939773440361023,-0.004886310547590256,-0.04878712445497513,0.009091503918170929,0.0032859102357178926,-0.28187263011932373,0.009383976459503174
65,zero_action,0,none,67,1,0,0,right_ankle_pitch_link,11,0.2632995843887329,0,0.14013521373271942,-0.08189955353736877,0.13855688273906708,-0.1489761471748352,-0.0996653139591217,0.19287200272083282,-0.017878517508506775,0.09769562631845474,0.3922139108181,-0.005305782426148653,-0.052830494940280914,0.010488520376384258,0.0031156509649008512,-0.2981811761856079,0.010006207972764969
66,zero_action,0,none,68,1,0,0,right_ankle_pitch_link,11,0.1792355477809906,0,0.13715605437755585,-0.08389261364936829,0.1399615854024887,-0.1489463448524475,-0.09964537620544434,-0.003342058975249529,-0.019430747255682945,0.10362525284290314,0.3902532756328583,-0.005866288207471371,-0.05719078704714775,0.012078429572284222,0.002914117183536291,-0.3152674734592438,0.010741370730102062
67,zero_action,0,none,69,1,0,0,right_ankle_pitch_link,11,0.26815730333328247,0,0.13417749106884003,-0.08588527143001556,0.137442484498024,-0.14891654253005981,-0.09962543845176697,-0.19951686263084412,-0.02111101523041725,0.10985108464956284,0.3881341814994812,-0.007252220530062914,-0.06190791726112366,0.01392016839236021,0.002702365629374981,-0.3324934244155884,0.011583615094423294
68,zero_action,0,none,70,1,0,0,right_ankle_pitch_link,11,0.4343148469924927,0,0.13119952380657196,-0.08787752687931061,0.13100039958953857,-0.14888674020767212,-0.0996055006980896,-0.3956524431705475,-0.02293269895017147,0.11639415472745895,0.3859248757362366,-0.009602012112736702,-0.06700143963098526,0.015899382531642914,0.0026250099763274193,-0.3497238755226135,0.01234931219369173
69,zero_action,0,none,71,1,0,0,right_ankle_pitch_link,11,0.3123730719089508,0,0.12869708240032196,-0.08975540846586227,0.12358345836400986,0.08441352844238281,-0.09498322010040283,0.2853585183620453,-0.024951275438070297,0.12326347082853317,0.38397881388664246,-0.007765277288854122,-0.07242915034294128,0.018011802807450294,0.0020326427184045315,-0.37056148052215576,0.013789383694529533
70,zero_action,0,none,72,1,0,0,right_ankle_pitch_link,11,0.1551916003227234,0,0.1303851455450058,-0.09165483713150024,0.12683767080307007,0.08439663797616959,-0.09496422857046127,0.08912596106529236,-0.02708822302520275,0.13003750145435333,0.38184335827827454,-0.008412417024374008,-0.07845644652843475,0.020892009139060974,0.0018565538339316845,-0.38931551575660706,0.014674213714897633
71,zero_action,0,none,73,1,0,0,right_ankle_pitch_link,11,0.1661263257265091,0,0.13207286596298218,-0.09355388581752777,0.12616771459579468,0.08437976986169815,-0.09494524449110031,-0.10706733167171478,-0.029427826404571533,0.13694985210895538,0.3797987103462219,-0.008632775396108627,-0.084801584482193,0.023558320477604866,0.001136505976319313,-0.4083583354949951,0.015964055433869362
72,zero_action,0,none,74,1,0,0,right_ankle_pitch_link,11,0.2553950548171997,0,0.13374367356300354,-0.09541793912649155,0.12167248129844666,0.07983121275901794,-0.07452286779880524,-0.23086781799793243,-0.03187298774719238,0.14292876422405243,0.37722691893577576,-0.006010238081216812,-0.09171678125858307,0.026732582598924637,0.0008209145744331181,-0.4287990629673004,0.01721513830125332
73,zero_action,0,none,75,1,0,0,right_ankle_pitch_link,11,0.3071528375148773,0,0.13841356337070465,-0.0965346023440361,0.11916129291057587,0.2582096755504608,-0.06613471359014511,-0.1526329517364502,-0.03453691676259041,0.14836224913597107,0.3754386007785797,-0.010643590241670609,-0.09934640675783157,0.0308137945830822,0.000814413302578032,-0.44011178612709045,0.017978837713599205
