step,mode,term_reason,term_reason_name,episode_length,ball_contact,ball_blocked,goal_conceded,contact_body_name,contact_body_idx,ball_speed,ball_shot_level,ball_pos_x,ball_pos_y,ball_pos_z,ball_lin_vel_x,ball_lin_vel_y,ball_lin_vel_z,base_pos_x,base_pos_y,base_pos_z,base_rpy_x,base_rpy_y,base_rpy_z,dof_pos_0_x,dof_pos_0_y,dof_pos_0_z
16,scripted_block,0,none,18,0,0,0,,-1,1.459295630455017,1,1.084220290184021,-0.02571123093366623,0.09999983757734299,-1.457809329032898,-0.0658457949757576,-4.510074258501362e-10,0.032531820237636566,0.003308217041194439,0.4068172872066498,-9.318955562775955e-05,-0.14704659581184387,-8.28122028906364e-06,0.2453846037387848,-0.03494258597493172,0.06742361187934875
17,scripted_block,0,none,19,0,0,0,,-1,1.4590039253234863,1,1.0550676584243774,-0.027027983218431473,0.09999984502792358,-1.4575178623199463,-0.06583262234926224,-2.183746738992909e-09,0.036454178392887115,0.00387833034619689,0.4065173864364624,-0.0001363355404464528,-0.1656612604856491,-0.0008785225218161941,0.270666241645813,-0.038988254964351654,0.07637474685907364
18,scripted_block,0,none,20,0,0,0,,-1,1.458712100982666,1,1.0259207487106323,-0.028344471007585526,0.09999984502792358,-1.4572263956069946,-0.06581946462392807,-2.1837536223756615e-09,0.04041935130953789,0.004512396641075611,0.406178742647171,-0.00020835934265051037,-0.18447528779506683,-0.001847216859459877,0.2956560254096985,-0.043418459594249725,0.08525609970092773
19,scripted_block,0,none,21,0,0,0,,-1,1.4584205150604248,1,0.9967799782752991,-0.029660694301128387,0.09999985247850418,-1.456935167312622,-0.0658063068985939,-4.5102896417681393e-10,0.04443788155913353,0.005216735415160656,0.4057932496070862,-0.0003190180577803403,-0.2034851312637329,-0.0029362556524574757,0.32045647501945496,-0.0482514463365078,0.0941169485449791
20,scripted_block,0,none,22,0,0,0,,-1,1.4581286907196045,1,0.967644989490509,-0.030976656824350357,0.09999985247850418,-1.4566435813903809,-0.06579311937093735,-4.510267714863403e-10,0.04806967079639435,0.0059992666356265545,0.4053736925125122,-0.0005813883035443723,-0.2201019525527954,-0.00459087360650301,0.3437885344028473,-0.05325225740671158,0.10297229140996933
21,scripted_block,0,none,23,0,0,0,,-1,1.4578371047973633,1,0.9385157227516174,-0.032292354851961136,0.09999985992908478,-1.4563522338867188,-0.06577993929386139,-4.5099618484201187e-10,0.05111273378133774,0.006881786976009607,0.40497878193855286,-0.0009212744771502912,-0.23324815928936005,-0.006528273690491915,0.36289259791374207,-0.058154817670583725,0.1106906309723854
22,scripted_block,0,none,24,0,0,0,,-1,1.4575453996658325,1,0.9093923568725586,-0.03360779210925102,0.09999985992908478,-1.4560610055923462,-0.06576678901910782,-4.510539719504436e-10,0.0537523552775383,0.007878170348703861,0.4046061635017395,-0.001299769734032452,-0.2438610941171646,-0.008543627336621284,0.3783148229122162,-0.06300948560237885,0.11726119369268417
23,scripted_block,0,none,25,0,0,0,,-1,1.4572538137435913,1,0.880274772644043,-0.03492296114563942,0.09999986737966537,-1.455769658088684,-0.06575363129377365,-4.5102122037121717e-10,0.0561627596616745,0.009000389836728573,0.4042385518550873,-0.0017125471495091915,-0.2527831792831421,-0.010581239126622677,0.3912058472633362,-0.06794770061969757,0.12299993634223938
24,scripted_block,0,none,26,0,0,0,,-1,1.4569623470306396,1,0.8511630296707153,-0.036237869411706924,0.09999987483024597,-1.4554784297943115,-0.06574046611785889,3.853457641866953e-08,0.05848526582121849,0.01026031281799078,0.4038570523262024,-0.0021650067064911127,-0.26070135831832886,-0.012634762562811375,0.40256038308143616,-0.07310779392719269,0.12821468710899353
25,scripted_block,0,none,27,0,0,0,,-1,1.4566706418991089,1,0.8220571279525757,-0.03755251690745354,0.09999987483024597,-1.4551869630813599,-0.06572733074426651,1.5415344556402033e-09,0.06083378568291664,0.011670301668345928,0.40344271063804626,-0.002668160479515791,-0.268175333738327,-0.014723977074027061,0.41318953037261963,-0.07862378656864166,0.1331750452518463
26,scripted_block,0,none,28,0,0,0,,-1,1.4563796520233154,1,0.7929569482803345,-0.03886689990758896,0.09999988228082657,-1.454896330833435,-0.06571419537067413,1.541567762330942e-09,0.06329987943172455,0.013243604451417923,0.40297648310661316,-0.0032390113919973373,-0.2756597101688385,-0.016879575327038765,0.4237394332885742,-0.08461950719356537,0.13810808956623077
27,scripted_block,0,none,29,0,0,0,,-1,1.4560885429382324,1,0.7638627290725708,-0.04018101841211319,0.09999988228082657,-1.4546055793762207,-0.06570105999708176,-4.509720652468019e-10,0.06595834344625473,0.014994194731116295,0.4024391770362854,-0.003900680458173156,-0.2835310697555542,-0.019141191616654396,0.4347340166568756,-0.09121110290288925,0.14320917427539825
28,scripted_block,0,none,30,0,0,0,,-1,1.4557973146438599,1,0.7347742319107056,-0.04149487614631653,0.09999988973140717,-1.4543145895004272,-0.06568792462348938,3.8534590629524246e-08,0.06886888295412064,0.016937103122472763,0.4018101096153259,-0.004681325983256102,-0.29209405183792114,-0.02155045047402382,0.4465879797935486,-0.09850864857435226,0.14864066243171692
29,scripted_block,0,none,31,0,0,0,,-1,1.4555060863494873,1,0.7056915760040283,-0.042808469384908676,0.09999988973140717,-1.4540237188339233,-0.06567476689815521,-4.5099704526485596e-10,0.07207882404327393,0.019088389351963997,0.401067852973938,-0.005616094917058945,-0.3015899062156677,-0.024147722870111465,0.4596181809902191,-0.10661589354276657,0.15453168749809265
30,scripted_block,0,none,32,0,0,0,,-1,1.4552149772644043,1,0.6766147613525391,-0.04412180185317993,0.09999990463256836,-1.4537328481674194,-0.06566160917282104,3.680172611097987e-08,0.0756249651312828,0.021464860066771507,0.40018874406814575,-0.006746859755367041,-0.3122088313102722,-0.026976756751537323,0.4740700125694275,-0.11563427746295929,0.16099166870117188
31,scripted_block,0,none,33,0,0,0,,-1,1.454923152923584,1,0.6475436687469482,-0.045434869825839996,0.09999990463256836,-1.4534413814544678,-0.06564845889806747,3.8534558655101137e-08,0.07950149476528168,0.02408531866967678,0.3991538882255554,-0.008159874007105827,-0.3238767683506012,-0.030218569561839104,0.49010729789733887,-0.12565100193023682,0.1682385802268982
32,scripted_block,0,none,34,0,0,0,,-1,1.4546324014663696,1,0.618478536605835,-0.04674767330288887,0.09999990463256836,-1.4531508684158325,-0.0656353309750557,-4.510328499574001e-10,0.08367171138525009,0.026974616572260857,0.39794936776161194,-0.009930618107318878,-0.33635807037353516,-0.03399050235748291,0.5074737071990967,-0.13670994341373444,0.17630280554294586
33,scripted_block,0,none,35,0,0,0,,-1,1.4543412923812866,1,0.5894191265106201,-0.04806021600961685,0.09999990463256836,-1.4528601169586182,-0.06562221050262451,-4.5098411116661907e-10,0.08810213953256607,0.030161216855049133,0.3965590000152588,-0.012133296579122543,-0.34942907094955444,-0.038342688232660294,0.5258574485778809,-0.1488506942987442,0.1851377934217453
34,scripted_block,0,none,36,0,0,0,,-1,1.4540505409240723,1,0.5603655576705933,-0.04937249422073364,0.09999991208314896,-1.452569603919983,-0.06560909003019333,1.553905060180938e-10,0.09276242554187775,0.03367624431848526,0.39496517181396484,-0.014844349585473537,-0.36287564039230347,-0.04329542815685272,0.5449531674385071,-0.1621217429637909,0.19466790556907654
35,scripted_block,0,none,37,0,0,0,,-1,1.453759789466858,1,0.5313178300857544,-0.05068451166152954,0.09999991208314896,-1.4522792100906372,-0.06559597700834274,-4.5100914669582437e-10,0.09762535244226456,0.037553850561380386,0.3931470811367035,-0.018136151134967804,-0.37649041414260864,-0.04885360226035118,0.5644599795341492,-0.17658095061779022,0.2048015147447586
36,scripted_block,0,none,38,0,0,0,,-1,1.453469157218933,1,0.502275824546814,-0.05199626833200455,0.09999991953372955,-1.4519888162612915,-0.06558282673358917,1.5542687969993807e-10,0.1026642695069313,0.04182950779795647,0.3910790681838989,-0.022114427760243416,-0.3900623023509979,-0.054994117468595505,0.5840847492218018,-0.1922726035118103,0.21543805301189423
37,scripted_block,0,none,39,0,0,0,,-1,1.4531782865524292,1,0.4732396602630615,-0.05330776050686836,0.09999991953372955,-1.4516981840133667,-0.06556971371173859,-4.5100612133808227e-10,0.10785422474145889,0.04654240608215332,0.3887340724468231,-0.02685648389160633,-0.4033772647380829,-0.061712779104709625,0.6035641431808472,-0.2092820554971695,0.22647681832313538
38,scripted_block,0,none,40,0,0,0,,-1,1.4528875350952148,1,0.44420933723449707,-0.054618991911411285,0.09999992698431015,-1.451407790184021,-0.065556600689888,-2.183568215130549e-09,0.1131681427359581,0.051733486354351044,0.38608118891716003,-0.0324532650411129,-0.41620779037475586,-0.06897468119859695,0.6225932836532593,-0.22768275439739227,0.23777586221694946
39,scripted_block,0,none,41,0,0,0,,-1,1.4525967836380005,1,0.4151848256587982,-0.05592995882034302,0.09999992698431015,-1.4511172771453857,-0.06554349511861801,-2.1835704355765984e-09,0.1186608225107193,0.05748480185866356,0.3830694258213043,-0.036525290459394455,-0.42909887433052063,-0.07252983003854752,0.6400960087776184,-0.24857789278030396,0.24380609393119812
40,scripted_block,0,none,42,0,0,0,,-1,1.4523059129714966,1,0.3861660957336426,-0.05724066495895386,0.09999993443489075,-1.4508267641067505,-0.06553037464618683,-4.5098833001411265e-10,0.12436112761497498,0.06338056921958923,0.3798312544822693,-0.03277779743075371,-0.44314277172088623,-0.056349918246269226,0.6608313322067261,-0.2726576328277588,0.2263144999742508
41,scripted_block,0,none,43,0,0,0,,-1,1.4520151615142822,1,0.35715317726135254,-0.058551110327243805,0.09999993443489075,-1.4505363702774048,-0.06551724672317505,-4.509818907205698e-10,0.12974867224693298,0.06928640604019165,0.3763928711414337,-0.029664982110261917,-0.45255914330482483,-0.04795597121119499,0.6802598834037781,-0.29778802394866943,0.21492423117160797
42,scripted_block,0,none,44,0,0,0,,-1,1.4517245292663574,1,0.3281461000442505,-0.05986129119992256,0.09999994188547134,-1.450245976448059,-0.06550413370132446,-4.510367634935619e-10,0.13500124216079712,0.07526683062314987,0.3727036118507385,-0.027912266552448273,-0.45857107639312744,-0.04364755377173424,0.6964855194091797,-0.3223602771759033,0.20655818283557892
43,scripted_block,0,none,45,0,0,0,,-1,1.4514341354370117,1,0.29914480447769165,-0.061171211302280426,0.09999994188547134,-1.4499558210372925,-0.06549101322889328,-4.510000983781737e-10,0.14024631679058075,0.08133336156606674,0.3687134385108948,-0.02773200534284115,-0.46184536814689636,-0.0424397848546505,0.7100843191146851,-0.3463873267173767,0.20056258141994476
44,scripted_block,0,none,46,1,0,0,right_knee_link,10,1.4511439800262451,1,0.270149290561676,-0.0624808669090271,0.09999995678663254,-1.4496660232543945,-0.0654778927564621,3.914121293746575e-08,0.1455930471420288,0.08745913207530975,0.36437463760375977,-0.029250463470816612,-0.4629143476486206,-0.04379149526357651,0.7218137979507446,-0.36997169256210327,0.1966184377670288
45,scripted_block,0,none,47,1,0,0,right_knee_link,10,1.4508534669876099,1,0.2411596179008484,-0.06379026174545288,0.09999996423721313,-1.4493757486343384,-0.0654648169875145,2.9038133675385325e-07,0.15110602974891663,0.09367261826992035,0.35962995886802673,-0.032609131187200546,-0.4621139168739319,-0.04732372611761093,0.7320994138717651,-0.3933192789554596,0.1944199949502945
46,scripted_block,0,none,48,1,0,0,right_knee_link,10,1.4505630731582642,1,0.21217574179172516,-0.06509938836097717,0.09999995678663254,-1.4490857124328613,-0.0654517188668251,2.1561582741469465e-07,0.15683560073375702,0.10000674426555634,0.35442066192626953,-0.0379369743168354,-0.459690660238266,-0.05281853675842285,0.7412059903144836,-0.4166722893714905,0.19381575286388397
47,scripted_block,0,none,49,1,0,0,right_knee_link,10,0.23684176802635193,1,0.1888718456029892,-0.06660393625497818,0.10000775009393692,0.1469801515340805,-0.1840386539697647,-0.024912485852837563,0.1633211076259613,0.10633448511362076,0.3491433262825012,-0.042764630168676376,-0.4575224816799164,-0.06612492352724075,0.7517798542976379,-0.4426366984844208,0.19880777597427368
48,scripted_block,0,none,50,1,0,0,right_knee_link,10,0.1717049777507782,1,0.18987898528575897,-0.06998112797737122,0.09999996423721313,0.039285752922296524,-0.1671503186225891,-3.543309423648111e-09,0.16995203495025635,0.11252615600824356,0.3438097834587097,-0.0542059987783432,-0.4547231197357178,-0.07526694238185883,0.7636549472808838,-0.4635589122772217,0.20305569469928741
49,scripted_block,0,none,51,1,0,0,right_knee_link,10,0.15022426843643188,1,0.18939775228500366,-0.07282881438732147,0.09999996423721313,-0.06553022563457489,-0.1351781040430069,1.8101156129546325e-08,0.17705409228801727,0.11834383755922318,0.33846142888069153,-0.07128244638442993,-0.4522722661495209,-0.08380716294050217,0.7771648168563843,-0.4805319607257843,0.20942102372646332
50,scripted_block,0,none,52,1,0,0,right_knee_link,10,0.14484401047229767,1,0.1885264366865158,-0.07553699612617493,0.09999996423721313,-0.06439895927906036,-0.12974035739898682,1.3568913104222702e-08,0.18393954634666443,0.123872771859169,0.3327747881412506,-0.09237190335988998,-0.4469869136810303,-0.0960870012640953,0.7866664528846741,-0.4956658184528351,0.2197968065738678
51,scripted_block,0,none,53,1,0,0,right_knee_link,10,0.13989202678203583,1,0.187546968460083,-0.07813799381256104,0.09999996423721313,-0.06658542156219482,-0.12302910536527634,1.3000494014647757e-08,0.19070515036582947,0.12932607531547546,0.32666435837745667,-0.11650899797677994,-0.43949002027511597,-0.11207575350999832,0.7927036881446838,-0.5105289220809937,0.2328338623046875
52,scripted_block,0,none,54,1,0,0,right_knee_link,10,0.13297633826732635,1,0.186481311917305,-0.08059898763895035,0.09999996423721313,-0.07192224264144897,-0.1118476539850235,1.4587414831623846e-08,0.19750751554965973,0.13491058349609375,0.3201221823692322,-0.14260233938694,-0.4306333065032959,-0.13208357989788055,0.801609992980957,-0.528843343257904,0.24813328683376312
53,scripted_block,0,none,55,1,0,0,right_knee_link,10,0.13054049015045166,1,0.18517233431339264,-0.08276565372943878,0.09999996423721313,-0.08410438150167465,-0.09983623027801514,5.207577036259181e-09,0.2043851912021637,0.14131881296634674,0.31343597173690796,-0.1648896038532257,-0.4208264648914337,-0.16219182312488556,0.8188678026199341,-0.5602315068244934,0.26827237010002136
54,scripted_block,0,none,56,1,0,0,right_knee_link,10,0.13107427954673767,1,0.18350918591022491,-0.08468838036060333,0.09999996423721313,-0.09880894422531128,-0.0861235111951828,1.762248125203314e-08,0.21046730875968933,0.14881308376789093,0.3058638572692871,-0.18883468210697174,-0.4064663350582123,-0.18794524669647217,0.8255876898765564,-0.5904925465583801,0.2785513699054718
55,scripted_block,0,none,57,1,0,0,right_knee_link,10,0.13727213442325592,1,0.1814597249031067,-0.08630833029747009,0.09999996423721313,-0.11709878593683243,-0.07163456827402115,1.4705891615562905e-08,0.21600393950939178,0.15748970210552216,0.2974078953266144,-0.2128361612558365,-0.3881787955760956,-0.21344929933547974,0.8254101276397705,-0.622995913028717,0.2808104157447815
56,scripted_block,0,none,58,1,0,0,right_knee_link,10,0.1423553079366684,1,0.17900554835796356,-0.08762719482183456,0.09999996423721313,-0.12771934270858765,-0.06287132948637009,1.750007072587323e-08,0.22092638909816742,0.1673659086227417,0.2878159284591675,-0.23768456280231476,-0.36541125178337097,-0.23779156804084778,0.8167569637298584,-0.6563264727592468,0.27055823802948
57,scripted_block,0,none,59,1,0,0,right_knee_link,10,0.14232544600963593,1,0.17645184695720673,-0.08888515084981918,0.09999996423721313,-0.1276930421590805,-0.06285712122917175,1.818487227467358e-08,0.225252166390419,0.1782837063074112,0.27695930004119873,-0.26430773735046387,-0.3383002281188965,-0.2612660229206085,0.7999886274337769,-0.6888747811317444,0.24798139929771423
58,scripted_block,0,none,60,1,0,0,right_knee_link,10,0.1422968953847885,1,0.17389865219593048,-0.09014284610748291,0.09999996423721313,-0.12766753137111664,-0.06284430623054504,1.818487227467358e-08,0.22952738404273987,0.1893034726381302,0.2659507989883423,-0.3044111728668213,-0.3065197467803955,-0.2623879015445709,0.79578697681427,-0.6992520093917847,0.20058776438236237
59,scripted_block,0,none,61,1,0,0,right_knee_link,10,0.1422683745622635,1,0.17134596407413483,-0.09140028059482574,0.09999996423721313,-0.12764203548431396,-0.06283152103424072,2.251658415275415e-08,0.23379629850387573,0.20089474320411682,0.2560878098011017,-0.3509829640388489,-0.2682110369205475,-0.2557159960269928,0.8066809177398682,-0.695964515209198,0.14214135706424713
60,scripted_block,0,none,62,1,0,0,right_knee_link,10,0.14223986864089966,1,0.16879378259181976,-0.09265747666358948,0.09999996423721313,-0.12761655449867249,-0.0628187507390976,2.2516573494613112e-08,0.2359018325805664,0.21425576508045197,0.24440117180347443,-0.39270851016044617,-0.21946413815021515,-0.26798200607299805,0.77174311876297,-0.6964139342308044,0.08316974341869354
61,scripted_block,0,none,63,1,0,0,right_knee_link,10,0.162387877702713,1,0.16939382255077362,-0.09495176374912262,0.10050535202026367,0.09261852502822876,-0.13315077126026154,-0.007906018756330013,0.23704543709754944,0.22868403792381287,0.23108935356140137,-0.43514925241470337,-0.1658822000026703,-0.2901638448238373,0.7196804285049438,-0.6989843845367432,0.02420138567686081
62,scripted_block,0,none,64,1,0,0,right_knee_link,10,0.1362699270248413,1,0.1717274934053421,-0.09672323614358902,0.09999996423721313,0.12117679417133331,-0.06233519688248634,-1.8448908178925194e-08,0.23958024382591248,0.2441156506538391,0.21786540746688843,-0.4822697937488556,-0.11227723211050034,-0.3094559907913208,0.6654733419418335,-0.6978298425674438,-0.017349157482385635
63,scripted_block,0,none,65,1,0,0,right_knee_link,10,0.13624370098114014,1,0.1741509586572647,-0.09796939045190811,0.09999996423721313,0.12115296721458435,-0.062324196100234985,-1.9071507040280267e-08,0.2409161925315857,0.2599867582321167,0.20317904651165009,-0.5361695885658264,-0.054452311247587204,-0.3363974392414093,0.5988622903823853,-0.6938011646270752,-0.06291592121124268
64,scripted_block,0,none,66,1,0,0,right_knee_link,10,0.13621650636196136,1,0.1765739470720291,-0.0992153063416481,0.09999996423721313,0.12112868577241898,-0.06231194734573364,-1.9071517698421303e-08,0.24182043969631195,0.2759958803653717,0.18688958883285522,-0.5976234674453735,0.0013843853957951069,-0.3734394609928131,0.5320793986320496,-0.6893374919891357,-0.10575801134109497
65,scripted_block,0,none,67,1,0,0,right_knee_link,10,0.1361893117427826,1,0.17899645864963531,-0.1004609763622284,0.09999996423721313,0.1211044192314148,-0.062299665063619614,-1.9071542567417055e-08,0.24261794984340668,0.29206275939941406,0.16901031136512756,-0.6678208112716675,0.05235433205962181,-0.41895103454589844,0.46681785583496094,-0.6824750304222107,-0.14819906651973724
66,scripted_block,0,none,68,1,0,0,right_knee_link,10,0.13616210222244263,1,0.18141846358776093,-0.10170639306306839,0.09999996423721313,0.12108014523983002,-0.06228736788034439,-1.9071547896487573e-08,0.24348779022693634,0.30821722745895386,0.14940744638442993,-0.7467853426933289,0.09689979255199432,-0.47033125162124634,0.39822325110435486,-0.6723408699035645,-0.1886427104473114
67,scripted_block,0,none,69,1,0,0,right_knee_link,10,0.13613495230674744,1,0.18383999168872833,-0.10295156389474869,0.09999996423721313,0.12105590850114822,-0.06227513775229454,-1.907155855462861e-08,0.24487721920013428,0.32406237721443176,0.12786655128002167,-0.8346168398857117,0.13343530893325806,-0.5229564905166626,0.3311426341533661,-0.6564202904701233,-0.2221367210149765
68,scripted_block,0,none,70,1,0,0,right_knee_link,10,0.13610778748989105,1,0.18626102805137634,-0.10419649630784988,0.09999996423721313,0.12103169411420822,-0.06226281449198723,-1.9071544343773894e-08,0.2469712346792221,0.33924922347068787,0.1042393147945404,-0.9312267303466797,0.16097430884838104,-0.5745042562484741,0.26986458897590637,-0.6344718933105469,-0.246384859085083
69,scripted_block,0,none,71,1,0,0,right_knee_link,10,0.13608062267303467,1,0.18868160247802734,-0.10544119030237198,0.09999996423721313,0.12100744247436523,-0.06225058063864708,-1.9071576318197003e-08,0.2515709102153778,0.34444350004196167,0.10184724628925323,-1.0094304084777832,0.18041875958442688,-0.6097646951675415,0.23948551714420319,-0.6132137775421143,-0.19617636501789093
70,scripted_block,3,base_env,72,1,0,0,right_knee_link,10,0.13605347275733948,1,0.19110168516635895,-0.10668562352657318,0.09999996423721313,0.12098320573568344,-0.06223834678530693,-1.907158164726752e-08,0.2572844922542572,0.3502771854400635,0.10240727663040161,-1.103747844696045,0.20583678781986237,-0.642642080783844,0.20871058106422424,-0.556698739528656,-0.1800643354654312
