env_id,episode_id,category,root_z_init,root_z_max,root_z_delta,root_vz_max,upright_min,both_feet_airborne_duration,both_feet_airborne_steps,contact_recovered_after_airborne,nearest_body_name,nearest_body_min_distance,ball_speed_before,ball_speed_after,ball_speed_reduction,root_pitch_max,root_pitch_min,fall_or_reset,num_steps,block_time,ball_z_at_block,root_z_at_block,foot_contact_left_at_block,foot_contact_right_at_block,recommendation
2,10,jump_like,0.800000011920929,1.02826726436615,0.22826725244522095,2.363708734512329,0.5843660235404968,0.41999999061226845,28,True,left_rubber_hand,0.10471288114786148,6.828369617462158,0.18420825898647308,6.644161358475685,0.14071436973158774,-0.7803132227380856,False,87,0.8599999807775021,1.542453646659851,1.02826726436615,False,False,use_as_jump_prior
2,11,jump_like,0.800000011920929,1.0941308736801147,0.2941308617591858,2.615903615951538,0.588090181350708,0.4399999901652336,28,True,left_rubber_hand,0.24139289557933807,6.971446514129639,3.9618136882781982,3.0096328258514404,0.15444903272263097,-0.8214545518272789,False,68,0.8999999798834324,1.797636866569519,1.078899621963501,False,False,use_as_jump_prior
2,12,jump_like,0.800000011920929,1.0900661945343018,0.2900661826133728,2.650733232498169,0.5604426264762878,0.47999998927116394,32,True,left_rubber_hand,0.09932352602481842,7.429083824157715,0.07476919144392014,7.354314632713795,0.11706720040042377,-0.824307304681024,False,103,0.7199999839067459,1.7575201988220215,1.0787745714187622,False,False,use_as_jump_prior
2,13,jump_like,0.800000011920929,1.0724687576293945,0.2724687457084656,2.653547763824463,0.5407669544219971,0.4599999897181988,29,True,left_rubber_hand,0.16932232677936554,9.558579444885254,4.956623554229736,4.601955890655518,0.11789174735579978,-0.8735778402266421,False,61,0.47999998927116394,1.6651058197021484,0.8819018006324768,False,False,use_as_jump_prior
2,14,jump_like,0.800000011920929,1.0865471363067627,0.28654712438583374,2.581205129623413,0.5656456351280212,0.4399999901652336,31,True,left_rubber_hand,0.14745435118675232,7.906160354614258,0.09574633836746216,7.810414016246796,0.12930548313769358,-0.8331957747372589,False,83,0.7599999830126762,1.6468898057937622,1.068983793258667,False,False,use_as_jump_prior
2,15,jump_like,0.800000011920929,1.0445891618728638,0.24458914995193481,2.44116473197937,0.5530743598937988,0.4399999901652336,28,True,left_rubber_hand,0.17250239849090576,8.78870964050293,0.13604754209518433,8.652662098407745,0.09694654373875806,-0.8613712288237253,False,94,0.6399999856948853,1.3565571308135986,0.9917352795600891,False,False,use_as_jump_prior
2,16,jump_like,0.800000011920929,1.007162094116211,0.20716208219528198,2.1629860401153564,0.5425913333892822,0.29999999329447746,25,True,left_rubber_hand,0.32096290588378906,6.762139320373535,6.499821662902832,0.2623176574707031,0.050515854931091675,-0.8213104422483759,False,58,0.7799999825656414,1.6655393838882446,0.9922623038291931,False,False,use_as_jump_prior
2,17,jump_like,0.800000011920929,1.0030674934387207,0.20306748151779175,2.2414939403533936,0.5215327739715576,0.3999999910593033,29,True,left_rubber_hand,0.12331412732601166,8.860820770263672,0.22564052045345306,8.635180249810219,0.7370799533914203,-0.10414496400141722,False,86,0.6799999848008156,1.6582165956497192,0.9780042171478271,False,False,use_as_jump_prior
2,18,jump_like,0.800000011920929,1.0126070976257324,0.21260708570480347,2.2232918739318848,0.5226986408233643,0.3799999915063381,27,True,left_rubber_hand,0.32129982113838196,7.450209617614746,0.26863354444503784,7.181576073169708,0.09204043108675368,-0.8509518995113038,False,55,0.5599999874830246,1.482025384902954,0.9009231328964233,False,False,use_as_jump_prior
2,19,jump_like,0.800000011920929,1.046539545059204,0.24653953313827515,2.411449432373047,0.5349006056785583,0.3999999910593033,28,True,left_rubber_hand,0.2235645353794098,5.869874477386475,1.8483638763427734,4.021510601043701,0.134685699588353,-0.8773447984030385,False,57,1.0799999758601189,1.4973427057266235,0.6714836359024048,True,True,use_as_jump_prior
2,20,other,0.800000011920929,0.800000011920929,0.0,1.0532869100570679,0.9987683892250061,0.09999999776482582,5,True,left_rubber_hand,3.393516778945923,9.871771812438965,9.2528076171875,0.6189641952514648,0.016902908892263226,0.0,False,6,0.09999999776482582,0.8140520453453064,0.741241455078125,True,True,discard
2,21,jump_like,0.800000011920929,1.006964921951294,0.206964910030365,2.2034826278686523,0.5845566391944885,0.3999999910593033,28,True,left_rubber_hand,0.3153044283390045,7.988442420959473,0.31005859375,7.678383827209473,0.11776760928964693,-0.8242478832535018,False,80,0.4399999901652336,1.526690125465393,0.7749374508857727,True,False,use_as_jump_prior
2,22,jump_like,0.800000011920929,1.0879071950912476,0.2879071831703186,2.428018093109131,0.5818430185317993,0.4599999897181988,32,True,left_rubber_hand,0.12118908017873764,6.647482395172119,2.404258966445923,4.243223428726196,0.09198459867397503,-0.4660063868219183,False,72,0.7599999830126762,1.8146591186523438,1.0879071950912476,False,False,use_as_jump_prior
2,23,jump_like,0.800000011920929,0.9433771371841431,0.1433771252632141,2.1325976848602295,0.5487298965454102,0.3399999924004078,26,True,left_rubber_hand,0.10820448398590088,6.510232448577881,0.26364827156066895,6.246584177017212,0.13678513802772357,-0.8731762635289713,False,107,0.7799999825656414,1.5392295122146606,0.9323555827140808,False,False,use_as_jump_prior
2,24,jump_like,0.800000011920929,1.1349557638168335,0.33495575189590454,2.6326684951782227,0.5404989719390869,0.47999998927116394,30,True,left_rubber_hand,0.12483498454093933,6.895686626434326,1.6840354204177856,5.2116512060165405,0.1235807168998208,-0.7830655920290367,False,73,0.8999999798834324,1.8640975952148438,1.133657455444336,False,False,use_as_jump_prior
2,25,jump_like,0.800000011920929,1.1234325170516968,0.3234325051307678,2.697113037109375,0.5922648906707764,0.4599999897181988,29,True,left_rubber_hand,0.17009320855140686,7.131067752838135,2.2135868072509766,4.917480945587158,0.12650780855225568,-0.8169268440845674,False,64,0.8199999816715717,1.6622533798217773,1.1152600049972534,False,False,use_as_jump_prior
2,26,jump_like,0.800000011920929,1.075614333152771,0.27561432123184204,2.466679573059082,0.5514848232269287,0.41999999061226845,29,True,left_rubber_hand,0.3420495092868805,6.808295726776123,1.8947705030441284,4.913525223731995,0.06618299633003888,-0.8670713100421407,False,67,0.8599999807775021,1.6832784414291382,1.0177059173583984,False,False,use_as_jump_prior
2,27,jump_like,0.800000011920929,1.1104377508163452,0.31043773889541626,2.608229160308838,0.5860981345176697,0.4599999897181988,30,True,left_rubber_hand,0.14091674983501434,8.48844051361084,3.1669514179229736,5.321489095687866,0.10494166811498493,-0.8471760749361132,False,74,0.7599999830126762,1.6040374040603638,1.0720858573913574,False,False,use_as_jump_prior
2,28,jump_like,0.800000011920929,0.9894847869873047,0.18948477506637573,2.1408958435058594,0.5841010212898254,0.35999999195337296,25,True,left_rubber_hand,0.2665540277957916,8.072516441345215,0.318315327167511,7.754201114177704,0.08582327208283345,-0.8482591797848635,False,56,0.47999998927116394,1.3564174175262451,0.8718500137329102,False,False,use_as_jump_prior
2,29,jump_like,0.800000011920929,1.0348540544509888,0.23485404253005981,2.297466993331909,0.587573766708374,0.3999999910593033,29,True,left_rubber_hand,0.2109394073486328,6.67997407913208,5.661885738372803,1.0180883407592773,0.12069505186649943,-0.8030278677627584,False,60,0.6799999848008156,1.7235360145568848,1.0229748487472534,False,False,use_as_jump_prior
2,30,jump_like,0.800000011920929,1.0406759977340698,0.24067598581314087,2.459674596786499,0.5535815954208374,0.41999999061226845,31,True,left_rubber_hand,0.21163755655288696,7.588680267333984,4.067476749420166,3.5212035179138184,0.12863227543371386,-0.8952416609573766,False,66,0.5999999865889549,1.6122156381607056,0.8868539333343506,False,False,use_as_jump_prior
2,31,jump_like,0.800000011920929,0.8886684775352478,0.08866846561431885,1.6708958148956299,0.5206170082092285,0.25999999418854713,21,True,left_rubber_hand,0.32198700308799744,8.47575569152832,1.557595133781433,6.918160557746887,0.051037296505414005,-0.8629872239999151,False,51,0.47999998927116394,1.2491469383239746,0.6650110483169556,True,False,use_as_jump_prior
2,32,jump_like,0.800000011920929,0.9431028366088867,0.14310282468795776,1.7001060247421265,0.596987783908844,0.2799999937415123,22,True,left_rubber_hand,0.13069762289524078,7.71207332611084,1.2377744913101196,6.47429883480072,0.07139567928710189,-0.7320809016063279,False,91,0.8199999816715717,1.6236679553985596,0.9429920315742493,False,False,use_as_jump_prior
2,33,jump_like,0.800000011920929,1.0405418872833252,0.24054187536239624,2.4757957458496094,0.5543792843818665,0.41999999061226845,31,True,left_rubber_hand,0.10527875274419785,7.654860019683838,0.1500265896320343,7.504833430051804,0.13006613767300068,-0.8663312060471474,False,85,0.7799999825656414,1.3820428848266602,0.9972855448722839,False,False,use_as_jump_prior
2,34,jump_like,0.800000011920929,1.02419912815094,0.224199116230011,2.2402944564819336,0.5344158411026001,0.3999999910593033,31,True,left_rubber_hand,0.21330024302005768,7.358957767486572,1.2775624990463257,6.081395268440247,0.11059176610678421,-0.8741454989536956,False,68,0.8199999816715717,1.784635305404663,1.02419912815094,False,False,use_as_jump_prior
2,35,jump_like,0.800000011920929,0.9408875107765198,0.14088749885559082,1.668555736541748,0.5471322536468506,0.25999999418854713,21,True,left_rubber_hand,0.30786949396133423,7.382750511169434,0.2782401144504547,7.104510396718979,0.059380194649786305,-0.7968343332193841,False,57,0.4999999888241291,1.6652027368545532,0.7914519906044006,True,False,use_as_jump_prior
2,36,jump_like,0.800000011920929,1.0046181678771973,0.2046181559562683,2.3654870986938477,0.561292827129364,0.3799999915063381,29,True,left_rubber_hand,0.21524637937545776,6.68719482421875,0.16022361814975739,6.526971206068993,0.12285625055003159,-0.8523532959037398,False,127,0.8799999803304672,1.299794316291809,1.0040236711502075,False,False,use_as_jump_prior
2,37,other,0.800000011920929,0.800000011920929,0.0,0.9342436194419861,0.9996061325073242,0.09999999776482582,5,False,left_rubber_hand,4.271112442016602,7.931448936462402,7.173925876617432,0.7575230598449707,0.015403049046768013,0.0,False,6,0.09999999776482582,1.1172665357589722,0.7531455159187317,False,True,discard
2,38,other,0.800000011920929,0.800000011920929,0.0,0.9059612154960632,0.999135434627533,0.09999999776482582,5,False,left_hip_yaw_link,3.810035467147827,7.9719462394714355,7.2941365242004395,0.6778097152709961,0.028181306191342532,0.0,False,6,0.09999999776482582,0.9871067404747009,0.7559497952461243,False,True,discard
2,39,other,0.800000011920929,0.800000011920929,0.0,1.084620714187622,0.9994251728057861,0.07999999821186066,4,True,left_rubber_hand,3.5728721618652344,6.0532941818237305,5.466211318969727,0.5870828628540039,0.005004872507466631,0.0,False,5,0.07999999821186066,1.7742997407913208,0.7426682710647583,True,True,discard
2,40,jump_like,0.800000011920929,1.0060720443725586,0.20607203245162964,2.186324119567871,0.5695117115974426,0.3799999915063381,28,True,left_rubber_hand,0.3291781544685364,8.938606262207031,0.30734726786613464,8.631258994340897,0.07230050255701265,-0.8205975723965051,False,80,0.5599999874830246,1.6912063360214233,0.825851559638977,False,False,use_as_jump_prior
2,41,jump_like,0.800000011920929,0.9554919004440308,0.1554918885231018,1.9773273468017578,0.5889670252799988,0.35999999195337296,27,True,left_rubber_hand,0.12906070053577423,6.819343566894531,1.094396710395813,5.724946856498718,0.7213328698005994,-0.03441392008326089,False,69,0.6599999852478504,1.5976706743240356,0.9226083755493164,False,False,use_as_jump_prior
2,42,other,0.800000011920929,0.800000011920929,0.0,1.0787549018859863,0.999571681022644,0.11999999731779099,6,True,right_elbow_link,3.0410706996917725,8.217011451721191,7.908177375793457,0.3088340759277344,0.0,-0.019094129816647352,False,7,0.11999999731779099,1.863040566444397,0.738190770149231,True,True,discard
2,43,jump_like,0.800000011920929,1.0442992448806763,0.24429923295974731,2.4262797832489014,0.5331055521965027,0.3999999910593033,28,True,left_rubber_hand,0.1699001044034958,6.69401741027832,4.178300380706787,2.515717029571533,0.13455293605743723,-0.9179640271246379,False,68,0.7199999839067459,1.6456352472305298,1.026617407798767,False,False,use_as_jump_prior
2,44,jump_like,0.800000011920929,1.0492138862609863,0.24921387434005737,2.412324905395508,0.5725930333137512,0.4399999901652336,31,True,left_rubber_hand,0.11249298602342606,6.879345417022705,2.3423726558685303,4.536972761154175,0.10430556103427482,-0.8553746431581887,False,74,0.7999999821186066,1.6240559816360474,1.0479998588562012,False,False,use_as_jump_prior
2,45,other,0.800000011920929,0.800000011920929,0.0,1.056344747543335,0.999283492565155,0.07999999821186066,4,True,left_knee_link,4.310384273529053,8.404533386230469,7.819034099578857,0.5854992866516113,0.006899590397595038,0.0,False,5,0.07999999821186066,0.7392864227294922,0.7449312210083008,True,True,discard
2,46,other,0.800000011920929,0.800000011920929,0.0,1.0504573583602905,0.9997014403343201,0.07999999821186066,4,True,left_rubber_hand,4.33333158493042,7.068784236907959,6.542412757873535,0.5263714790344238,0.0,-0.012698321998287002,False,5,0.07999999821186066,2.000149965286255,0.7453930974006653,True,True,discard
2,47,jump_like,0.800000011920929,1.1099249124526978,0.3099249005317688,2.6824073791503906,0.5666887164115906,0.47999998927116394,35,True,left_rubber_hand,0.15300048887729645,7.0866570472717285,2.885648727416992,4.201008319854736,0.1459849450576259,-0.8616325087860733,False,63,0.7799999825656414,1.737131118774414,1.076790452003479,False,False,use_as_jump_prior
2,48,other,0.800000011920929,0.800000011920929,0.0,1.1409462690353394,0.9984566569328308,0.07999999821186066,4,True,right_elbow_link,2.723262071609497,6.529904365539551,5.701472282409668,0.8284320831298828,0.004855697497875363,-0.01864168914289177,False,10,0.17999999597668648,2.0147600173950195,0.6975780725479126,True,True,discard
3,0,jump_like,0.7994820475578308,1.017642855644226,0.21816080808639526,2.334566354751587,0.5651410222053528,0.3999999910593033,26,True,right_rubber_hand,0.3790503442287445,7.239597797393799,0.2596634328365326,6.979934364557266,0.14608335674383405,-0.8861613219392714,False,60,0.5399999879300594,1.6775449514389038,0.81017005443573,False,False,use_as_jump_prior
3,1,bad_backlean,0.800000011920929,1.0003584623336792,0.20035845041275024,2.160339593887329,0.4703370928764343,0.3999999910593033,25,True,right_wrist_roll_link,0.12353641539812088,7.809314250946045,0.19625736773014069,7.613056883215904,0.91277590063498,-0.04528700911417772,True,91,1.0599999763071537,1.318256139755249,0.7203450798988342,True,False,discard
3,2,jump_like,0.800000011920929,1.0978175401687622,0.29781752824783325,2.7708117961883545,0.5058690905570984,0.4599999897181988,31,True,right_wrist_yaw_link,0.09804023802280426,8.73179817199707,0.5927702188491821,8.139027953147888,0.07960947422772424,-0.6761515950465091,False,75,0.6599999852478504,1.593084692955017,0.944214940071106,False,False,use_as_jump_prior
3,3,jump_like,0.800000011920929,1.0813720226287842,0.2813720107078552,2.6149768829345703,0.52306067943573,0.4599999897181988,27,True,right_rubber_hand,0.21282833814620972,7.437558650970459,1.4068477153778076,6.030710935592651,0.09126840993423668,-0.9173244244521528,False,59,0.5999999865889549,1.6003749370574951,0.9622034430503845,False,False,use_as_jump_prior
3,4,jump_like,0.800000011920929,1.01230788230896,0.212307870388031,2.5250585079193115,0.5495925545692444,0.3999999910593033,28,True,right_rubber_hand,0.09952738881111145,8.501371383666992,1.4623109102249146,7.039060473442078,0.10679120650954434,-0.8271591091157089,False,78,0.6999999843537807,1.5394537448883057,0.9261792898178101,False,False,use_as_jump_prior
3,5,jump_like,0.800000011920929,1.128989815711975,0.32898980379104614,2.5980842113494873,0.5980188250541687,0.4999999888241291,29,True,right_rubber_hand,0.119135282933712,7.897891998291016,5.254725933074951,2.6431660652160645,0.07305723667663001,-0.8007552827028322,False,68,0.6799999848008156,1.7500152587890625,1.0445661544799805,False,False,use_as_jump_prior
3,6,jump_like,0.800000011920929,1.1194250583648682,0.3194250464439392,2.785365343093872,0.6657562255859375,0.5199999883770943,34,True,right_rubber_hand,0.1950925588607788,9.399446487426758,4.228102684020996,5.171343803405762,0.07400010723793954,-0.7197004273078887,False,54,0.6199999861419201,1.6155896186828613,0.9697582125663757,False,False,use_as_jump_prior
3,7,bad_backlean,0.800000011920929,1.0575839281082153,0.2575839161872864,2.4566738605499268,0.48530861735343933,0.4599999897181988,32,True,right_wrist_yaw_link,0.193633034825325,6.75360107421875,3.5662946701049805,3.1873064041137695,0.11066103288980723,-0.741745057471557,True,68,0.9599999785423279,1.2726428508758545,1.056962251663208,False,False,discard
3,8,stand_reach,0.800000011920929,0.9460426568984985,0.14604264497756958,2.2997848987579346,0.5819003582000732,0.35999999195337296,23,False,right_wrist_pitch_link,0.09162040054798126,7.7661356925964355,3.64388108253479,4.1222546100616455,0.01517356297169897,-0.21909093284148579,False,60,0.8199999816715717,1.5645257234573364,0.9269033670425415,False,False,use_as_high_reach_prior
3,9,jump_like,0.800000011920929,1.0454002618789673,0.24540024995803833,2.4243550300598145,0.532080888748169,0.41999999061226845,27,True,right_wrist_yaw_link,0.10748007893562317,6.429729461669922,0.1955968588590622,6.23413260281086,0.08578072174788653,-0.864542443823681,False,73,0.7399999834597111,1.4036319255828857,1.0192137956619263,False,False,use_as_jump_prior
3,10,jump_like,0.800000011920929,1.1363996267318726,0.3363996148109436,2.897672414779663,0.5750788450241089,0.4999999888241291,30,True,right_wrist_yaw_link,0.11161350458860397,7.954489231109619,4.77339506149292,3.181094169616699,0.08595538102253852,-0.8320706094207485,False,67,0.7599999830126762,1.603472113609314,1.054753303527832,False,False,use_as_jump_prior
3,11,jump_like,0.800000011920929,1.1373635530471802,0.3373635411262512,2.664970874786377,0.5630568265914917,0.47999998927116394,29,True,right_rubber_hand,0.18320044875144958,8.251249313354492,3.226022243499756,5.025227069854736,0.03444918222961765,-0.8298577279031658,False,57,0.6599999852478504,1.7215330600738525,1.078797698020935,False,False,use_as_jump_prior
3,12,jump_like,0.800000011920929,1.047982931137085,0.247982919216156,2.490055799484253,0.550472617149353,0.41999999061226845,27,True,right_rubber_hand,0.23211604356765747,7.3666090965271,0.156718447804451,7.209890648722649,0.07842580253262776,-0.8663153760810417,False,65,0.8199999816715717,1.3175313472747803,1.036957859992981,False,False,use_as_jump_prior
3,13,jump_like,0.800000011920929,0.988781750202179,0.18878173828125,2.2122578620910645,0.5599222779273987,0.3799999915063381,24,True,right_rubber_hand,0.16324776411056519,9.177274703979492,0.35490506887435913,8.822369635105133,0.07298976321378228,-0.8798595344838007,False,80,0.5399999879300594,1.280490756034851,0.7900140881538391,False,False,use_as_jump_prior
3,14,stand_reach,0.800000011920929,1.046081304550171,0.24608129262924194,2.2532711029052734,0.5883839130401611,0.4399999901652336,27,False,right_rubber_hand,0.34296944737434387,9.552937507629395,5.7428059577941895,3.810131549835205,0.015605161023654114,-0.8588349490809424,False,47,0.5599999874830246,1.5328959226608276,0.9248597025871277,False,False,use_as_high_reach_prior
3,15,stand_reach,0.800000011920929,0.8408865332603455,0.040886521339416504,2.0576159954071045,0.9896987676620483,0.23999999463558197,21,True,right_wrist_pitch_link,0.12878502905368805,6.772597789764404,0.12756218016147614,6.645035609602928,0.11498537618946632,-0.05997384454498671,False,152,0.5999999865889549,1.2763060331344604,0.7589816451072693,False,False,use_as_high_reach_prior
3,16,jump_like,0.800000011920929,1.0121276378631592,0.21212762594223022,2.1259124279022217,0.5790003538131714,0.3999999910593033,26,True,right_wrist_roll_link,0.10751555114984512,8.228687286376953,4.1153788566589355,4.113308429718018,0.017889617548842607,-0.8186122643719769,False,58,0.6999999843537807,1.4472739696502686,0.9493592381477356,False,False,use_as_jump_prior
3,17,jump_like,0.800000011920929,0.9749599099159241,0.17495989799499512,2.44278883934021,0.5796100497245789,0.35999999195337296,24,True,right_rubber_hand,0.15207968652248383,7.048074245452881,0.17173874378204346,6.876335501670837,0.07854168796190028,-0.8539056135982158,False,70,0.5199999883770943,1.5945913791656494,0.8513814210891724,False,False,use_as_jump_prior
3,18,jump_like,0.800000011920929,1.1583296060562134,0.3583295941352844,2.8914358615875244,0.5824195146560669,0.4999999888241291,31,True,right_wrist_pitch_link,0.1075323149561882,6.468913555145264,0.19387182593345642,6.275041729211807,0.10054692009807024,-0.850862036196776,False,74,0.7999999821186066,1.5982911586761475,1.1469533443450928,False,False,use_as_jump_prior
3,19,jump_like,0.800000011920929,0.8824870586395264,0.08248704671859741,1.7527159452438354,0.5517998933792114,0.29999999329447746,21,True,right_wrist_yaw_link,0.09974659979343414,8.460725784301758,0.18677231669425964,8.273953467607498,0.09794062964265697,-0.8703543163040973,False,95,0.6399999856948853,1.2833960056304932,0.8514073491096497,False,False,use_as_jump_prior
3,20,jump_like,0.800000011920929,1.1645175218582153,0.3645175099372864,3.0301783084869385,0.5958515405654907,0.5199999883770943,31,True,right_wrist_roll_link,0.11819657683372498,6.964436054229736,3.851022720336914,3.1134133338928223,0.10292732916625728,-0.8335569234599498,False,68,0.8799999803304672,1.6240427494049072,1.144696593284607,False,False,use_as_jump_prior
3,21,jump_like,0.800000011920929,0.9590261578559875,0.1590261459350586,1.838526725769043,0.5618557929992676,0.29999999329447746,20,True,right_rubber_hand,0.321914941072464,7.1067399978637695,1.692448616027832,5.4142913818359375,0.03464198417853749,-0.8499772746655577,False,51,0.5999999865889549,1.404036283493042,0.9003761410713196,False,False,use_as_jump_prior
3,22,jump_like,0.800000011920929,1.0816295146942139,0.2816295027732849,2.7948110103607178,0.5855198502540588,0.4599999897181988,30,True,right_wrist_yaw_link,0.11398686468601227,7.50726318359375,2.79663348197937,4.71062970161438,0.10254683338630906,-0.7376506821889853,False,66,0.7399999834597111,1.5443376302719116,0.998927652835846,False,False,use_as_jump_prior
3,23,jump_like,0.800000011920929,1.156996726989746,0.35699671506881714,2.792130708694458,0.577971339225769,0.5199999883770943,34,True,right_rubber_hand,0.15215252339839935,7.724804401397705,2.683727502822876,5.041076898574829,0.05344330595815621,-0.7295855887327107,False,61,0.7199999839067459,1.8077566623687744,1.1170257329940796,False,False,use_as_jump_prior
3,24,jump_like,0.800000011920929,1.1410902738571167,0.34109026193618774,2.6476449966430664,0.5933769941329956,0.4999999888241291,31,True,right_rubber_hand,0.11467356979846954,6.585700988769531,3.76659893989563,2.8191020488739014,0.04347258549261327,-0.7727646889981628,False,58,0.7199999839067459,1.863053798675537,1.1367039680480957,False,False,use_as_jump_prior
3,25,jump_like,0.800000011920929,1.1209086179733276,0.3209086060523987,2.573803663253784,0.5496326088905334,0.47999998927116394,30,True,right_rubber_hand,0.1332463026046753,7.949254035949707,2.826366901397705,5.122887134552002,0.03400899367486598,-0.8468444011518912,False,55,0.6799999848008156,1.8052312135696411,1.1015825271606445,False,False,use_as_jump_prior
3,26,jump_like,0.800000011920929,1.1177223920822144,0.3177223801612854,2.5560874938964844,0.5179176330566406,0.4599999897181988,30,True,right_rubber_hand,0.21635328233242035,5.807822227478027,2.575984001159668,3.2318382263183594,0.060578178311831585,-0.9137739978204323,False,54,0.7599999830126762,1.7859289646148682,1.1146221160888672,False,False,use_as_jump_prior
3,27,jump_like,0.800000011920929,0.9820491075515747,0.18204909563064575,2.2622525691986084,0.5841538310050964,0.3999999910593033,28,True,right_elbow_link,0.1191278025507927,9.25236701965332,0.23284921050071716,9.019517809152603,0.11449395304924191,-0.8469847060240369,False,100,0.5999999865889549,1.3048062324523926,0.8184982538223267,False,False,use_as_jump_prior
3,28,jump_like,0.800000011920929,1.064643144607544,0.264643132686615,2.4476075172424316,0.5775579214096069,0.4399999901652336,30,True,right_rubber_hand,0.20231513679027557,7.007335662841797,4.112097263336182,2.8952383995056152,0.08085691466574518,-0.8425434493922878,False,52,0.5399999879300594,1.6383146047592163,0.9669554233551025,False,False,use_as_jump_prior
3,29,jump_like,0.800000011920929,1.0261400938034058,0.2261400818824768,2.4381210803985596,0.5198271870613098,0.3999999910593033,27,True,right_rubber_hand,0.29878300428390503,10.066574096679688,3.1781415939331055,6.888432502746582,0.09338484345292057,-0.9107531344189825,False,55,0.5599999874830246,1.4346272945404053,0.8287738561630249,False,False,use_as_jump_prior
3,30,stand_reach,0.800000011920929,0.8014055490493774,0.0014055371284484863,1.2380568981170654,0.9915353655815125,0.11999999731779099,8,True,right_wrist_roll_link,0.10916571319103241,7.217576503753662,0.1637461632490158,7.053830340504646,0.11931601499770457,-0.03958891227004735,False,152,0.8199999816715717,1.061409831047058,0.7103633880615234,True,True,use_as_high_reach_prior
