step,mode,term_reason,term_reason_name,episode_length,ball_contact,ball_blocked,goal_conceded,contact_body_name,contact_body_idx,ball_speed,ball_pos_x,ball_pos_y,ball_pos_z,ball_lin_vel_x,ball_lin_vel_y,ball_lin_vel_z,base_pos_x,base_pos_y,base_pos_z,base_rpy_x,base_rpy_y,base_rpy_z,dof_pos_0_x,dof_pos_0_y,dof_pos_0_z
10,scripted_block,0,none,12,0,0,0,,-1,2.8293821811676025,1.2421956062316895,-0.043882329016923904,0.19160380959510803,-2.0316004753112793,0.14062701165676117,-1.964236855506897,0.011709044687449932,0.0009883191669359803,0.4089794456958771,-0.005165767855942249,-0.04981116205453873,0.0027781513053923845,0.10086806118488312,-0.012916049920022488,0.011855713091790676
11,scripted_block,0,none,13,0,0,0,,-1,2.968367099761963,1.2015687227249146,-0.04107013717293739,0.14987173676490784,-2.0311942100524902,0.14059887826442719,-2.160019636154175,0.01569518819451332,0.001413338934071362,0.40777531266212463,-0.00018975930288434029,-0.06808760017156601,0.0024259660858660936,0.13428471982479095,-0.020597951486706734,0.022707659751176834
12,scripted_block,0,none,14,0,0,0,,-1,3.113435745239258,1.160949945449829,-0.03825851157307625,0.10422448813915253,-2.030787944793701,0.1405707448720932,-2.3557634353637695,0.019650109112262726,0.0017791404388844967,0.40746745467185974,2.276685154356528e-05,-0.08617807924747467,0.0013953563757240772,0.16399860382080078,-0.023462090641260147,0.03348171338438988
13,scripted_block,0,none,15,0,0,0,,-1,1.474740743637085,1.13249933719635,-0.03628915920853615,0.10759402811527252,-1.417786717414856,0.09813892096281052,0.39383986592292786,0.02355577051639557,0.002184380544349551,0.40721145272254944,-1.4553645087289624e-05,-0.10406117141246796,0.00047980123781599104,0.19128434360027313,-0.02638845145702362,0.04333425685763359
14,scripted_block,0,none,16,0,0,0,,-1,1.434566855430603,1.1041473150253296,-0.03432662785053253,0.11301758140325546,-1.417502999305725,0.09811928123235703,0.1975855976343155,0.027479330077767372,0.0026368368417024612,0.40694522857666016,-6.989396206336096e-05,-0.12205920368432999,-0.00031767250038683414,0.21762965619564056,-0.02965078502893448,0.052701205015182495
15,scripted_block,0,none,17,0,0,0,,-1,1.4206111431121826,1.0758010149002075,-0.032364487648010254,0.11451654881238937,-1.4172192811965942,0.09809964895248413,0.0013706035679206252,0.03143469616770744,0.0031415987759828568,0.40665677189826965,-0.0001449481351301074,-0.14023645222187042,-0.0010844459757208824,0.2433903068304062,-0.033265724778175354,0.06178097426891327
16,scripted_block,0,none,18,0,0,0,,-1,1.4336234331130981,1.0474599599838257,-0.030402736738324165,0.11209170520305634,-1.416935920715332,0.09808003902435303,-0.19480514526367188,0.03543120622634888,0.003704097820445895,0.40633639693260193,-0.00023763376520946622,-0.15860481560230255,-0.0018856016686186194,0.26873478293418884,-0.03725481405854225,0.07068928331136703
17,scripted_block,0,none,19,0,0,0,,-1,1.4728734493255615,1.0191246271133423,-0.028441382572054863,0.10574384033679962,-1.4166526794433594,0.09806042909622192,-0.39094167947769165,0.03947940468788147,0.004330243915319443,0.405975341796875,-0.0003567264066077769,-0.1771681308746338,-0.0027721961960196495,0.2937948405742645,-0.04163527116179466,0.07951410859823227
18,scripted_block,0,none,20,0,0,0,,-1,1.4558923244476318,0.9904575943946838,-0.026457054540514946,0.10060717165470123,-1.4506397247314453,0.1004129946231842,0.07200046628713608,0.04359004646539688,0.005026570055633783,0.40556445717811584,-0.0005123183946125209,-0.19592033326625824,-0.0037764408625662327,0.31867605447769165,-0.046425968408584595,0.08831724524497986
19,scripted_block,0,none,21,0,0,0,,-1,1.4518966674804688,0.9614577889442444,-0.02444968931376934,0.09999985992908478,-1.4484308958053589,0.10026008635759354,-2.2426520640550507e-09,0.04777427390217781,0.005800358485430479,0.40509548783302307,-0.0007130205049179494,-0.21485812962055206,-0.004932235460728407,0.34347546100616455,-0.05165353789925575,0.09715814888477325
20,scripted_block,0,none,22,0,0,0,,-1,1.4517080783843994,0.9324907660484314,-0.022444596514105797,0.09999985992908478,-1.4482426643371582,0.10024704039096832,-4.510081474951022e-10,0.0516090951859951,0.006661471910774708,0.4045873284339905,-0.001089788624085486,-0.23145776987075806,-0.00674452492967248,0.36708179116249084,-0.057086870074272156,0.10616768896579742
21,scripted_block,0,none,23,0,0,0,,-1,1.4514179229736328,0.9035295844078064,-0.020439906045794487,0.09999986737966537,-1.447953224182129,0.1002270057797432,3.853458352409689e-08,0.054895687848329544,0.007635347545146942,0.4041009843349457,-0.001555959926918149,-0.24464839696884155,-0.008895110338926315,0.38664188981056213,-0.0624544620513916,0.11415041983127594
22,scripted_block,0,none,24,0,0,0,,-1,1.4511278867721558,0.8745741248130798,-0.01843561790883541,0.09999986737966537,-1.4476637840270996,0.10020694136619568,-4.510262441304036e-10,0.05781152844429016,0.00873758364468813,0.4036311209201813,-0.0020715096034109592,-0.25532636046409607,-0.011148842051625252,0.40261536836624146,-0.06780494749546051,0.12103741616010666
23,scripted_block,0,none,25,0,0,0,,-1,1.4508377313613892,0.8456243872642517,-0.01643173024058342,0.09999987483024597,-1.4473744630813599,0.10018691420555115,3.853458352409689e-08,0.06052566319704056,0.009981457144021988,0.40315768122673035,-0.0026319941971451044,-0.2643006145954132,-0.013437777757644653,0.4161127209663391,-0.07327863574028015,0.12711432576179504
24,scripted_block,0,none,26,0,0,0,,-1,1.4505478143692017,0.8166805505752563,-0.014428242109715939,0.09999987483024597,-1.4470852613449097,0.10016687214374542,1.541557437256813e-09,0.06317547708749771,0.011380048468708992,0.40265920758247375,-0.003246985375881195,-0.27223286032676697,-0.015754524618387222,0.42809927463531494,-0.07901929318904877,0.13267427682876587
25,scripted_block,0,none,27,0,0,0,,-1,1.450257420539856,0.7877424955368042,-0.012425155378878117,0.09999988228082657,-1.4467955827713013,0.1001468226313591,4.151189114676157e-10,0.06587159633636475,0.012946948409080505,0.4021141231060028,-0.0039306157268583775,-0.279658704996109,-0.018121246248483658,0.4393564760684967,-0.08516687154769897,0.1379762887954712
26,scripted_block,0,none,28,0,0,0,,-1,1.449967384338379,0.7588101625442505,-0.010422470048069954,0.09999988228082657,-1.446506142616272,0.10012681037187576,-4.510424256309875e-10,0.0687033087015152,0.014696689322590828,0.40150022506713867,-0.00470765121281147,-0.28701284527778625,-0.020569931715726852,0.45051032304763794,-0.09184886515140533,0.1432403326034546
27,scripted_block,0,none,29,0,0,0,,-1,1.449677586555481,0.72988361120224,-0.008420184254646301,0.09999988973140717,-1.4462170600891113,0.10010680556297302,-2.183696334867591e-09,0.07174301147460938,0.016644656658172607,0.4007951021194458,-0.0056069050915539265,-0.2946490943431854,-0.023141631856560707,0.46205827593803406,-0.09918686002492905,0.14865125715732574
28,scripted_block,0,none,30,0,0,0,,-1,1.4493876695632935,0.7009629607200623,-0.006418298464268446,0.09999988973140717,-1.4459277391433716,0.1000867486000061,-4.5097964251894496e-10,0.07504978030920029,0.018807388842105865,0.3999750316143036,-0.006663027219474316,-0.3028523027896881,-0.025880081579089165,0.4744012951850891,-0.10729758441448212,0.15436391532421112
29,scripted_block,0,none,31,0,0,0,,-1,1.4490978717803955,0.672048032283783,-0.004416814539581537,0.09999990463256836,-1.445638656616211,0.10006669908761978,3.680169768927044e-08,0.07866916060447693,0.021202100440859795,0.39901432394981384,-0.007921185344457626,-0.31184327602386475,-0.028828181326389313,0.4878351390361786,-0.11628741025924683,0.16050191223621368
30,scripted_block,0,none,32,0,0,0,,-1,1.4488075971603394,0.6431388258934021,-0.002415731316432357,0.09999990463256836,-1.4453492164611816,0.10004664212465286,3.853458352409689e-08,0.08263691514730453,0.023847302421927452,0.39788588881492615,-0.009432676248252392,-0.3217882215976715,-0.03202532231807709,0.5025836229324341,-0.12626101076602936,0.167161226272583
31,scripted_block,0,none,33,0,0,0,,-1,1.4485176801681519,0.6142354011535645,-0.00041504885302856565,0.09999990463256836,-1.445059895515442,0.10002662241458893,-4.5105649770782463e-10,0.08694785833358765,0.02676299400627613,0.3965666890144348,-0.011300899088382721,-0.3325977623462677,-0.03567516431212425,0.5188078284263611,-0.1373128443956375,0.17457535862922668
32,scripted_block,0,none,34,0,0,0,,-1,1.4482282400131226,0.5853378772735596,0.0015852333744987845,0.09999990463256836,-1.44477117061615,0.10000662505626678,-4.510136153434985e-10,0.09156782925128937,0.029976340010762215,0.39503905177116394,-0.013621067628264427,-0.3440212309360504,-0.039898745715618134,0.536247730255127,-0.14948847889900208,0.18277792632579803
33,scripted_block,0,none,35,0,0,0,,-1,1.4479382038116455,0.5564460754394531,0.0035851155407726765,0.09999991208314896,-1.4444818496704102,0.09998662769794464,1.5547337028909425e-10,0.09646403789520264,0.03351820632815361,0.3932839632034302,-0.016474302858114243,-0.3558141887187958,-0.044750671833753586,0.5545583963394165,-0.16283318400382996,0.1917082816362381
34,scripted_block,0,none,36,0,0,0,,-1,1.447648286819458,0.5275599956512451,0.005584597587585449,0.09999991208314896,-1.4441925287246704,0.09996658563613892,-4.509875528579954e-10,0.10160420835018158,0.03742123022675514,0.3912770748138428,-0.019966255873441696,-0.3677276074886322,-0.050231337547302246,0.5733808279037476,-0.1773785799741745,0.20126023888587952
35,scripted_block,0,none,37,0,0,0,,-1,1.4473587274551392,0.4986797273159027,0.007583679631352425,0.09999991953372955,-1.4439036846160889,0.09994659572839737,1.5541409825736707e-10,0.10696151107549667,0.04172118753194809,0.3889926075935364,-0.02418616972863674,-0.3795245587825775,-0.0563497319817543,0.5924344658851624,-0.19319365918636322,0.21133911609649658
36,scripted_block,0,none,38,0,0,0,,-1,1.4470689296722412,0.4698052704334259,0.00958236213773489,0.09999991953372955,-1.4436146020889282,0.09992660582065582,-4.509825568543846e-10,0.1125078946352005,0.04645624756813049,0.3864004909992218,-0.0292319655418396,-0.39095762372016907,-0.06308040022850037,0.6113958358764648,-0.21033895015716553,0.2218025177717209
37,scripted_block,0,none,39,0,0,0,,-1,1.4467793703079224,0.4409365952014923,0.011580643244087696,0.09999993443489075,-1.4433257579803467,0.09990660846233368,3.9141230701034146e-08,0.11821494996547699,0.05166667327284813,0.3834652602672577,-0.035168591886758804,-0.4017621874809265,-0.07039881497621536,0.6299229860305786,-0.22891414165496826,0.2324722707271576
38,scripted_block,0,none,40,0,0,0,,-1,1.4464898109436035,0.41207367181777954,0.013578525744378567,0.09999993443489075,-1.4430369138717651,0.09988662600517273,3.9141202279324716e-08,0.12433028221130371,0.05740758776664734,0.38016313314437866,-0.035745732486248016,-0.41445180773735046,-0.06388957053422928,0.6471601128578186,-0.2503844201564789,0.22644317150115967
39,scripted_block,0,none,41,0,0,0,,-1,1.4462004899978638,0.3832165598869324,0.015576007775962353,0.09999993443489075,-1.4427483081817627,0.09986664354801178,-4.5100517764851134e-10,0.1306270807981491,0.0630730539560318,0.37644046545028687,-0.031829945743083954,-0.4270291030406952,-0.05058331787586212,0.6678587198257446,-0.274625688791275,0.2107737511396408
40,scripted_block,0,none,42,0,0,0,,-1,1.445911169052124,0.35436517000198364,0.017573092132806778,0.09999993443489075,-1.4424595832824707,0.09984670579433441,-4.510248285960472e-10,0.1369389295578003,0.06870488077402115,0.3724711835384369,-0.028911180794239044,-0.43638792634010315,-0.04373055323958397,0.6900556087493896,-0.30002015829086304,0.20069019496440887
41,scripted_block,0,none,43,0,0,0,,-1,1.4456219673156738,0.3255196213722229,0.019569775089621544,0.09999994188547134,-1.4421710968017578,0.09982671588659286,-4.509898565707715e-10,0.14313770830631256,0.07436268031597137,0.368240624666214,-0.027667684480547905,-0.4418374001979828,-0.040937844663858414,0.7095789909362793,-0.32473817467689514,0.193526953458786
42,scripted_block,0,none,44,0,0,0,,-1,1.4453328847885132,0.2966797947883606,0.021566061303019524,0.09999994933605194,-1.4418827295303345,0.09980674833059311,3.853457286595585e-08,0.14931580424308777,0.08007140457630157,0.36368536949157715,-0.028261907398700714,-0.44391095638275146,-0.04119792580604553,0.7259161472320557,-0.34862077236175537,0.18848736584186554
43,scripted_block,0,none,45,1,0,0,right_knee_link,10,1.4450438022613525,0.2678457200527191,0.02356194518506527,0.09999994933605194,-1.4415943622589111,0.09978678822517395,1.5415352327963205e-09,0.15558293461799622,0.08580847829580307,0.358749657869339,-0.030831338837742805,-0.44314315915107727,-0.04393577575683594,0.7397747039794922,-0.3717699944972992,0.18522638082504272
44,scripted_block,0,none,46,1,0,0,right_knee_link,10,1.4447550773620605,0.23901745676994324,0.02555743232369423,0.09999995678663254,-1.441306233406067,0.0997668206691742,2.1379651116149034e-07,0.16201151907444,0.09159424155950546,0.35337135195732117,-0.035529930144548416,-0.43990182876586914,-0.04873591661453247,0.7516733407974243,-0.394385427236557,0.18341539800167084
45,scripted_block,0,none,47,1,0,0,right_knee_link,10,1.4444656372070312,0.21019494533538818,0.027552518993616104,0.09999995678663254,-1.441017508506775,0.09974682331085205,2.1561582741469465e-07,0.16866274178028107,0.09745636582374573,0.3474973142147064,-0.042382724583148956,-0.4344634413719177,-0.055580463260412216,0.7619438171386719,-0.4168056845664978,0.1828673630952835
46,scripted_block,0,none,48,1,0,0,right_knee_link,10,0.42853254079818726,0.18329179286956787,0.02990780398249626,0.09999996423721313,-0.07945805788040161,0.4211015999317169,3.880537491340874e-08,0.17600007355213165,0.10320049524307251,0.3414372205734253,-0.048828620463609695,-0.42822426557540894,-0.07144184410572052,0.7731451392173767,-0.4422706067562103,0.18862417340278625
47,scripted_block,0,none,49,1,0,0,right_knee_link,10,0.43403953313827515,0.18330329656600952,0.03854357451200485,0.09999996423721313,0.015844348818063736,0.4337502419948578,-4.783176521527821e-09,0.18355660140514374,0.1086675226688385,0.335177481174469,-0.061800532042980194,-0.4209405779838562,-0.08386015146970749,0.7850272059440613,-0.46270644664764404,0.19379641115665436
48,scripted_block,0,none,50,1,0,0,right_knee_link,10,0.4339493215084076,0.18360812962055206,0.047217607498168945,0.09999996423721313,0.015747521072626114,0.4336635172367096,-4.782866103170136e-09,0.19158777594566345,0.1137729287147522,0.32860830426216125,-0.07960082590579987,-0.41327744722366333,-0.09590578824281693,0.7979713082313538,-0.4802829623222351,0.20003585517406464
49,scripted_block,0,none,51,1,0,0,right_knee_link,10,0.43386217951774597,0.18391278386116028,0.055889904499053955,0.09999996423721313,0.015737012028694153,0.43357667326927185,-4.782859441831988e-09,0.19983552396297455,0.1186470091342926,0.321366548538208,-0.1004926934838295,-0.4037092328071594,-0.11094000190496445,0.8110973834991455,-0.49860596656799316,0.20852632820606232
50,scripted_block,0,none,52,1,0,0,right_knee_link,10,0.5450248122215271,0.18749502301216125,0.0646173357963562,0.09999996423721313,0.3158727288246155,0.4441581666469574,-5.089512455924705e-08,0.2088487297296524,0.1237991452217102,0.31413865089416504,-0.11939816921949387,-0.3946201801300049,-0.13534773886203766,0.8430559039115906,-0.5295913219451904,0.22400794923305511
51,scripted_block,0,none,53,1,0,0,right_knee_link,10,0.6041668057441711,0.19496145844459534,0.07401367276906967,0.09999996423721313,0.3380568027496338,0.5007345676422119,-4.7067416630852676e-08,0.21741899847984314,0.12972256541252136,0.30677181482315063,-0.14422790706157684,-0.38221773505210876,-0.14785438776016235,0.8697717785835266,-0.5532562732696533,0.2282165288925171
52,scripted_block,0,none,54,1,0,0,right_knee_link,10,0.6011592745780945,0.20172019302845,0.08370199799537659,0.09999995678663254,0.30354174971580505,0.5188977718353271,-3.686713156980659e-08,0.22489990293979645,0.13643260300159454,0.29882198572158813,-0.17112867534160614,-0.36268696188926697,-0.1606246531009674,0.8878535628318787,-0.5756391882896423,0.22511814534664154
53,scripted_block,0,none,55,1,0,0,right_knee_link,10,0.6034160852432251,0.20787443220615387,0.09374920278787613,0.09999995678663254,0.2760011553764343,0.5365951061248779,-3.6001782888206435e-08,0.23147821426391602,0.1440807282924652,0.29018914699554443,-0.19896277785301208,-0.33664122223854065,-0.1749744862318039,0.8971696496009827,-0.5979028344154358,0.21439895033836365
54,scripted_block,0,none,56,1,0,0,right_knee_link,10,0.6116705536842346,0.21341878175735474,0.10423204302787781,0.09999995678663254,0.23488089442253113,0.5647758841514587,-4.2500044372673074e-08,0.23707960546016693,0.15270066261291504,0.2807500958442688,-0.22816918790340424,-0.30384600162506104,-0.19081155955791473,0.8968228697776794,-0.6189172863960266,0.1897754818201065
55,scripted_block,0,none,57,1,0,0,right_knee_link,10,0.6287837624549866,0.21804343163967133,0.11545082181692123,0.09999995678663254,0.17475365102291107,0.6040117740631104,-3.0719441213022947e-08,0.2414843589067459,0.16211624443531036,0.27037709951400757,-0.2601049840450287,-0.26379823684692383,-0.20815449953079224,0.887019157409668,-0.6358925700187683,0.14648877084255219
56,scripted_block,0,none,58,1,0,0,right_knee_link,10,0.6050971150398254,0.22198565304279327,0.12731558084487915,0.09999995678663254,0.20439274609088898,0.5695315003395081,-1.60429070028556e-09,0.24453726410865784,0.1722629815340042,0.25910210609436035,-0.29486703872680664,-0.21647602319717407,-0.22756992280483246,0.8659706115722656,-0.6457722187042236,0.08215934783220291
57,scripted_block,0,none,59,1,0,0,right_knee_link,10,0.4866575300693512,0.226572185754776,0.1376434564590454,0.09999995678663254,0.2036197930574417,0.44201189279556274,4.5400625481306633e-08,0.24569891393184662,0.18406444787979126,0.24733473360538483,-0.33211392164230347,-0.15957748889923096,-0.24451686441898346,0.8248481154441833,-0.6498315334320068,-0.010388584807515144
58,scripted_block,0,none,60,1,0,0,right_knee_link,10,0.5598501563072205,0.23050659894943237,0.14646783471107483,0.09999995678663254,0.10940181463956833,0.549056887626648,-3.0671882811361684e-09,0.24448029696941376,0.19809724390506744,0.2354370355606079,-0.36913976073265076,-0.09034328162670135,-0.257255494594574,0.7756055593490601,-0.6489766240119934,-0.09756115078926086
59,scripted_block,0,none,61,1,0,0,right_knee_link,10,0.615146815776825,0.2326543927192688,0.15758982300758362,0.09999995678663254,0.055840399116277695,0.6126071214675903,-5.353346921310731e-08,0.2413489818572998,0.21352967619895935,0.22307631373405457,-0.4077282249927521,-0.010650239884853363,-0.26840776205062866,0.7139301896095276,-0.6420787572860718,-0.16809578239917755
60,scripted_block,0,none,62,1,0,0,right_knee_link,10,0.6424635052680969,0.234010249376297,0.16962043941020966,0.09999995678663254,0.03479689359664917,0.6415205001831055,-8.308576937565704e-09,0.23634499311447144,0.23005403578281403,0.21024315059185028,-0.45027977228164673,0.07769258320331573,-0.28881925344467163,0.6315403580665588,-0.633701503276825,-0.23454929888248444
61,scripted_block,0,none,63,1,0,0,right_knee_link,10,0.6829633116722107,0.23475506901741028,0.1826097071170807,0.09999995678663254,0.018133757635951042,0.6827225089073181,-1.1272324407229917e-08,0.2305440604686737,0.24753470718860626,0.1970798671245575,-0.49874550104141235,0.1700156182050705,-0.31829842925071716,0.5350762605667114,-0.6260083317756653,-0.30337369441986084
62,scripted_block,0,none,64,1,0,0,right_knee_link,10,0.4689522981643677,0.23375289142131805,0.19480781257152557,0.09999995678663254,-0.2025105357170105,0.42297253012657166,1.4073843424000643e-08,0.2244156450033188,0.26403677463531494,0.18578073382377625,-0.568442702293396,0.25723233819007874,-0.37038567662239075,0.4274241626262665,-0.607153058052063,-0.36435702443122864
63,scripted_block,0,none,65,1,0,0,right_knee_link,10,0.49757155776023865,0.23205144703388214,0.2043866515159607,0.09999995678663254,-0.12611962854862213,0.48132243752479553,1.3763930439836258e-08,0.216669499874115,0.2785401940345764,0.18067410588264465,-0.6728991866111755,0.33681145310401917,-0.4532281160354614,0.3024478852748871,-0.5649052262306213,-0.37663009762763977
64,scripted_block,0,none,66,1,0,0,right_knee_link,10,0.5100817680358887,0.2307823896408081,0.2145887315273285,0.09999995678663254,-0.04351932927966118,0.5082218647003174,-3.840039841662701e-09,0.21123306453227997,0.2930585443973541,0.17505936324596405,-0.7886872291564941,0.40004125237464905,-0.539871871471405,0.18906958401203156,-0.5185204148292542,-0.39129960536956787
65,scripted_block,0,none,67,1,0,0,right_knee_link,10,0.5416823029518127,0.23106274008750916,0.22549036145210266,0.09999995678663254,-0.014690002426505089,0.5414830446243286,9.426298852588388e-09,0.20797935128211975,0.3070542514324188,0.1694803684949875,-0.9187138080596924,0.4439087212085724,-0.6316326260566711,0.08784130215644836,-0.46043863892555237,-0.4063909649848938
66,scripted_block,0,none,68,1,0,0,right_knee_link,10,0.37539058923721313,0.23178847134113312,0.23490619659423828,0.09999995678663254,-0.00012594166037160903,0.37539055943489075,-4.285129051595504e-08,0.20652711391448975,0.320880651473999,0.16398730874061584,-1.0567054748535156,0.46455591917037964,-0.7296003103256226,-0.0045792399905622005,-0.39490485191345215,-0.4132344722747803
67,scripted_block,0,none,69,1,0,0,right_knee_link,10,0.40373924374580383,0.23263169825077057,0.24210698902606964,0.09999995678663254,0.02398483082652092,0.40302619338035583,-6.165551980075179e-08,0.2072022259235382,0.3348083198070526,0.15876205265522003,-1.1863521337509155,0.45065128803253174,-0.8302505016326904,-0.09085933119058609,-0.335386723279953,-0.39161744713783264
68,scripted_block,0,none,70,1,0,0,right_knee_link,10,0.48953866958618164,0.2343413084745407,0.2500114142894745,0.09999995678663254,0.13410073518753052,0.47081324458122253,-4.738637215950803e-08,0.21085797250270844,0.3485565483570099,0.15148015320301056,-1.295182228088379,0.4111671447753906,-0.909982442855835,-0.1542985737323761,-0.2832804024219513,-0.349418580532074
69,scripted_block,0,none,71,1,0,0,right_knee_link,10,0.6169587969779968,0.23748576641082764,0.2593262791633606,0.09999995678663254,0.1788681447505951,0.5904611349105835,-7.685161307335875e-08,0.21609461307525635,0.3630163371562958,0.1429392248392105,-1.3926236629486084,0.3623601496219635,-0.9687949419021606,-0.19989927113056183,-0.2253720462322235,-0.3178368806838989
70,scripted_block,3,base_env,72,1,0,0,right_knee_link,10,0.74653559923172,0.24118593335151672,0.2706550061702728,0.09999995678663254,0.20336243510246277,0.7183029651641846,-3.143912152836492e-08,0.22271288931369781,0.37845155596733093,0.13276883959770203,-1.4842751026153564,0.29482629895210266,-1.0095322132110596,-0.2259681522846222,-0.1564422845840454,-0.28117093443870544
